Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.39669,[249  47] ; [18 23],[234.51632047  61.48367953] ; [32.48367953  8.51632047],1
r4,1,3e-06,21.982016,[290   6] ; [34  7],[284.58160237  11.41839763] ; [39.41839763  1.58160237],1
n4,1,8e-06,19.913213,[260  36] ; [25 16],[250.3264095  45.6735905] ; [34.6735905  6.3264095],1
p9,1,0.00022,13.650993,[274  20] ; [31 10],[267.67164179  26.32835821] ; [37.32835821  3.67164179],1
p10,1,0.000918,10.985594,[271  24] ; [30 10],[265.05970149  29.94029851] ; [35.94029851  4.05970149],1
b1,1,0.001209,10.476893,[103 193] ; [25 16],[112.4272997 183.5727003] ; [15.5727003 25.4272997],0
v1,1,0.001421,10.178465,[185 105] ; [15 25],[175.75757576 114.24242424] ; [24.24242424 15.75757576],0
p8,1,0.00246,9.17046,[214  78] ; [20 20],[205.80722892  86.19277108] ; [28.19277108 11.80722892],0
p11,1,0.00554,7.69401,[258  38] ; [29 12],[252.08308605  43.91691395] ; [34.91691395  6.08308605],0
s5,1,0.010172,6.604475,[125 160] ; [ 9 31],[117.50769231 167.49230769] ; [16.49230769 23.50769231],0
a5,1,0.026629,4.914719,[261  35] ; [31 10],[256.47477745  39.52522255] ; [35.52522255  5.47477745],0
u3,1,0.035093,4.440663,[26 22] ; [9 1],[28.96551724 19.03448276] ; [6.03448276 3.96551724],0
v3,1,0.042839,4.101738,[138 147] ; [11 25],[132.28971963 152.71028037] ; [16.71028037 19.28971963],0
s1,1,0.046082,3.978605,[  6 287] ; [ 3 37],[  7.91891892 285.08108108] ; [ 1.08108108 38.91891892],0
p6,1,0.059801,3.542906,[156 138] ; [14 24],[150.54216867 143.45783133] ; [19.45783133 18.54216867],0
s2,1,0.076478,3.138212,[168 125] ; [17 23],[162.77777778 130.22222222] ; [22.22222222 17.77777778],0
b5,1,0.077335,3.120046,[174 122] ; [30 11],[179.1810089 116.8189911] ; [24.8189911 16.1810089],0
p2,1,0.093202,2.818189,[273  22] ; [33  6],[270.26946108  24.73053892] ; [35.73053892  3.26946108],0
p1,1,0.099082,2.720254,[ 31 264] ; [ 1 40],[ 28.0952381 266.9047619] ; [ 3.9047619 37.0952381],0
s7,1,0.113345,2.506947,[163 123] ; [16 21],[158.49535604 127.50464396] ; [20.50464396 16.49535604],0
b2,1,0.121265,2.40091,[ 80 107] ; [ 8 21],[ 76.18518519 110.81481481] ; [11.81481481 17.18518519],0
b3,1,0.121265,2.40091,[ 80 107] ; [ 8 21],[ 76.18518519 110.81481481] ; [11.81481481 17.18518519],0
a4,1,0.125028,2.353179,[174 121] ; [19 22],[169.44940476 125.55059524] ; [23.55059524 17.44940476],0
r1,1,0.129292,2.300983,[261  33] ; [33  8],[258.01791045  35.98208955] ; [35.98208955  5.01791045],0
n3,1,0.130681,2.284391,[37  8] ; [4 3],[35.48076923  9.51923077] ; [5.51923077 1.48076923],0
p12,1,0.138838,2.190793,[ 28 266] ; [ 1 39],[ 25.52694611 268.47305389] ; [ 3.47305389 36.52694611],0
a8,1,0.140719,2.170081,[ 49 214] ; [ 3 32],[ 45.89261745 217.10738255] ; [ 6.10738255 28.89261745],0
a3,1,0.159805,1.976071,[248  46] ; [31 10],[244.85373134  49.14626866] ; [34.14626866  6.85373134],0
v4,1,0.171714,1.867914,[289   5] ; [38  2],[287.83832335   6.16167665] ; [39.16167665  0.83832335],0
b4,1,0.172681,1.859512,[169 127] ; [28 13],[173.03264095 122.96735905] ; [23.96735905 17.03264095],0
r2,1,0.176174,1.829611,[286   5] ; [38  2],[284.84592145   6.15407855] ; [39.15407855  0.84592145],0
p3,1,0.207064,1.591833,[193 103] ; [22 18],[189.4047619 106.5952381] ; [25.5952381 14.4047619],0
d5,1,0.248909,1.329417,[289   6] ; [38  2],[287.95522388   7.04477612] ; [39.04477612  0.95522388],0
a1,1,0.283764,1.148975,[ 20 276] ; [ 1 40],[ 18.44510386 277.55489614] ; [ 2.55489614 38.44510386],0
d3,1,0.325097,0.968328,[267  29] ; [38  2],[268.69047619  27.30952381] ; [36.30952381  3.69047619],0
p5,1,0.349968,0.873572,[ 45 250] ; [ 4 37],[ 43.02083333 251.97916667] ; [ 5.97916667 35.02083333],0
d2,1,0.361944,0.831137,[213  83] ; [26 14],[210.54761905  85.45238095] ; [28.45238095 11.54761905],0
u1,1,0.38822,0.74451,[ 84 212] ; [ 9 32],[ 81.68545994 214.31454006] ; [11.31454006 29.68545994],0
v2,1,0.42903,0.625449,[185 102] ; [22 16],[182.79692308 104.20307692] ; [24.20307692 13.79692308],0
s6,1,0.454596,0.559168,[206  82] ; [27 14],[203.96352584  84.03647416] ; [29.03647416 11.96352584],0
n1,1,0.463968,0.536306,[12 32] ; [1 6],[11.21568627 32.78431373] ; [1.78431373 5.21568627],0
p4,1,0.473604,0.513555,[222  73] ; [28 12],[220.14925373  74.85074627] ; [29.85074627 10.14925373],0
n2,1,0.4816,0.495238,[33 12] ; [6 1],[33.75 11.25] ; [5.25 1.75],0
s8,1,0.550944,0.355628,[158 136] ; [20 21],[156.21492537 137.78507463] ; [21.78507463 19.21492537],0
a7,1,0.655102,0.199528,[226  70] ; [30 11],[224.85459941  71.14540059] ; [31.14540059  9.85459941],0
a2,1,0.738522,0.11143,[109 187] ; [14 27],[108.03560831 187.96439169] ; [14.96439169 26.03560831],0
r3,1,0.740823,0.109405,[288   5] ; [40  1],[287.73652695   5.26347305] ; [40.26347305  0.73652695],0
s3,1,0.748029,0.103195,[172 119] ; [22 17],[171.07272727 119.92727273] ; [22.92727273 16.07272727],0
s4,1,0.84062,0.040441,[ 53 238] ; [ 8 33],[ 53.46686747 237.53313253] ; [ 7.53313253 33.46686747],0
a6,1,0.972119,0.001222,[222  73] ; [30 10],[221.91044776  73.08955224] ; [30.08955224  9.91044776],0
