Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,28.865399,[71 18] ; [30 47],[54.15060241 34.84939759] ; [46.84939759 30.15060241],1
n6,1,0.014348,5.994849,[61 27] ; [39 38],[53.33333333 34.66666667] ; [46.66666667 30.33333333],0
r3,1,0.019047,5.49718,[62 26] ; [66 11],[68.26666667 19.73333333] ; [59.73333333 17.26666667],0
a2,1,0.021141,5.315156,[23 66] ; [ 9 68],[17.15662651 71.84337349] ; [14.84337349 62.15662651],0
v2,1,0.028595,4.791839,[25 62] ; [34 41],[31.68518519 55.31481481] ; [27.31481481 47.68518519],0
d2,1,0.031529,4.623952,[48 38] ; [30 47],[41.15337423 44.84662577] ; [36.84662577 40.15337423],0
d4,1,0.031699,4.614715,[55 31] ; [61 16],[61.20245399 24.79754601] ; [54.79754601 22.20245399],0
a4,1,0.056071,3.649949,[41 46] ; [25 52],[35.01219512 51.98780488] ; [30.98780488 46.01219512],0
n1,1,0.056481,3.637823,[18 22] ; [ 6 21],[14.32835821 25.67164179] ; [ 9.67164179 17.32835821],0
a1,1,0.079199,3.081261,[10 79] ; [ 3 74],[ 6.96987952 82.03012048] ; [ 6.03012048 70.96987952],0
n3,1,0.10181,2.676963,[19 20] ; [18  8],[22.2 16.8] ; [14.8 11.2],0
a8,1,0.123078,2.377707,[12 67] ; [ 5 65],[ 9.01342282 69.98657718] ; [ 7.98657718 62.01342282],0
s6,1,0.21,1.571429,[44 44] ; [31 46],[40. 48.] ; [35. 42.],0
p1,1,0.21455,1.540455,[ 6 82] ; [ 2 74],[ 4.29268293 83.70731707] ; [ 3.70731707 72.29268293],0
s7,1,0.235586,1.406816,[24 61] ; [14 56],[20.83870968 64.16129032] ; [17.16129032 52.83870968],0
a5,1,0.281633,1.159194,[57 32] ; [43 34],[53.61445783 35.38554217] ; [46.38554217 30.61445783],0
u1,1,0.311514,1.024246,[14 75] ; [ 8 69],[11.79518072 77.20481928] ; [10.20481928 66.79518072],0
d3,1,0.335298,0.928327,[46 42] ; [46 31],[49.06666667 38.93333333] ; [42.93333333 34.06666667],0
p7,1,0.349465,0.8754,[32 55] ; [23 54],[29.17682927 57.82317073] ; [25.82317073 51.17682927],0
s5,1,0.39033,0.737914,[20 69] ; [13 63],[17.8 71.2] ; [15.2 60.8],0
p8,1,0.454096,0.560408,[16 70] ; [18 59],[17.93865031 68.06134969] ; [16.06134969 60.93865031],0
p3,1,0.465536,0.532553,[21 68] ; [22 55],[23.05421687 65.94578313] ; [19.94578313 57.05421687],0
s4,1,0.468231,0.526148,[15 73] ; [10 67],[13.33333333 74.66666667] ; [11.66666667 65.33333333],0
p2,1,0.481549,0.495353,[46 43] ; [44 33],[48.25301205 40.74698795] ; [41.74698795 35.25301205],0
r2,1,0.484908,0.487806,[76 13] ; [61 14],[74.34756098 14.65243902] ; [62.65243902 12.34756098],0
s1,1,0.490341,0.475779,[ 7 82] ; [ 4 73],[ 5.89759036 83.10240964] ; [ 5.10240964 71.89759036],0
v1,1,0.524615,0.404811,[29 60] ; [28 47],[30.93292683 58.06707317] ; [26.06707317 48.93292683],0
s8,1,0.52958,0.395198,[17 71] ; [12 65],[15.46666667 72.53333333] ; [13.53333333 63.46666667],0
d1,1,0.542979,0.370046,[40 49] ; [31 46],[38.06626506 50.93373494] ; [32.93373494 44.06626506],0
a6,1,0.556318,0.346119,[52 36] ; [42 35],[50.13333333 37.86666667] ; [43.86666667 33.13333333],0
v3,1,0.556826,0.34523,[26 62] ; [18 53],[24.35220126 63.64779874] ; [19.64779874 51.35220126],0
d5,1,0.560425,0.33897,[62 26] ; [51 26],[60.26666667 27.73333333] ; [52.73333333 24.26666667],0
b3,1,0.584848,0.298463,[17 45] ; [10 34],[15.79245283 46.20754717] ; [11.20754717 32.79245283],0
b2,1,0.584848,0.298463,[17 45] ; [10 34],[15.79245283 46.20754717] ; [11.20754717 32.79245283],0
p4,1,0.63649,0.223362,[27 62] ; [26 51],[28.41566265 60.58433735] ; [24.58433735 52.41566265],0
u2,1,0.637512,0.222011,[14 20] ; [11 20],[13.07692308 20.92307692] ; [11.92307692 19.07692308],0
b5,1,0.644524,0.212874,[54 35] ; [44 33],[52.54216867 36.45783133] ; [45.45783133 31.54216867],0
u4,1,0.647326,0.209288,[ 2 87] ; [ 1 76],[ 1.60843373 87.39156627] ; [ 1.39156627 75.60843373],0
p12,1,0.655354,0.199216,[ 2 87] ; [ 1 75],[ 1.61818182 87.38181818] ; [ 1.38181818 74.61818182],0
p9,1,0.701714,0.146695,[27 57] ; [22 53],[25.88679245 58.11320755] ; [23.11320755 51.88679245],0
s3,1,0.757668,0.0952,[36 50] ; [30 46],[35.03703704 50.96296296] ; [30.96296296 45.03703704],0
v4,1,0.762453,0.091362,[68 20] ; [61 16],[68.8 19.2] ; [60.2 16.8],0
a3,1,0.824082,0.049417,[53 34] ; [45 31],[52.30674847 34.69325153] ; [45.69325153 30.30674847],0
p11,1,0.832683,0.044632,[39 50] ; [35 42],[39.6746988 49.3253012] ; [34.3253012 42.6746988],0
r4,1,0.845332,0.038055,[60 29] ; [53 24],[60.58433735 28.41566265] ; [52.41566265 24.58433735],0
s2,1,0.873385,0.025396,[25 62] ; [23 54],[25.46341463 61.53658537] ; [22.53658537 54.46341463],0
n2,1,0.897844,0.016483,[23 18] ; [15 11],[23.25373134 17.74626866] ; [14.74626866 11.25373134],0
r1,1,0.912138,0.012175,[59 29] ; [51 26],[58.66666667 29.33333333] ; [51.33333333 25.66666667],0
a7,1,0.932473,0.00718,[52 36] ; [46 31],[52.26666667 35.73333333] ; [45.73333333 31.26666667],0
b4,1,0.961699,0.002306,[54 35] ; [47 30],[54.15060241 34.84939759] ; [46.84939759 30.15060241],0
b1,1,0.973057,0.001141,[43 46] ; [37 40],[42.89156627 46.10843373] ; [37.10843373 39.89156627],0
u3,1,0.977158,0.00082,[17 19] ; [15 17],[16.94117647 19.05882353] ; [15.05882353 16.94117647],0
