Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,65.527993,[29 95] ; [121  49],[63.26530612 60.73469388] ; [86.73469388 83.26530612],1
p2,1,0.0,43.445805,[74 51] ; [158  15],[97.31543624 27.68456376] ; [134.68456376  38.31543624],1
p3,1,0.0,41.840028,[31 94] ; [109  65],[58.52842809 66.47157191] ; [81.47157191 92.52842809],1
p6,1,0.0,38.238215,[ 15 108] ; [80 93],[39.47635135 83.52364865] ; [ 55.52364865 117.47635135],1
p4,1,0.0,30.27915,[48 76] ; [123  51],[71.15436242 52.84563758] ; [99.84563758 74.15436242],1
p10,1,1e-06,23.575474,[81 42] ; [154  19],[97.65202703 25.34797297] ; [137.34797297  35.65202703],1
v4,1,3.2e-05,17.304922,[103  22] ; [169   6],[113.33333333  11.66666667] ; [158.66666667  16.33333333],1
v1,1,3.5e-05,17.12656,[49 74] ; [111  62],[66.48648649 56.51351351] ; [93.51351351 79.48648649],1
r4,1,3.9e-05,16.933798,[89 36] ; [157  18],[102.5  22.5] ; [143.5  31.5],1
v2,1,9e-05,15.345226,[48 71] ; [110  63],[64.39041096 54.60958904] ; [93.60958904 79.39041096],1
d5,1,0.000705,11.474772,[86 39] ; [149  26],[97.91666667 27.08333333] ; [137.08333333  37.91666667],1
r3,1,0.000905,11.011923,[100  23] ; [164  11],[108.96644295  14.03355705] ; [155.03355705  19.96644295],1
p9,1,0.001205,10.483137,[89 33] ; [151  21],[99.59183673 22.40816327] ; [140.40816327  31.59183673],0
r1,1,0.001365,10.252844,[79 46] ; [139  35],[91.13712375 33.86287625] ; [126.86287625  47.13712375],0
p11,1,0.002704,8.997338,[85 40] ; [145  30],[95.83333333 29.16666667] ; [134.16666667  40.83333333],0
s8,1,0.00381,8.372341,[ 21 103] ; [ 55 118],[31.73063973 92.26936027] ; [ 44.26936027 128.73063973],0
s5,1,0.004492,8.073483,[ 18 104] ; [ 50 123],[28.1220339 93.8779661] ; [ 39.8779661 133.1220339],0
p5,1,0.008108,7.009541,[  7 118] ; [ 27 148],[ 14.16666667 110.83333333] ; [ 19.83333333 155.16666667],0
a1,1,0.012762,6.201859,[ 12 113] ; [  5 170],[  7.08333333 117.91666667] ; [  9.91666667 165.08333333],0
v3,1,0.016004,5.802431,[36 87] ; [74 98],[45.86440678 77.13559322] ; [ 64.13559322 107.86440678],0
s6,1,0.018874,5.513127,[46 78] ; [87 84],[55.90508475 68.09491525] ; [77.09491525 93.90508475],0
d1,1,0.019076,5.494505,[55 70] ; [101  74],[65. 60.] ; [91. 84.],0
r2,1,0.021251,5.306064,[105  20] ; [160  13],[111.15771812  13.84228188] ; [153.84228188  19.15771812],0
a7,1,0.033848,4.502345,[74 50] ; [125  50],[82.52842809 41.47157191] ; [116.47157191  58.52842809],0
d4,1,0.04996,3.84281,[87 37] ; [140  35],[94.14046823 29.85953177] ; [132.85953177  42.14046823],0
b4,1,0.071305,3.252716,[76 49] ; [88 87],[68.33333333 56.66666667] ; [95.66666667 79.33333333],0
s2,1,0.075419,3.160955,[ 12 110] ; [ 30 145],[ 17.25252525 104.74747475] ; [ 24.74747475 150.25252525],0
