Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,57.222238,[ 34 120] ; [108  61],[67.70278638 86.29721362] ; [74.29721362 94.70278638],1
p2,1,0.0,35.998421,[93 62] ; [151  19],[116.36923077  38.63076923] ; [127.63076923  42.36923077],1
p6,1,0.0,34.507043,[ 14 139] ; [ 62 105],[ 36.3375 116.6625] ; [ 39.6625 127.3375],1
p4,1,0.0,28.358472,[ 46 109] ; [101  70],[69.89263804 85.10736196] ; [77.10736196 93.89263804],1
p3,1,0.0,26.345387,[ 35 119] ; [86 85],[57.33538462 96.66461538] ; [ 63.66461538 107.33538462],1
r4,1,0.000106,15.0305,[103  52] ; [145  26],[117.91411043  37.08588957] ; [130.08588957  40.91411043],1
s6,1,0.000332,12.879659,[ 47 108] ; [83 83],[62.77258567 92.22741433] ; [67.22741433 98.77258567],1
p10,1,0.001232,10.442072,[87 66] ; [125  44],[100.73291925  52.26708075] ; [111.26708075  57.73291925],0
s8,1,0.001467,10.119934,[ 18 137] ; [ 43 126],[ 29.18209877 125.81790123] ; [ 31.81790123 137.18209877],0
n3,1,0.003751,8.400774,[33 26] ; [38  8],[39.8952381 19.1047619] ; [31.1047619 14.8952381],0
r3,1,0.005256,7.789224,[124  30] ; [156  15],[132.67692308  21.32307692] ; [147.32307692  23.67692308],0
v4,1,0.006642,7.367398,[123  31] ; [153  16],[131.59133127  22.40866873] ; [144.40866873  24.59133127],0
p9,1,0.007828,7.072513,[96 54] ; [131  38],[106.73981191  43.26018809] ; [120.26018809  48.73981191],0
p11,1,0.008206,6.987948,[99 56] ; [132  39],[109.83128834  45.16871166] ; [121.16871166  49.83128834],0
s3,1,0.010955,6.472664,[ 26 127] ; [ 49 120],[ 35.63664596 117.36335404] ; [ 39.36335404 129.63664596],0
v1,1,0.017291,5.666603,[ 48 105] ; [74 93],[58.33125 94.66875] ; [ 63.66875 103.33125],0
s5,1,0.0454,4.003719,[ 21 130] ; [ 38 130],[ 27.92789969 123.07210031] ; [ 31.07210031 136.92789969],0
r1,1,0.049447,3.860126,[99 56] ; [125  44],[107.16049383  47.83950617] ; [116.83950617  52.16049383],0
r2,1,0.052684,3.753903,[125  28] ; [150  18],[131.07476636  21.92523364] ; [143.92523364  24.07476636],0
v2,1,0.065399,3.394883,[ 47 103] ; [69 98],[54.88958991 95.11041009] ; [ 61.11041009 105.88958991],0
p5,1,0.122617,2.383577,[  7 148] ; [ 15 155],[ 10.49230769 144.50769231] ; [ 11.50769231 158.49230769],0
p12,1,0.125432,2.348144,[  2 151] ; [  7 163],[  4.26315789 148.73684211] ; [  4.73684211 165.26315789],0
d2,1,0.15146,2.057487,[56 97] ; [76 95],[62.33333333 90.66666667] ; [ 69.66666667 101.33333333],0
n6,1,0.210954,1.564865,[111  44] ; [132  38],[115.89230769  39.10769231] ; [127.10769231  42.89230769],0
a5,1,0.216738,1.525838,[95 60] ; [116  55],[100.32208589  54.67791411] ; [110.67791411  60.32208589],0
a3,1,0.224572,1.474912,[88 65] ; [109  61],[93.31578947 59.68421053] ; [103.68421053  66.31578947],0
d5,1,0.245187,1.350522,[109  46] ; [130  41],[113.63496933  41.36503067] ; [125.36503067  45.63496933],0
s7,1,0.247612,1.336726,[ 27 122] ; [ 38 124],[ 31.1414791 117.8585209] ; [ 33.8585209 128.1414791],0
a4,1,0.269297,1.220326,[65 88] ; [ 62 108],[60.15789474 92.84210526] ; [ 66.84210526 103.15789474],0
n2,1,0.273263,1.200292,[36 24] ; [33 14],[38.69158879 21.30841121] ; [30.30841121 16.69158879],0
a1,1,0.276993,1.181784,[  7 148] ; [  4 167],[  5.23006135 149.76993865] ; [  5.76993865 165.23006135],0
u2,1,0.299232,1.077614,[29 38] ; [32 29],[31.9296875 35.0703125] ; [29.0703125 31.9296875],0
b3,1,0.303755,1.057636,[35 51] ; [32 64],[31.65934066 54.34065934] ; [35.34065934 60.65934066],0
b2,1,0.303755,1.057636,[35 51] ; [32 64],[31.65934066 54.34065934] ; [35.34065934 60.65934066],0
