Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.00207,9.486166,[2 2] ; [86  6],[3.66666667 0.33333333] ; [84.33333333  7.66666667],0
r3,1,0.004686,7.996919,[2 2] ; [84  7],[3.62105263 0.37894737] ; [82.37894737  8.62105263],0
r4,1,0.012762,6.201835,[2 2] ; [84  9],[3.54639175 0.45360825] ; [82.45360825 10.54639175],0
s6,1,0.054069,3.710577,[2 2] ; [73 12],[3.37078652 0.62921348] ; [71.62921348 13.37078652],0
d3,1,0.062038,3.482058,[1 3] ; [64 28],[2.70833333 1.29166667] ; [62.29166667 29.70833333],0
n6,1,0.070887,3.262363,[3 1] ; [87  4],[3.78947368 0.21052632] ; [86.21052632  4.78947368],0
r1,1,0.083951,2.986694,[2 2] ; [77 15],[3.29166667 0.70833333] ; [75.70833333 16.29166667],0
d4,1,0.083951,2.986694,[2 2] ; [77 15],[3.29166667 0.70833333] ; [75.70833333 16.29166667],0
d1,1,0.097875,2.739826,[1 3] ; [61 32],[2.55670103 1.44329897] ; [59.44329897 33.55670103],0
s3,1,0.098581,2.728355,[1 3] ; [59 31],[2.55319149 1.44680851] ; [57.44680851 32.55319149],0
d5,1,0.142305,2.15286,[2 2] ; [74 18],[3.16666667 0.83333333] ; [72.83333333 19.16666667],0
s8,1,0.14986,2.073674,[1 3] ; [55 35],[2.38297872 1.61702128] ; [53.61702128 36.38297872],0
p3,1,0.164548,1.931925,[2 2] ; [73 19],[3.125 0.875] ; [71.875 20.125],0
s2,1,0.173364,1.853615,[1 3] ; [54 37],[2.31578947 1.68421053] ; [52.68421053 38.31578947],0
a3,1,0.182685,1.775647,[2 2] ; [73 20],[3.09278351 0.90721649] ; [71.90721649 21.09278351],0
v3,1,0.19584,1.67313,[1 3] ; [52 38],[2.25531915 1.74468085] ; [50.74468085 39.25531915],0
d2,1,0.198102,1.656315,[1 3] ; [53 39],[2.25 1.75] ; [51.75 40.25],0
a5,1,0.231866,1.429377,[2 2] ; [71 22],[3.01030928 0.98969072] ; [69.98969072 23.01030928],0
b1,1,0.241303,1.372963,[3 1] ; [42 51],[1.8556701 2.1443299] ; [43.1443299 49.8556701],0
p12,1,0.264712,1.243944,[2 2] ; [23 69],[1.04166667 2.95833333] ; [23.95833333 68.04166667],0
b5,1,0.29723,1.08658,[3 1] ; [45 48],[1.97938144 2.02061856] ; [46.02061856 46.97938144],0
p4,1,0.335171,0.928814,[3 1] ; [82  9],[3.57894737 0.42105263] ; [81.42105263  9.57894737],0
s7,1,0.340606,0.908151,[2 2] ; [62 24],[2.84444444 1.15555556] ; [61.15555556 24.84444444],0
a4,1,0.380942,0.76766,[1 3] ; [44 49],[1.8556701 2.1443299] ; [43.1443299 49.8556701],0
a7,1,0.429387,0.624481,[2 2] ; [64 29],[2.72164948 1.27835052] ; [63.27835052 29.72164948],0
v2,1,0.442887,0.588792,[3 1] ; [50 40],[2.25531915 1.74468085] ; [50.74468085 39.25531915],0
p2,1,0.493878,0.468066,[3 1] ; [80 12],[3.45833333 0.54166667] ; [79.54166667 12.45833333],0
b2,1,0.505843,0.442657,[2 1] ; [32 36],[1.43661972 1.56338028] ; [32.56338028 35.43661972],0
b3,1,0.505843,0.442657,[2 1] ; [32 36],[1.43661972 1.56338028] ; [32.56338028 35.43661972],0
b4,1,0.553086,0.351818,[3 1] ; [56 37],[2.43298969 1.56701031] ; [56.56701031 36.43298969],0
a6,1,0.565427,0.330394,[2 2] ; [59 33],[2.54166667 1.45833333] ; [58.45833333 33.54166667],0
p6,1,0.645567,0.211534,[3 1] ; [58 33],[2.56842105 1.43157895] ; [58.43157895 32.56842105],0
n1,1,0.683406,0.166317,[1 1] ; [11  6],[1.26315789 0.73684211] ; [10.73684211  6.26315789],0
p1,1,0.760513,0.092907,[1 3] ; [30 63],[1.27835052 2.72164948] ; [29.72164948 63.27835052],0
p7,1,0.761171,0.092381,[3 1] ; [73 17],[3.23404255 0.76595745] ; [72.76595745 17.23404255],0
u3,1,0.783892,0.075214,[1 1] ; [12  8],[1.18181818 0.81818182] ; [11.81818182  8.18181818],0
v1,1,0.819932,0.051817,[3 1] ; [62 27],[2.79569892 1.20430108] ; [62.20430108 26.79569892],0
u1,1,0.82493,0.048933,[1 3] ; [19 74],[0.82474227 3.17525773] ; [19.17525773 73.82474227],0
a2,1,0.868027,0.027611,[1 3] ; [20 73],[0.86597938 3.13402062] ; [20.13402062 72.86597938],0
n3,1,1.0,0.0,[1 1] ; [9 9],[1. 1.] ; [9. 9.],0
