Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,64.577353,[115  57] ; [ 26 103],[80.57142857 91.42857143] ; [60.42857143 68.57142857],1
p6,1,0.0,42.675804,[81 89] ; [ 15 112],[ 54.94949495 115.05050505] ; [41.05050505 85.94949495],1
p8,1,0.0,39.927032,[113  56] ; [37 88],[86.2244898 82.7755102] ; [63.7755102 61.2244898],1
p2,1,0.0,35.505933,[155  16] ; [80 49],[133.95  37.05] ; [101.05  27.95],1
p10,1,0.0,30.718511,[156  16] ; [82 45],[136.909699  35.090301] ; [101.090301  25.909699],1
p7,1,0.0,30.27915,[123  48] ; [51 76],[99.84563758 71.15436242] ; [74.15436242 52.84563758],1
p9,1,1e-06,23.923686,[157  15] ; [85 38],[141.09830508  30.90169492] ; [100.90169492  22.09830508],1
v1,1,2e-06,22.320239,[112  57] ; [50 79],[91.87248322 77.12751678] ; [70.12751678 58.87248322],1
p11,1,2.3e-05,17.8982,[147  25] ; [84 46],[131.56291391  40.43708609] ; [99.43708609 30.56291391],1
v2,1,4.9e-05,16.498298,[108  60] ; [50 74],[90.90410959 77.09589041] ; [67.09589041 56.90410959],1
r4,1,0.00011,14.964502,[154  18] ; [94 36],[141.24503311  30.75496689] ; [106.75496689  23.24503311],1
s6,1,0.000237,13.514286,[92 76] ; [43 86],[76.36363636 91.63636364] ; [58.63636364 70.36363636],1
p5,1,0.000705,11.475506,[ 28 144] ; [  5 123],[ 18.92 153.08] ; [ 14.08 113.92],1
s7,1,0.000944,10.933651,[ 58 100] ; [ 23 100],[ 45.54448399 112.45551601] ; [35.45551601 87.54448399],1
d5,1,0.001129,10.602986,[147  25] ; [91 39],[135.54966887  36.45033113] ; [102.45033113  27.54966887],0
r3,1,0.003354,8.603985,[160  12] ; [105  23],[151.93333333  20.06666667] ; [113.06666667  14.93333333],0
n6,1,0.004115,8.23223,[158  13] ; [105  24],[149.91  21.09] ; [113.09  15.91],0
v4,1,0.005375,7.748855,[163   9] ; [111  19],[156.05298013  15.94701987] ; [117.94701987  12.05298013],0
s8,1,0.006347,7.448959,[ 54 116] ; [ 23 106],[ 43.77926421 126.22073579] ; [33.22073579 95.77926421],0
d1,1,0.007053,7.259507,[101  71] ; [56 74],[89.41721854 82.58278146] ; [67.58278146 62.41721854],0
d4,1,0.012013,6.308911,[139  33] ; [88 41],[129.71428571  42.28571429] ; [97.28571429 31.71428571],0
a7,1,0.012137,6.2908,[125  47] ; [76 53],[114.85714286  57.14285714] ; [86.14285714 42.85714286],0
n4,1,0.012779,6.199468,[154  18] ; [103  27],[146.37086093  25.62913907] ; [110.62913907  19.37086093],0
r1,1,0.021582,5.279134,[135  37] ; [86 43],[126.28571429  45.71428571] ; [94.71428571 34.28571429],0
u1,1,0.025366,4.998705,[ 35 137] ; [ 14 116],[ 27.90728477 144.09271523] ; [ 21.09271523 108.90728477],0
s5,1,0.025395,4.996733,[ 46 122] ; [ 21 107],[ 38.02702703 129.97297297] ; [28.97297297 99.02702703],0
a1,1,0.036882,4.355864,[  6 166] ; [ 12 118],[ 10.25165563 161.74834437] ; [  7.74834437 122.25165563],0
d3,1,0.039236,4.250612,[116  56] ; [72 57],[107.42857143  64.57142857] ; [80.57142857 48.42857143],0
u2,1,0.058244,3.586708,[32 21] ; [19 27],[27.3030303 25.6969697] ; [23.6969697 22.3030303],0
u3,1,0.077584,3.114793,[29 25] ; [17 30],[24.59405941 29.40594059] ; [21.40594059 25.59405941],0
v3,1,0.11082,2.542491,[69 99] ; [41 87],[ 62.43243243 105.56756757] ; [47.56756757 80.43243243],0
a4,1,0.129014,2.304333,[84 87] ; [52 77],[77.52 93.48] ; [58.48 70.52],0
r2,1,0.168276,1.898234,[155  15] ; [112  18],[151.3  18.7] ; [115.7  14.3],0
d2,1,0.187552,1.736743,[85 87] ; [53 74],[79.38461538 92.61538462] ; [58.61538462 68.38461538],0
a5,1,0.240141,1.379766,[132  40] ; [92 38],[127.57615894  44.42384106] ; [96.42384106 33.57615894],0
b4,1,0.253276,1.305142,[100  72] ; [67 63],[95.11258278 76.88741722] ; [71.88741722 58.11258278],0
b5,1,0.332515,0.939078,[99 73] ; [82 48],[103.08609272  68.91390728] ; [77.91390728 52.08609272],0
n2,1,0.387819,0.745768,[24  8] ; [33 17],[22.24390244  9.75609756] ; [34.75609756 15.24390244],0
a3,1,0.394946,0.723661,[118  53] ; [83 46],[114.57  56.43] ; [86.43 42.57],0
a6,1,0.473838,0.513011,[123  49] ; [88 42],[120.17218543  51.82781457] ; [90.82781457 39.17218543],0
p12,1,0.531367,0.391776,[  8 164] ; [  8 119],[  9.20401338 162.79598662] ; [  6.79598662 120.20401338],0
n1,1,0.724722,0.124013,[13 19] ; [18 31],[12.24691358 19.75308642] ; [18.75308642 30.24691358],0
s2,1,0.74169,0.108647,[ 25 146] ; [ 17 111],[ 24.02006689 146.97993311] ; [ 17.97993311 110.02006689],0
b1,1,0.744388,0.106307,[ 63 109] ; [50 80],[ 64.35761589 107.64238411] ; [48.64238411 81.35761589],0
p1,1,0.748053,0.103174,[ 15 157] ; [ 10 120],[ 14.2384106 157.7615894] ; [ 10.7615894 119.2384106],0
s4,1,0.85125,0.035165,[ 17 150] ; [ 14 115],[ 17.48986486 149.51013514] ; [ 13.51013514 115.48986486],0
b2,1,0.85183,0.034888,[43 66] ; [29 42],[43.6 65.4] ; [28.4 42.6],0
b3,1,0.85183,0.034888,[43 66] ; [29 42],[43.6 65.4] ; [28.4 42.6],0
a8,1,0.902668,0.014955,[ 17 127] ; [ 15 107],[ 17.32330827 126.67669173] ; [ 14.67669173 107.32330827],0
a2,1,0.970901,0.001331,[ 40 132] ; [ 30 100],[ 39.86754967 132.13245033] ; [30.13245033 99.86754967],0
n3,1,0.995135,3.7e-05,[20 11] ; [31 17],[20.01265823 10.98734177] ; [30.98734177 17.01265823],0
s1,1,0.997937,7e-06,[  4 167] ; [  3 125],[  4.00334448 166.99665552] ; [  2.99665552 125.00334448],0
