Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,135.595134,[350 103] ; [ 7 68],[306.28977273 146.71022727] ; [50.71022727 24.28977273],1
d4,1,0.0,74.992133,[410  43] ; [39 36],[385.22159091  67.77840909] ; [63.77840909 11.22159091],1
d3,1,2e-06,22.514156,[339 114] ; [36 39],[321.73295455 131.26704545] ; [53.26704545 21.73295455],1
a4,1,1.5e-05,18.761563,[268 183] ; [24 50],[250.84190476 200.15809524] ; [41.15809524 32.84190476],1
d2,1,1.5e-05,18.731481,[287 163] ; [28 47],[270. 180.] ; [45. 30.],1
u1,1,0.000162,14.228925,[121 332] ; [ 5 70],[108.10227273 344.89772727] ; [17.89772727 57.10227273],1
a2,1,0.000519,12.044474,[165 288] ; [12 63],[151.85795455 301.14204545] ; [25.14204545 49.85795455],1
r2,1,0.001577,9.986817,[431  16] ; [66  9],[425.59195402  21.40804598] ; [71.40804598  3.59195402],0
p1,1,0.006519,7.40085,[ 35 417] ; [13 61],[ 41.24714829 410.75285171] ; [ 6.75285171 67.24714829],0
p7,1,0.007898,7.056506,[296 144] ; [38 36],[285.91439689 154.08560311] ; [48.08560311 25.91439689],0
p2,1,0.008029,7.026898,[383  66] ; [54 20],[375.16826004  73.83173996] ; [61.83173996 12.16826004],0
a3,1,0.008165,6.997022,[376  76] ; [52 22],[367.78707224  84.21292776] ; [60.21292776 13.78707224],0
n4,1,0.009669,6.694959,[416  36] ; [62 13],[409.97343454  42.02656546] ; [68.02656546  6.97343454],0
b1,1,0.009927,6.647954,[176 277] ; [41 34],[186.17613636 266.82386364] ; [30.82386364 44.17613636],0
r3,1,0.014503,5.975809,[425  26] ; [64 10],[420.07428571  30.92571429] ; [68.92571429  5.07428571],0
p4,1,0.017755,5.620176,[305 146] ; [39 34],[296.07633588 154.92366412] ; [47.92366412 25.07633588],0
s8,1,0.034852,4.45242,[232 217] ; [28 45],[223.63984674 225.36015326] ; [36.36015326 36.63984674],0
s6,1,0.048511,3.892198,[310 130] ; [43 30],[302.76803119 137.23196881] ; [50.23196881 22.76803119],0
r4,1,0.063593,3.441097,[412  41] ; [63 12],[407.52840909  45.47159091] ; [67.47159091  7.52840909],0
v4,1,0.09479,2.791088,[430  21] ; [68  7],[426.99239544  24.00760456] ; [71.00760456  3.99239544],0
p3,1,0.133221,2.254559,[249 201] ; [34 40],[243.03435115 206.96564885] ; [39.96564885 34.03435115],0
s1,1,0.146923,2.103907,[ 11 435] ; [ 4 68],[ 12.91505792 433.08494208] ; [ 2.08494208 69.91505792],0
v1,1,0.153267,2.039432,[268 172] ; [38 35],[262.45614035 177.54385965] ; [43.54385965 29.45614035],0
b5,1,0.15487,2.023613,[275 178] ; [39 36],[269.39772727 183.60227273] ; [44.60227273 30.39772727],0
b2,1,0.167352,1.906505,[121 171] ; [25 23],[125.38823529 166.61176471] ; [20.61176471 27.38823529],0
b3,1,0.167352,1.906505,[121 171] ; [25 23],[125.38823529 166.61176471] ; [20.61176471 27.38823529],0
u2,1,0.22376,1.480092,[44 32] ; [10 13],[41.45454545 34.54545455] ; [12.54545455 10.45454545],0
r1,1,0.274755,1.192854,[377  73] ; [59 16],[373.71428571  76.28571429] ; [62.28571429 12.71428571],0
n6,1,0.293839,1.101949,[414  38] ; [65  9],[411.6121673  40.3878327] ; [67.3878327  6.6121673],0
p9,1,0.320485,0.986967,[396  50] ; [61 11],[393.47876448  52.52123552] ; [63.52123552  8.47876448],0
v2,1,0.355475,0.853817,[260 175] ; [40 34],[256.38506876 178.61493124] ; [43.61493124 30.38506876],0
n1,1,0.356105,0.851582,[42 54] ; [10  8],[43.78947368 52.21052632] ; [8.21052632 9.78947368],0
b4,1,0.374779,0.787759,[253 200] ; [46 29],[256.52840909 196.47159091] ; [42.47159091 32.52840909],0
s5,1,0.446558,0.579374,[166 266] ; [25 49],[163.06719368 268.93280632] ; [27.93280632 46.06719368],0
n2,1,0.4734,0.51403,[76 23] ; [16  3],[77.18644068 21.81355932] ; [14.81355932  4.18644068],0
p8,1,0.518986,0.415907,[246 196] ; [43 29],[248.51750973 193.48249027] ; [40.48249027 31.51750973],0
s2,1,0.520703,0.4125,[238 208] ; [36 37],[235.46050096 210.53949904] ; [38.53949904 34.46050096],0
n3,1,0.524137,0.405746,[69 29] ; [14  4],[70.12068966 27.87931034] ; [12.87931034  5.12068966],0
p12,1,0.623782,0.240588,[ 41 407] ; [ 8 65],[ 42.13435701 405.86564299] ; [ 6.86564299 66.13435701],0
p11,1,0.625089,0.23878,[373  80] ; [60 15],[371.49431818  81.50568182] ; [61.50568182 13.49431818],0
a1,1,0.626363,0.237025,[ 31 422] ; [ 4 71],[ 30.02840909 422.97159091] ; [ 4.97159091 70.02840909],0
p6,1,0.642743,0.215173,[175 270] ; [27 47],[173.19845857 271.80154143] ; [28.80154143 45.19845857],0
u4,1,0.699816,0.148663,[ 16 436] ; [ 2 73],[ 15.43833017 436.56166983] ; [ 2.56166983 72.43833017],0
p5,1,0.733304,0.116099,[ 61 388] ; [11 62],[ 61.93103448 387.06896552] ; [10.06896552 62.93103448],0
u3,1,0.756205,0.09639,[43 34] ; [12 11],[42.35 34.65] ; [12.65 10.35],0
s4,1,0.763467,0.090559,[ 66 378] ; [12 62],[ 66.85714286 377.14285714] ; [11.14285714 62.85714286],0
s7,1,0.819459,0.052094,[236 194] ; [40 31],[236.88622754 193.11377246] ; [39.11377246 31.88622754],0
v3,1,0.841358,0.040063,[191 244] ; [32 43],[190.20588235 244.79411765] ; [32.79411765 42.20588235],0
a7,1,0.910287,0.012696,[329 124] ; [54 21],[328.59659091 124.40340909] ; [54.40340909 20.59659091],0
p10,1,0.928717,0.008003,[384  64] ; [62 10],[384.24615385  63.75384615] ; [61.75384615 10.24615385],0
a8,1,0.950284,0.003887,[ 65 341] ; [11 59],[ 64.82352941 341.17647059] ; [11.17647059 58.82352941],0
s3,1,0.969415,0.00147,[251 194] ; [41 32],[250.84942085 194.15057915] ; [41.15057915 31.84942085],0
a6,1,0.985076,0.00035,[331 121] ; [55 20],[331.06641366 120.93358634] ; [54.93358634 20.06641366],0
