Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.811007,[33 56] ; [137  41],[56.66666667 32.33333333] ; [113.33333333  64.66666667],1
a6,1,0.0,26.909973,[48 41] ; [148  29],[65.57894737 23.42105263] ; [130.42105263  46.57894737],1
a2,1,0.000192,13.905106,[12 77] ; [ 63 116],[24.90671642 64.09328358] ; [ 50.09328358 128.90671642],1
b5,1,0.000603,11.766955,[43 46] ; [125  54],[55.79104478 33.20895522] ; [112.20895522  66.79104478],1
u1,1,0.010093,6.618435,[ 7 82] ; [ 36 143],[14.27985075 74.72014925] ; [ 28.72014925 150.27985075],0
b3,1,0.011675,6.359567,[30 27] ; [30 64],[22.64900662 34.35099338] ; [37.35099338 56.64900662],0
b2,1,0.011675,6.359567,[30 27] ; [30 64],[22.64900662 34.35099338] ; [37.35099338 56.64900662],0
b1,1,0.015266,5.885492,[44 45] ; [ 61 118],[34.86940299 54.13059701] ; [ 70.13059701 108.86940299],0
p3,1,0.024986,5.024883,[30 58] ; [ 38 140],[22.4962406 65.5037594] ; [ 45.5037594 132.4962406],0
a8,1,0.026456,4.925978,[ 7 78] ; [ 31 133],[12.97188755 72.02811245] ; [ 25.02811245 138.97188755],0
d1,1,0.032126,4.591773,[44 45] ; [113  66],[52.1380597 36.8619403] ; [104.8619403  74.1380597],0
v2,1,0.062778,3.462424,[39 49] ; [95 73],[46.0625 41.9375] ; [87.9375 80.0625],0
p9,1,0.084335,2.979316,[61 25] ; [140  34],[66.48461538 19.51538462] ; [134.51538462  39.48461538],0
p8,1,0.094671,2.793103,[23 64] ; [ 64 110],[29. 58.] ; [ 58. 116.],0
d5,1,0.108641,2.573874,[69 20] ; [152  26],[73.66666667 15.33333333] ; [147.33333333  30.66666667],0
p6,1,0.10891,2.569974,[18 69] ; [ 23 153],[13.56273764 73.43726236] ; [ 27.43726236 148.56273764],0
a1,1,0.141378,2.162899,[ 8 81] ; [  8 171],[ 5.31343284 83.68656716] ; [ 10.68656716 168.31343284],0
s1,1,0.158401,1.989426,[ 5 84] ; [  4 171],[ 3.03409091 85.96590909] ; [  5.96590909 169.03409091],0
r3,1,0.177975,1.814454,[78 11] ; [164  13],[80.96992481  8.03007519] ; [161.03007519  15.96992481],0
p11,1,0.195491,1.67574,[67 22] ; [121  58],[62.43283582 26.56716418] ; [125.56716418  53.43283582],0
v1,1,0.201622,1.630589,[46 42] ; [76 97],[41.13409962 46.86590038] ; [80.86590038 92.13409962],0
s8,1,0.216088,1.530165,[37 51] ; [ 61 117],[32.42105263 55.57894737] ; [ 65.57894737 112.42105263],0
s7,1,0.218791,1.512281,[40 44] ; [ 68 104],[35.4375 48.5625] ; [72.5625 99.4375],0
n4,1,0.257372,1.282836,[70 18] ; [131  48],[66.24719101 21.75280899] ; [134.75280899  44.24719101],0
n5,1,0.274973,1.191767,[64 24] ; [117  60],[60.10566038 27.89433962] ; [120.89433962  56.10566038],0
u3,1,0.293728,1.102454,[ 7 11] ; [21 18],[8.84210526 9.15789474] ; [19.15789474 19.84210526],0
d4,1,0.298154,1.082432,[71 18] ; [151  27],[74. 15.] ; [148.  30.],0
b4,1,0.362635,0.828747,[47 42] ; [105  74],[50.47761194 38.52238806] ; [101.52238806  77.47761194],0
s4,1,0.375523,0.785307,[15 73] ; [ 23 154],[12.61886792 75.38113208] ; [ 25.38113208 151.61886792],0
a4,1,0.411404,0.674739,[42 46] ; [95 84],[45.15355805 42.84644195] ; [91.84644195 87.15355805],0
n6,1,0.456171,0.555273,[70 17] ; [136  42],[67.63018868 19.36981132] ; [138.36981132  39.63018868],0
p10,1,0.463874,0.536532,[61 27] ; [131  47],[63.51879699 24.48120301] ; [128.48120301  49.51879699],0
r4,1,0.464047,0.536117,[73 16] ; [153  26],[75.05223881 13.94776119] ; [150.94776119  28.05223881],0
s5,1,0.521873,0.410191,[27 60] ; [ 46 123],[24.80859375 62.19140625] ; [ 48.19140625 120.80859375],0
n3,1,0.561262,0.337524,[22  9] ; [35 19],[20.78823529 10.21176471] ; [36.21176471 17.78823529],0
n2,1,0.621014,0.244444,[23 10] ; [41 14],[24.  9.] ; [40. 15.],0
p2,1,0.643728,0.213899,[59 29] ; [125  54],[60.64419476 27.35580524] ; [123.35580524  55.64419476],0
v3,1,0.657298,0.196823,[32 52] ; [ 61 112],[30.39688716 53.60311284] ; [ 62.60311284 110.39688716],0
d2,1,0.668648,0.183188,[44 43] ; [95 83],[45.63396226 41.36603774] ; [93.36603774 84.63396226],0
p12,1,0.672297,0.178927,[ 5 82] ; [  8 168],[ 4.30038023 82.69961977] ; [  8.69961977 167.30038023],0
s6,1,0.711556,0.136728,[47 39] ; [101  76],[48.39543726 37.60456274] ; [99.60456274 77.39543726],0
p5,1,0.72734,0.121568,[ 4 83] ; [ 10 168],[ 4.59622642 82.40377358] ; [  9.40377358 168.59622642],0
u2,1,0.837648,0.041985,[ 8 10] ; [18 20],[8.35714286 9.64285714] ; [17.64285714 20.35714286],0
v4,1,0.866709,0.02817,[80  8] ; [162  15],[80.36226415  7.63773585] ; [161.63773585  15.36226415],0
r2,1,0.877576,0.023729,[82  6] ; [163  11],[82.29007634  5.70992366] ; [162.70992366  11.29007634],0
n1,1,0.877795,0.023644,[13 20] ; [20 33],[12.6627907 20.3372093] ; [20.3372093 32.6627907],0
a3,1,0.897303,0.016659,[71 18] ; [140  37],[70.59774436 18.40225564] ; [140.40225564  36.59774436],0
r1,1,0.91535,0.011298,[70 19] ; [141  37],[70.33333333 18.66666667] ; [140.66666667  37.33333333],0
s2,1,0.941394,0.005405,[37 51] ; [ 74 104],[36.72180451 51.27819549] ; [ 74.27819549 103.72180451],0
p7,1,0.945429,0.004685,[39 48] ; [75 94],[38.7421875 48.2578125] ; [75.2578125 93.7421875],0
s3,1,0.997649,9e-06,[43 46] ; [85 91],[42.98867925 46.01132075] ; [85.01132075 90.98867925],0
p1,1,1.0,0.0,[ 5 84] ; [ 10 168],[ 5. 84.] ; [ 10. 168.],0
