Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,138.125902,[22 64] ; [243  29],[63.65921788 22.34078212] ; [201.34078212  70.65921788],1
p7,1,0.14003,2.177627,[54 31] ; [190  74],[59.4269341 25.5730659] ; [184.5730659  79.4269341],0
r3,1,0.194155,1.685806,[85  1] ; [260  11],[83.1092437  2.8907563] ; [261.8907563   9.1092437],0
a8,1,0.218174,1.516342,[10 63] ; [ 50 199],[13.60248447 59.39751553] ; [ 46.39751553 202.60248447],0
p8,1,0.222767,1.486457,[43 41] ; [158 111],[47.83002833 36.16997167] ; [153.16997167 115.83002833],0
p5,1,0.253214,1.305483,[12 74] ; [ 52 216],[15.5480226 70.4519774] ; [ 48.4519774 219.5480226],0
p12,1,0.330331,0.947601,[ 7 77] ; [ 33 238],[ 9.46478873 74.53521127] ; [ 30.53521127 240.46478873],0
b5,1,0.341092,0.906322,[54 32] ; [155 117],[50.20670391 35.79329609] ; [158.79329609 113.20670391],0
p9,1,0.353221,0.861851,[73 11] ; [246  26],[75.26966292  8.73033708] ; [243.73033708  28.26966292],0
p11,1,0.356832,0.849013,[67 19] ; [224  48],[69.90502793 16.09497207] ; [221.09497207  50.90502793],0
a4,1,0.37461,0.788316,[40 45] ; [143 129],[43.57142857 41.42857143] ; [139.42857143 132.57142857],0
a3,1,0.421698,0.645577,[68 17] ; [227  44],[70.43539326 14.56460674] ; [224.56460674  46.43539326],0
v3,1,0.422784,0.642563,[44 41] ; [123 140],[40.79022989 44.20977011] ; [126.20977011 136.79022989],0
d4,1,0.444386,0.58493,[72 14] ; [234  35],[74.12957746 11.87042254] ; [231.87042254  37.12957746],0
p6,1,0.445083,0.583144,[44 41] ; [126 142],[40.93484419 44.06515581] ; [129.06515581 138.93484419],0
p2,1,0.485633,0.486187,[72 14] ; [235  36],[73.95518207 12.04481793] ; [233.04481793  37.95518207],0
n1,1,0.501157,0.452486,[ 9 11] ; [28 24],[10.27777778  9.72222222] ; [26.72222222 25.27777778],0
d2,1,0.523234,0.407514,[46 40] ; [155 115],[48.55617978 37.44382022] ; [152.44382022 117.55617978],0
u1,1,0.590748,0.289177,[24 62] ; [ 68 204],[22.10055866 63.89944134] ; [ 69.89944134 202.10055866],0
p3,1,0.663126,0.189748,[49 37] ; [161 109],[50.73033708 35.26966292] ; [159.26966292 110.73033708],0
p4,1,0.698277,0.150271,[57 29] ; [185  85],[58.46067416 27.53932584] ; [183.53932584  86.46067416],0
p10,1,0.704015,0.144329,[72 13] ; [234  37],[73.06179775 11.93820225] ; [232.93820225  38.06179775],0
a1,1,0.704986,0.143337,[ 5 81] ; [ 19 253],[ 5.76536313 80.23463687] ; [ 18.23463687 253.76536313],0
a2,1,0.788755,0.071785,[24 62] ; [ 80 192],[24.98324022 61.01675978] ; [ 79.01675978 192.98324022],0
r4,1,0.807783,0.059188,[78  8] ; [249  23],[78.55307263  7.44692737] ; [248.44692737  23.55307263],0
b4,1,0.834013,0.043914,[46 40] ; [149 123],[46.84357542 39.15642458] ; [148.15642458 123.84357542],0
u3,1,0.864083,0.029302,[12  6] ; [31 14],[12.28571429  5.71428571] ; [30.71428571 14.28571429],0
d5,1,0.882794,0.021735,[72 14] ; [227  42],[72.43380282 13.56619718] ; [226.56619718  42.43380282],0
v2,1,0.934157,0.006825,[52 33] ; [162 105],[51.67613636 33.32386364] ; [162.32386364 104.67613636],0
v1,1,0.935535,0.006542,[48 35] ; [154 110],[48.31700288 34.68299712] ; [153.68299712 110.31700288],0
n3,1,0.949395,0.004028,[14  6] ; [36 16],[13.88888889  6.11111111] ; [36.11111111 15.88888889],0
a6,1,0.957892,0.002788,[56 30] ; [176  93],[56.2028169 29.7971831] ; [175.7971831  93.2028169],0
a5,1,0.975969,0.000907,[70 16] ; [221  51],[69.90502793 16.09497207] ; [221.09497207  50.90502793],0
a7,1,0.977666,0.000784,[58 28] ; [183  89],[57.89385475 28.10614525] ; [183.10614525  88.89385475],0
n6,1,0.97959,0.000654,[78  7] ; [248  22],[78.05633803  6.94366197] ; [247.94366197  22.05633803],0
