Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,83.424771,[ 27 129] ; [188 114],[73.23144105 82.76855895] ; [141.76855895 160.23144105],1
s3,1,0.0,81.98656,[ 38 118] ; [208  94],[83.79039301 72.20960699] ; [162.20960699 139.79039301],1
s8,1,0.0,66.477734,[ 18 139] ; [152 151],[58.02173913 98.97826087] ; [111.97826087 191.02173913],1
s7,1,0.0,48.013569,[ 31 117] ; [163 130],[65.10657596 82.89342404] ; [128.89342404 164.10657596],1
s5,1,0.0,46.254269,[ 17 137] ; [125 169],[ 48.8125 105.1875] ; [ 93.1875 200.8125],1
p10,1,1.9e-05,18.305069,[107  50] ; [254  44],[124.56483516  32.43516484] ; [236.43516484  61.56483516],1
p4,1,2.7e-05,17.616297,[71 86] ; [198 104],[92.01089325 64.98910675] ; [176.98910675 125.01089325],1
r1,1,6.1e-05,16.058337,[101  55] ; [245  55],[118.36842105  37.63157895] ; [227.63157895  72.36842105],1
p9,1,9.4e-05,15.252271,[117  39] ; [268  33],[131.42231947  24.57768053] ; [253.57768053  47.42231947],1
r4,1,0.000133,14.5998,[120  37] ; [272  31],[133.79130435  23.20869565] ; [258.20869565  44.79130435],1
r3,1,0.000535,11.988908,[138  18] ; [290  10],[146.42105263   9.57894737] ; [281.57894737  18.42105263],1
n4,1,0.000553,11.926962,[97 60] ; [232  69],[112.77947598  44.22052402] ; [216.22052402  84.77947598],1
n5,1,0.000559,11.909139,[93 63] ; [225  74],[109.02857143  46.97142857] ; [208.97142857  90.02857143],1
a5,1,0.000709,11.465905,[93 64] ; [226  77],[108.87608696  48.12391304] ; [210.12391304  92.87608696],1
r2,1,0.000865,11.095858,[134  22] ; [281  15],[143.2300885  12.7699115] ; [271.7699115  24.2300885],1
d4,1,0.000992,10.842333,[109  47] ; [252  51],[122.69281046  33.30718954] ; [238.30718954  64.69281046],1
p5,1,0.00181,9.732752,[  4 153] ; [ 33 270],[ 12.62826087 144.37173913] ; [ 24.37173913 278.62826087],0
p7,1,0.002168,9.401391,[84 71] ; [203  92],[98.85555556 56.14444444] ; [188.14444444 106.85555556],0
d1,1,0.003394,8.582557,[66 91] ; [171 132],[80.88913043 76.11086957] ; [156.11086957 146.88913043],0
p12,1,0.003936,8.313336,[  1 154] ; [ 20 283],[  7.1069869 147.8930131] ; [ 13.8930131 289.1069869],0
s4,1,0.004323,8.142743,[ 19 138] ; [ 69 228],[ 30.43171806 126.56828194] ; [ 57.56828194 239.43171806],0
u1,1,0.00535,7.757039,[ 14 143] ; [ 57 246],[ 24.2326087 132.7673913] ; [ 46.7673913 256.2326087],0
p3,1,0.008189,6.991622,[ 56 100] ; [148 155],[69.33333333 86.66666667] ; [134.66666667 168.33333333],0
a2,1,0.013938,6.045999,[ 22 135] ; [ 72 231],[ 32.0826087 124.9173913] ; [ 61.9173913 241.0826087],0
p6,1,0.01468,5.954482,[ 45 110] ; [122 178],[56.89010989 98.10989011] ; [110.10989011 189.89010989],0
d5,1,0.025035,5.021455,[113  43] ; [247  56],[122.35294118  33.64705882] ; [237.64705882  65.35294118],0
d2,1,0.03021,4.6973,[ 57 100] ; [142 161],[67.91956522 89.08043478] ; [131.08043478 171.91956522],0
a7,1,0.040752,4.186314,[105  51] ; [231  72],[114.19607843  41.80392157] ; [221.80392157  81.19607843],0
p8,1,0.062871,3.459988,[71 84] ; [165 135],[80.3956044 74.6043956] ; [155.6043956 144.3956044],0
v1,1,0.068945,3.30795,[60 94] ; [141 153],[69.09375 84.90625] ; [131.90625 162.09375],0
n6,1,0.076577,3.136094,[120  36] ; [252  49],[126.98468271  29.01531729] ; [245.01531729  55.98468271],0
v4,1,0.077475,3.117098,[142  13] ; [287  13],[146.14285714   8.85714286] ; [282.85714286  17.14285714],0
a3,1,0.078526,3.095146,[97 59] ; [213  90],[105.35947712  50.64052288] ; [204.64052288  98.35947712],0
u3,1,0.087638,2.917237,[29 31] ; [55 33],[34.05405405 25.94594595] ; [49.94594595 38.05405405],0
a8,1,0.109753,2.557779,[ 14 129] ; [ 43 236],[ 19.31516588 123.68483412] ; [ 37.68483412 241.31516588],0
n2,1,0.13247,2.263316,[26 16] ; [52 17],[29.51351351 12.48648649] ; [48.48648649 20.51351351],0
a1,1,0.148159,2.091105,[  2 155] ; [ 11 292],[  4.43695652 152.56304348] ; [  8.56304348 294.43695652],0
a4,1,0.163717,1.939553,[ 56 101] ; [128 174],[62.93681917 94.06318083] ; [121.06318083 180.93681917],0
d3,1,0.18947,1.721732,[98 57] ; [210  93],[104.23580786  50.76419214] ; [203.76419214  99.23580786],0
u2,1,0.196749,1.666344,[29 31] ; [52 36],[32.83783784 27.16216216] ; [48.16216216 39.83783784],0
n1,1,0.225301,1.470285,[12 31] ; [27 42],[14.97321429 28.02678571] ; [24.02678571 44.97321429],0
v2,1,0.252676,1.308445,[54 97] ; [122 173],[59.58744395 91.41255605] ; [116.41255605 178.58744395],0
a6,1,0.313551,1.015657,[101  56] ; [209  94],[105.80434783  51.19565217] ; [204.19565217  98.80434783],0
p1,1,0.376668,0.781549,[  8 148] ; [ 22 280],[ 10.21834061 145.78165939] ; [ 19.78165939 282.21834061],0
p11,1,0.596804,0.279843,[121  36] ; [240  63],[123.21086957  33.78913043] ; [237.78913043  65.21086957],0
b4,1,0.63452,0.22598,[86 71] ; [173 130],[88.39782609 68.60217391] ; [170.60217391 132.39782609],0
b1,1,0.691561,0.157401,[61 96] ; [112 191],[59.04565217 97.95434783] ; [113.95434783 189.04565217],0
s1,1,0.786382,0.073447,[  4 152] ; [  9 290],[  4.45714286 151.54285714] ; [  8.54285714 290.45714286],0
