Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,37.484503,[29 42] ; [66  8],[46.51724138 24.48275862] ; [48.48275862 25.51724138],1
p6,1,1e-06,24.81949,[15 57] ; [46 29],[29.87755102 42.12244898] ; [31.12244898 43.87755102],1
p4,1,4e-06,21.052154,[30 42] ; [59 16],[43.59183673 28.40816327] ; [45.40816327 29.59183673],1
p3,1,1.3e-05,19.055965,[25 47] ; [53 22],[38.20408163 33.79591837] ; [39.79591837 35.20408163],1
p2,1,1.8e-05,18.362691,[45 27] ; [69  6],[55.83673469 16.16326531] ; [58.16326531 16.83673469],1
n5,1,0.000224,13.621216,[38 34] ; [61 14],[48.48979592 23.51020408] ; [50.51020408 24.48979592],1
p11,1,0.000487,12.165338,[43 29] ; [64 11],[52.40816327 19.59183673] ; [54.59183673 20.40816327],1
s7,1,0.006306,7.460665,[33 36] ; [52 22],[41.01398601 27.98601399] ; [43.98601399 30.01398601],0
p5,1,0.011152,6.440884,[ 2 70] ; [11 64],[ 6.36734694 65.63265306] ; [ 6.63265306 68.36734694],0
p10,1,0.017278,5.667889,[54 17] ; [68  7],[59.32876712 11.67123288] ; [62.67123288 12.32876712],0
r2,1,0.033788,4.5054,[71  1] ; [68  7],[68.08163265  3.91836735] ; [70.91836735  4.08163265],0
a3,1,0.035729,4.41,[54 18] ; [44 31],[48. 24.] ; [50. 25.],0
s6,1,0.036286,4.383604,[56 15] ; [64  6],[60.42553191 10.57446809] ; [59.57446809 10.42553191],0
n4,1,0.037918,4.308695,[40 32] ; [54 21],[46.04081633 25.95918367] ; [47.95918367 27.04081633],0
s8,1,0.058392,3.58249,[31 41] ; [44 31],[36.73469388 35.26530612] ; [38.26530612 36.73469388],0
p12,1,0.060542,3.522467,[ 2 69] ; [ 8 67],[ 4.8630137 66.1369863] ; [ 5.1369863 69.8630137],0
v1,1,0.067362,3.346163,[29 43] ; [41 33],[34.52054795 37.47945205] ; [35.47945205 38.52054795],0
b5,1,0.095816,2.773849,[49 23] ; [41 34],[44.08163265 27.91836735] ; [45.91836735 29.08163265],0
a7,1,0.119326,2.426145,[53 18] ; [47 28],[48.63013699 22.36986301] ; [51.36986301 23.63013699],0
b1,1,0.123005,2.378633,[21 51] ; [31 44],[25.46938776 46.53061224] ; [26.53061224 48.46938776],0
n6,1,0.157552,1.997568,[57 15] ; [65  9],[60.16438356 11.83561644] ; [61.83561644 12.16438356],0
d1,1,0.166638,1.912931,[36 36] ; [46 29],[40.16326531 31.83673469] ; [41.83673469 33.16326531],0
v2,1,0.246766,1.341523,[36 33] ; [31 42],[32.55633803 36.44366197] ; [34.44366197 38.55633803],0
a8,1,0.260833,1.264328,[ 2 65] ; [ 5 64],[ 3.44852941 63.55147059] ; [ 3.55147059 65.44852941],0
