Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.769317,[234  89] ; [114 141],[194.47058824 128.52941176] ; [153.52941176 101.47058824],1
v3,1,0.0,40.477587,[174 148] ; [ 72 187],[136.3373494 185.6626506] ; [109.6626506 149.3373494],1
n5,1,6e-06,20.497421,[276  56] ; [176  86],[252.63299663  79.36700337] ; [199.36700337  62.63299663],1
p4,1,3.4e-05,17.19407,[224 106] ; [135 129],[199.44444444 130.55555556] ; [159.55555556 104.44444444],1
p6,1,5.7e-05,16.215916,[139 184] ; [ 71 192],[115.75085324 207.24914676] ; [ 94.24914676 168.75085324],1
s8,1,0.000167,14.170308,[165 166] ; [ 91 173],[142.41344538 188.58655462] ; [113.58655462 150.41344538],1
p9,1,0.000974,10.875633,[300  30] ; [214  48],[286.52027027  43.47972973] ; [227.47972973  34.52027027],1
v4,1,0.001008,10.812508,[323   8] ; [241  22],[314.28282828  16.71717172] ; [249.71717172  13.28282828],0
s6,1,0.001606,9.953175,[221 109] ; [141 119],[202.47457627 127.52542373] ; [159.52542373 100.47457627],0
p8,1,0.001885,9.65875,[201 125] ; [128 134],[182.4047619 143.5952381] ; [146.5952381 115.4047619],0
p3,1,0.001942,9.603995,[184 147] ; [113 151],[165.22184874 165.77815126] ; [131.77815126 132.22184874],0
r1,1,0.003267,8.652239,[281  52] ; [198  67],[266.73411371  66.26588629] ; [212.26588629  52.73411371],0
s2,1,0.003362,8.599866,[166 164] ; [101 163],[148.33333333 181.66666667] ; [118.66666667 145.33333333],0
a5,1,0.004971,7.889906,[262  72] ; [181  84],[247.01502504  86.98497496] ; [195.98497496  69.01502504],0
a3,1,0.005741,7.62998,[254  79] ; [175  90],[238.89130435  94.10869565] ; [190.10869565  74.89130435],0
n4,1,0.006106,7.518606,[279  55] ; [198  68],[265.53  68.47] ; [211.47  54.53],0
p7,1,0.008773,6.868488,[228  95] ; [156 103],[213.11340206 109.88659794] ; [170.88659794  88.11340206],0
b5,1,0.00998,6.638411,[207 127] ; [137 129],[191.49333333 142.50666667] ; [152.50666667 113.49333333],0
p2,1,0.010401,6.564827,[295  36] ; [215  48],[284.19191919  46.80808081] ; [225.80808081  37.19191919],0
p10,1,0.011656,6.362392,[289  39] ; [212  51],[278.05076142  49.94923858] ; [222.94923858  40.05076142],0
s7,1,0.014771,5.943556,[159 158] ; [101 152],[144.59649123 172.40350877] ; [115.40350877 137.59649123],0
u3,1,0.016407,5.758679,[52 28] ; [42 48],[44.23529412 35.76470588] ; [49.76470588 40.23529412],0
b3,1,0.020182,5.396117,[104 125] ; [ 52 103],[ 93.03125 135.96875] ; [62.96875 92.03125],0
b2,1,0.020182,5.396117,[104 125] ; [ 52 103],[ 93.03125 135.96875] ; [62.96875 92.03125],0
s5,1,0.020508,5.368088,[112 214] ; [ 66 193],[ 99.19316239 226.80683761] ; [ 78.80683761 180.19316239],0
r2,1,0.026058,4.952157,[314  15] ; [239  24],[307.32601351  21.67398649] ; [245.67398649  17.32601351],0
d1,1,0.032664,4.563312,[206 128] ; [141 125],[193.16333333 140.83666667] ; [153.83666667 112.16333333],0
r4,1,0.042722,4.106352,[309  25] ; [233  33],[301.71333333  32.28666667] ; [240.28666667  25.71333333],0
p12,1,0.043171,4.088701,[ 37 292] ; [ 17 247],[ 29.95952782 299.04047218] ; [ 24.04047218 239.95952782],0
p5,1,0.043254,4.085438,[ 51 279] ; [ 26 238],[ 42.77777778 287.22222222] ; [ 34.22222222 229.77777778],0
u2,1,0.051829,3.781288,[54 26] ; [47 42],[47.81065089 32.18934911] ; [53.18934911 35.81065089],0
a2,1,0.063438,3.445137,[ 84 250] ; [ 50 216],[ 74.59333333 259.40666667] ; [ 59.40666667 206.59333333],0
s3,1,0.067561,3.341307,[179 147] ; [124 138],[167.98979592 158.01020408] ; [135.01020408 126.98979592],0
u1,1,0.074011,3.191742,[ 62 272] ; [ 35 231],[ 53.99666667 280.00333333] ; [ 43.00333333 222.99666667],0
u4,1,0.07804,3.105251,[  9 325] ; [  2 264],[  6.12333333 327.87666667] ; [  4.87666667 261.12333333],0
d4,1,0.082684,3.011346,[281  51] ; [209  55],[272.95302013  59.04697987] ; [217.04697987  46.95302013],0
n1,1,0.092014,2.838777,[24 29] ; [21 48],[19.54918033 33.45081967] ; [25.45081967 43.54918033],0
d5,1,0.098853,2.723952,[275  57] ; [206  60],[267.04347826  64.95652174] ; [213.95652174  52.04347826],0
n2,1,0.115864,2.47236,[43 10] ; [48 22],[39.21138211 13.78861789] ; [51.78861789 18.21138211],0
d2,1,0.184762,1.758901,[164 168] ; [116 148],[155.97315436 176.02684564] ; [124.02684564 139.97315436],0
n6,1,0.212606,1.553593,[289  42] ; [221  43],[283.71428571  47.28571429] ; [226.28571429  37.71428571],0
a4,1,0.233313,1.420551,[154 178] ; [110 155],[146.81407035 185.18592965] ; [117.18592965 147.81407035],0
r3,1,0.315966,1.005572,[323  10] ; [251  12],[320.70805369  12.29194631] ; [253.29194631   9.70805369],0
d3,1,0.326545,0.962552,[230 103] ; [173  92],[224.41304348 108.58695652] ; [178.58695652  86.41304348],0
b4,1,0.338521,0.916023,[205 129] ; [153 113],[199.28666667 134.71333333] ; [158.71333333 107.28666667],0
a8,1,0.378077,0.776944,[ 51 248] ; [ 35 210],[ 47.26838235 251.73161765] ; [ 38.73161765 206.26838235],0
p1,1,0.497925,0.459357,[ 32 301] ; [ 21 241],[ 29.66218487 303.33781513] ; [ 23.33781513 238.66218487],0
a6,1,0.594984,0.282627,[231 101] ; [179  86],[228.00670017 103.99329983] ; [181.99329983  83.00670017],0
n3,1,0.616257,0.251164,[40 13] ; [50 20],[38.7804878 14.2195122] ; [51.2195122 18.7804878],0
b1,1,0.645607,0.211483,[117 217] ; [ 98 168],[119.68333333 214.31666667] ; [ 95.31666667 170.68333333],0
a7,1,0.664165,0.188504,[240  93] ; [186  78],[237.61809045  95.38190955] ; [188.38190955  75.61809045],0
s1,1,0.859562,0.031305,[  8 321] ; [  7 256],[  8.33614865 320.66385135] ; [  6.66385135 256.33614865],0
a1,1,0.956201,0.003016,[ 16 318] ; [ 13 253],[ 16.14333333 317.85666667] ; [ 12.85666667 253.14333333],0
