Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,108.297573,[113 210] ; [198  54],[174.70086957 148.29913043] ; [136.29913043 115.70086957],1
p7,1,0.0,41.966304,[149 166] ; [185  64],[186.54255319 128.45744681] ; [147.45744681 101.54255319],1
p8,1,0.0,36.744302,[119 202] ; [156  93],[154.86842105 166.13157895] ; [120.13157895 128.86842105],1
p6,1,0.0,26.128055,[ 69 254] ; [102 146],[ 96.73029772 226.26970228] ; [ 74.26970228 173.73029772],1
s8,1,5e-06,20.763203,[ 90 237] ; [115 136],[115.97750865 211.02249135] ; [ 89.02249135 161.97750865],1
n4,1,1.1e-05,19.278607,[216 110] ; [208  44],[239.14186851  86.85813149] ; [184.85813149  67.14186851],1
p12,1,2.4e-05,17.829523,[  5 319] ; [ 23 227],[ 15.80487805 308.19512195] ; [ 12.19512195 237.80487805],1
s7,1,3.7e-05,17.008352,[100 214] ; [117 121],[123.4384058 190.5615942] ; [ 93.5615942 144.4384058],1
v1,1,0.000106,15.029693,[131 189] ; [139 103],[153.7366548 166.2633452] ; [116.2633452 125.7366548],1
p1,1,0.000258,13.35029,[  9 317] ; [ 25 225],[ 19.24305556 306.75694444] ; [ 14.75694444 235.24305556],1
r4,1,0.000563,11.89311,[276  51] ; [236  16],[289.16062176  37.83937824] ; [222.83937824  29.16062176],1
p2,1,0.000669,11.572154,[250  77] ; [219  31],[265.79376083  61.20623917] ; [203.20623917  46.79376083],1
p5,1,0.000854,11.119039,[  9 316] ; [ 23 227],[ 18.08695652 306.91304348] ; [ 13.91304348 236.08695652],1
p10,1,0.00101,10.808974,[229  94] ; [206  43],[245.63811189  77.36188811] ; [189.36188811  59.63811189],0
v3,1,0.001604,9.954931,[ 97 217] ; [105 134],[114.69801085 199.30198915] ; [ 87.30198915 151.69801085],0
p9,1,0.002542,9.11004,[242  79] ; [214  36],[256.3502627  64.6497373] ; [199.6497373  50.3502627],0
a5,1,0.004186,8.201375,[206 121] ; [187  65],[221.95336788 105.04663212] ; [171.04663212  80.95336788],0
n5,1,0.005126,7.834299,[217 107] ; [194  56],[231.99303136  92.00696864] ; [179.00696864  70.99303136],0
n6,1,0.005623,7.667165,[251  75] ; [217  35],[263.95847751  62.04152249] ; [204.04152249  47.95847751],0
b1,1,0.006029,7.541764,[110 217] ; [113 139],[125.94300518 201.05699482] ; [ 97.05699482 154.94300518],0
p11,1,0.008099,7.011509,[241  86] ; [209  43],[254.14507772  72.85492228] ; [195.85492228  56.14507772],0
d5,1,0.008118,7.00728,[241  84] ; [210  42],[254.02946274  70.97053726] ; [196.97053726  55.02946274],0
u1,1,0.009282,6.76765,[ 36 291] ; [ 47 205],[ 46.87564767 280.12435233] ; [ 36.12435233 215.87564767],0
v2,1,0.013301,6.128615,[151 160] ; [142  98],[165.37749546 145.62250454] ; [127.62250454 112.37749546],0
d2,1,0.015957,5.807593,[129 197] ; [125 127],[143.25951557 182.74048443] ; [110.74048443 141.25951557],0
s6,1,0.018791,5.520867,[167 157] ; [154  97],[180.87652174 143.12347826] ; [140.12347826 110.87652174],0
a2,1,0.025905,4.962355,[ 57 270] ; [ 63 189],[ 67.77202073 259.22797927] ; [ 52.22797927 199.77202073],0
b2,1,0.035838,4.404815,[ 52 124] ; [67 99],[ 61.23976608 114.76023392] ; [ 57.76023392 108.23976608],0
b3,1,0.035838,4.404815,[ 52 124] ; [67 99],[ 61.23976608 114.76023392] ; [ 57.76023392 108.23976608],0
