Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4.6e-05,16.601745,[32 30] ; [11 53],[21.15873016 40.84126984] ; [21.84126984 42.15873016],1
d1,1,0.008385,6.949394,[42 23] ; [27 38],[34.5 30.5] ; [34.5 30.5],0
b1,1,0.027731,4.84472,[17 48] ; [29 36],[23. 42.] ; [23. 42.],0
b4,1,0.033552,4.517375,[43 22] ; [31 34],[37. 28.] ; [37. 28.],0
p12,1,0.037812,4.313462,[10 54] ; [ 3 62],[ 6.4496124 57.5503876] ; [ 6.5503876 58.4496124],0
v1,1,0.039162,4.253811,[38 24] ; [27 36],[32.24 29.76] ; [32.76 30.24],0
a6,1,0.042569,4.112418,[37 28] ; [48 17],[42.5 22.5] ; [42.5 22.5],0
u2,1,0.049731,3.850516,[12 18] ; [19 10],[15.76271186 14.23728814] ; [15.23728814 13.76271186],0
p11,1,0.05167,3.786408,[56  9] ; [47 18],[51.5 13.5] ; [51.5 13.5],0
p6,1,0.087403,2.921569,[24 38] ; [16 49],[19.52755906 42.47244094] ; [20.47244094 44.52755906],0
d5,1,0.092664,2.82747,[53 12] ; [44 20],[48.87596899 16.12403101] ; [48.12403101 15.87596899],0
a7,1,0.095068,2.786395,[45 19] ; [53 11],[49. 15.] ; [49. 15.],0
b5,1,0.105954,2.613552,[35 30] ; [44 21],[39.5 25.5] ; [39.5 25.5],0
r1,1,0.13667,2.215053,[49 15] ; [42 23],[45.14728682 18.85271318] ; [45.85271318 19.14728682],0
a5,1,0.142272,2.153209,[46 19] ; [38 27],[42. 23.] ; [42. 23.],0
b3,1,0.186376,1.746032,[13 20] ; [ 8 25],[10.5 22.5] ; [10.5 22.5],0
b2,1,0.186376,1.746032,[13 20] ; [ 8 25],[10.5 22.5] ; [10.5 22.5],0
r3,1,0.243731,1.358885,[63  2] ; [60  5],[61.5  3.5] ; [61.5  3.5],0
s4,1,0.300466,1.072127,[10 55] ; [14 48],[12.28346457 52.71653543] ; [11.71653543 50.28346457],0
n3,1,0.314736,1.010695,[6 6] ; [11  5],[7.28571429 4.71428571] ; [9.71428571 6.28571429],0
d3,1,0.323081,0.976434,[45 20] ; [39 25],[42.3255814 22.6744186] ; [41.6744186 22.3255814],0
d4,1,0.330879,0.945455,[57  8] ; [53 12],[55. 10.] ; [55. 10.],0
p2,1,0.392421,0.731429,[48 16] ; [52 12],[50. 14.] ; [50. 14.],0
n5,1,0.396364,0.719328,[43 21] ; [39 26],[40.68217054 23.31782946] ; [41.31782946 23.68217054],0
p4,1,0.419004,0.653106,[38 26] ; [34 31],[35.72093023 28.27906977] ; [36.27906977 28.72093023],0
p3,1,0.430874,0.620465,[30 34] ; [26 39],[27.78294574 36.21705426] ; [28.21705426 36.78294574],0
u1,1,0.435143,0.609058,[ 7 58] ; [10 55],[ 8.5 56.5] ; [ 8.5 56.5],0
r4,1,0.435143,0.609058,[58  7] ; [55 10],[56.5  8.5] ; [56.5  8.5],0
