Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,88.339244,[19 50] ; [224  42],[50.05074627 18.94925373] ; [192.94925373  73.05074627],1
n6,1,1e-06,24.121357,[43 26] ; [233  33],[56.84776119 12.15223881] ; [219.15223881  46.84776119],1
p11,1,0.00012,14.796239,[42 27] ; [220  47],[53.80357143 15.19642857] ; [208.19642857  58.80357143],1
a5,1,0.000145,14.435965,[44 25] ; [225  42],[55.24107143 13.75892857] ; [213.75892857  53.24107143],1
s8,1,0.000176,14.066325,[14 55] ; [120 146],[27.6 41.4] ; [106.4 159.6],1
p4,1,0.000373,12.661318,[27 42] ; [166  98],[39.99099099 29.00900901] ; [153.00900901 110.99099099],1
p3,1,0.000508,12.086774,[18 50] ; [132 132],[30.72289157 37.27710843] ; [119.27710843 144.72289157],1
p9,1,0.000534,11.994328,[44 23] ; [222  41],[54.00606061 12.99393939] ; [211.99393939  51.00606061],1
p6,1,0.000688,11.521655,[10 57] ; [ 96 166],[21.58662614 45.41337386] ; [ 84.41337386 177.58662614],1
p10,1,0.000738,11.392172,[41 27] ; [211  53],[51.61445783 16.38554217] ; [200.38554217  63.61445783],1
s7,1,0.000974,10.875887,[16 48] ; [122 133],[27.68652038 36.31347962] ; [110.31347962 144.68652038],1
a8,1,0.001637,9.917616,[ 1 62] ; [ 40 196],[ 8.63879599 54.36120401] ; [ 32.36120401 203.63879599],0
r2,1,0.001862,9.680378,[60  9] ; [251   9],[65.22492401  3.77507599] ; [245.77507599  14.22492401],0
d2,1,0.002394,9.220165,[39 30] ; [199  66],[49.16766467 19.83233533] ; [188.83233533  76.16766467],0
a4,1,0.003343,8.609883,[27 42] ; [156 109],[37.80538922 31.19461078] ; [145.19461078 119.80538922],0
v3,1,0.012505,6.237893,[17 46] ; [112 141],[25.71835443 37.28164557] ; [103.28164557 149.71835443],0
p7,1,0.016467,5.752348,[31 37] ; [161 100],[39.68389058 28.31610942] ; [152.31610942 108.68389058],0
r4,1,0.028173,4.817456,[55 14] ; [239  28],[60.375  8.625] ; [233.625  33.375],0
s2,1,0.029684,4.727505,[21 47] ; [121 145],[28.91017964 39.08982036] ; [113.08982036 152.91017964],0
