Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,65.740928,[32 35] ; [244  26],[54.87240356 12.12759644] ; [221.12759644  48.87240356],1
n6,1,0.0,42.974943,[42 24] ; [253  18],[57.77448071  8.22551929] ; [237.22551929  33.77448071],1
s7,1,0.000211,13.72777,[41 23] ; [219  40],[51.51702786 12.48297214] ; [208.48297214  50.51702786],1
v1,1,0.000596,11.789213,[27 36] ; [173  88],[38.88888889 24.11111111] ; [161.11111111  99.88888889],1
p4,1,0.004345,8.133877,[36 31] ; [194  76],[45.72700297 21.27299703] ; [184.27299703  85.72700297],0
a3,1,0.007949,7.044992,[44 23] ; [218  52],[52.08902077 14.91097923] ; [209.91097923  60.08902077],0
p5,1,0.013137,6.150608,[ 4 62] ; [ 50 219],[10.63880597 55.36119403] ; [ 43.36119403 225.63880597],0
v3,1,0.016769,5.720439,[20 43] ; [126 134],[28.47678019 34.52321981] ; [117.52321981 142.47678019],0
r2,1,0.024388,5.066816,[59  6] ; [260   8],[62.26726727  2.73273273] ; [256.73273273  11.26726727],0
p8,1,0.036859,4.356928,[31 36] ; [160 105],[38.54518072 28.45481928] ; [152.45481928 112.54518072],0
b4,1,0.042484,4.115811,[46 21] ; [149 122],[38.65384615 28.34615385] ; [156.34615385 114.65384615],0
p7,1,0.056594,3.634495,[39 26] ; [189  73],[45.32110092 19.67889908] ; [182.67889908  79.32110092],0
p6,1,0.060085,3.535028,[24 42] ; [132 136],[30.82634731 35.17365269] ; [125.17365269 142.82634731],0
p11,1,0.076578,3.136076,[49 18] ; [224  47],[54.11538462 12.88461538] ; [218.88461538  52.11538462],0
p12,1,0.093653,2.810434,[ 4 63] ; [ 36 233],[ 7.97619048 59.02380952] ; [ 32.02380952 236.97619048],0
n1,1,0.106552,2.604629,[ 6 15] ; [27 28],[ 9.11842105 11.88157895] ; [23.88157895 31.11842105],0
s2,1,0.113807,2.500541,[47 20] ; [213  56],[51.8452381 15.1547619] ; [208.1547619  60.8452381],0
s3,1,0.156029,2.0123,[49 18] ; [217  51],[53.2 13.8] ; [212.8  55.2],0
r1,1,0.180961,1.789713,[54 13] ; [234  35],[57.42857143  9.57142857] ; [230.57142857  38.42857143],0
p1,1,0.193544,1.690433,[10 56] ; [ 26 244],[ 7.07142857 58.92857143] ; [ 28.92857143 241.07142857],0
p2,1,0.19419,1.685539,[53 14] ; [231  39],[56.46290801 10.53709199] ; [227.53709199  42.46290801],0
a8,1,0.200815,1.63644,[ 7 57] ; [ 43 202],[10.35598706 53.64401294] ; [ 39.64401294 205.35598706],0
v2,1,0.233189,1.421303,[33 30] ; [157 102],[37.17391304 25.82608696] ; [152.82608696 106.17391304],0
s5,1,0.255652,1.292148,[26 37] ; [129 133],[30.04615385 32.95384615] ; [124.95384615 137.04615385],0
p10,1,0.256894,1.285417,[55 10] ; [241  28],[57.60479042  7.39520958] ; [238.39520958  30.60479042],0
u2,1,0.267375,1.230167,[17  5] ; [34 19],[14.96  7.04] ; [36.04 16.96],0
a4,1,0.284938,1.143387,[28 39] ; [133 138],[31.91420118 35.08579882] ; [129.08579882 141.91420118],0
n3,1,0.297566,1.085069,[16  5] ; [35 20],[14.09210526  6.90789474] ; [36.90789474 18.09210526],0
p9,1,0.31026,1.029569,[58  8] ; [248  22],[60.10714286  5.89285714] ; [245.89285714  24.10714286],0
p3,1,0.340363,0.909063,[35 32] ; [159 112],[38.4556213 28.5443787] ; [155.5443787 115.4556213],0
s4,1,0.341797,0.90368,[17 50] ; [ 54 215],[14.1577381 52.8422619] ; [ 56.8422619 212.1577381],0
u1,1,0.358933,0.841622,[13 54] ; [ 67 204],[15.85798817 51.14201183] ; [ 64.14201183 206.85798817],0
u3,1,0.361357,0.833172,[18  5] ; [36 17],[16.34210526  6.65789474] ; [37.65789474 15.34210526],0
a5,1,0.363354,0.826267,[50 17] ; [216  55],[52.72781065 14.27218935] ; [213.27218935  57.72781065],0
b2,1,0.388911,0.742343,[16 30] ; [ 76 106],[18.56140351 27.43859649] ; [ 73.43859649 108.56140351],0
b3,1,0.388911,0.742343,[16 30] ; [ 76 106],[18.56140351 27.43859649] ; [ 73.43859649 108.56140351],0
a2,1,0.422667,0.642887,[16 51] ; [ 78 193],[18.63313609 48.36686391] ; [ 75.36686391 195.63313609],0
n2,1,0.492173,0.471772,[14  7] ; [41 14],[15.19736842  5.80263158] ; [39.80263158 15.19736842],0
r3,1,0.506402,0.441495,[66  1] ; [263   8],[65.21597633  1.78402367] ; [263.78402367   7.21597633],0
b1,1,0.517034,0.419806,[26 41] ; [117 154],[28.34615385 38.65384615] ; [114.65384615 156.34615385],0
d1,1,0.525602,0.402886,[42 25] ; [181  90],[44.20414201 22.79585799] ; [178.79585799  92.20414201],0
a6,1,0.574799,0.314718,[43 24] ; [183  87],[44.93175074 22.06824926] ; [181.06824926  88.93175074],0
d5,1,0.672518,0.17867,[57 10] ; [235  35],[58.05341246  8.94658754] ; [233.94658754  36.05341246],0
d3,1,0.674436,0.176457,[48 19] ; [187  84],[46.58284024 20.41715976] ; [188.41715976  82.58284024],0
d4,1,0.684184,0.165453,[56 11] ; [231  39],[57.05934718  9.94065282] ; [229.94065282  40.05934718],0
a7,1,0.703974,0.14437,[48 19] ; [187  83],[46.72106825 20.27893175] ; [188.27893175  81.72106825],0
