Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,8.3e-05,15.492567,[14 44] ; [25 14],[23.31958763 34.68041237] ; [15.68041237 23.31958763],1
a1,1,0.526432,0.401273,[ 3 55] ; [ 1 38],[ 2.39175258 55.60824742] ; [ 1.60824742 37.39175258],0
d2,1,0.56381,0.333149,[19 39] ; [15 24],[20.32989691 37.67010309] ; [13.67010309 25.32989691],0
n2,1,0.585957,0.296703,[12  1] ; [12  2],[11.55555556  1.44444444] ; [12.44444444  1.55555556],0
r4,1,0.653398,0.201643,[44 14] ; [28 11],[43.05154639 14.94845361] ; [28.94845361 10.05154639],0
n1,1,0.68017,0.169935,[4 9] ; [5 8],[4.5 8.5] ; [4.5 8.5],0
p3,1,0.689094,0.160068,[20 38] ; [15 24],[20.92783505 37.07216495] ; [14.07216495 24.92783505],0
a5,1,0.708718,0.139561,[35 23] ; [25 14],[35.87628866 22.12371134] ; [24.12371134 14.87628866],0
b1,1,0.771544,0.084306,[28 30] ; [20 19],[28.70103093 29.29896907] ; [19.29896907 19.70103093],0
d4,1,0.823621,0.04968,[45 13] ; [31  8],[45.44329897 12.55670103] ; [30.55670103  8.44329897],0
a2,1,0.826888,0.047828,[ 8 50] ; [ 6 33],[ 8.37113402 49.62886598] ; [ 5.62886598 33.37113402],0
b2,1,0.838502,0.041538,[ 8 22] ; [ 7 17],[ 8.33333333 21.66666667] ; [ 6.66666667 17.33333333],0
b3,1,0.838502,0.041538,[ 8 22] ; [ 7 17],[ 8.33333333 21.66666667] ; [ 6.66666667 17.33333333],0
p5,1,0.85405,0.033839,[ 4 54] ; [ 3 35],[ 4.22916667 53.77083333] ; [ 2.77083333 35.22916667],0
r1,1,0.863871,0.029395,[40 17] ; [28 11],[40.375 16.625] ; [27.625 11.375],0
p1,1,0.870539,0.026561,[ 5 53] ; [ 3 36],[ 4.78350515 53.21649485] ; [ 3.21649485 35.78350515],0
u1,1,0.870539,0.026561,[ 5 53] ; [ 3 36],[ 4.78350515 53.21649485] ; [ 3.21649485 35.78350515],0
v3,1,0.937185,0.006211,[15 39] ; [10 27],[14.83516484 39.16483516] ; [10.16483516 26.83516484],0
b4,1,0.962199,0.002246,[33 25] ; [22 17],[32.88659794 25.11340206] ; [22.11340206 16.88659794],0
a7,1,0.977891,0.000768,[40 18] ; [27 12],[40.06185567 17.93814433] ; [26.93814433 12.06185567],0
