Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.002187,9.385901,[45 36] ; [35  7],[52.68292683 28.31707317] ; [27.31707317 14.68292683],0
p10,1,0.598888,0.276677,[35 45] ; [20 21],[36.36363636 43.63636364] ; [18.63636364 22.36363636],0
a8,1,0.627692,0.235203,[ 6 74] ; [ 2 37],[ 5.37815126 74.62184874] ; [ 2.62184874 36.37815126],0
n2,1,0.669949,0.181662,[26 17] ; [10  5],[26.68965517 16.31034483] ; [9.31034483 5.68965517],0
b3,1,0.746755,0.104278,[22 30] ; [12 14],[22.66666667 29.33333333] ; [11.33333333 14.66666667],0
b2,1,0.746755,0.104278,[22 30] ; [12 14],[22.66666667 29.33333333] ; [11.33333333 14.66666667],0
b5,1,0.747144,0.103947,[46 37] ; [22 20],[45.152 37.848] ; [22.848 19.152],0
p11,1,0.750195,0.101367,[39 44] ; [21 21],[39.84 43.16] ; [20.16 21.84],0
s3,1,0.752031,0.099832,[28 53] ; [13 28],[27.22131148 53.77868852] ; [13.77868852 27.22131148],0
n5,1,0.75715,0.095621,[49 34] ; [26 16],[49.8 33.2] ; [25.2 16.8],0
b4,1,0.75715,0.095621,[49 34] ; [26 16],[49.8 33.2] ; [25.2 16.8],0
a2,1,0.788022,0.072296,[18 65] ; [10 32],[18.592 64.408] ; [ 9.408 32.592],0
d2,1,0.852788,0.034434,[41 40] ; [22 20],[41.48780488 39.51219512] ; [21.51219512 20.48780488],0
d4,1,0.856816,0.032555,[60 23] ; [31 11],[60.424 22.576] ; [30.576 11.424],0
u1,1,0.885005,0.020917,[13 70] ; [ 7 35],[13.28 69.72] ; [ 6.72 35.28],0
n3,1,0.92727,0.008332,[24 17] ; [8 6],[23.85454545 17.14545455] ; [8.14545455 5.85454545],0
