Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,99.126043,[543  14] ; [66 28],[521.06451613  35.93548387] ; [87.93548387  6.06451613],1
r3,1,0.0,28.512255,[538  17] ; [79 15],[527.6348228  27.3651772] ; [89.3651772  4.6348228],1
v4,1,2.7e-05,17.634823,[543  12] ; [84 10],[536.18644068  18.81355932] ; [90.81355932  3.18644068],1
u1,1,0.000117,14.841563,[142 415] ; [ 7 87],[127.48540707 429.51459293] ; [21.51459293 72.48540707],1
d3,1,0.000818,11.200755,[417 138] ; [55 39],[403.63636364 151.36363636] ; [68.36363636 25.63636364],1
p2,1,0.000922,10.978109,[467  84] ; [65 27],[455.88180404  95.11819596] ; [76.11819596 15.88180404],1
v2,1,0.000966,10.891894,[334 202] ; [40 51],[319.71929825 216.28070175] ; [54.28070175 36.71929825],1
a7,1,0.002412,9.206459,[421 136] ; [57 37],[408.98003072 148.01996928] ; [69.01996928 24.98003072],0
p7,1,0.006155,7.504246,[353 187] ; [47 46],[341.23222749 198.76777251] ; [58.76777251 34.23222749],0
p8,1,0.007757,7.088623,[303 241] ; [37 54],[291.27559055 252.72440945] ; [48.72440945 42.27559055],0
a1,1,0.008739,6.875445,[ 27 530] ; [11 83],[ 32.51305684 524.48694316] ; [ 5.48694316 88.51305684],0
a2,1,0.011572,6.375323,[192 365] ; [20 74],[181.38863287 375.61136713] ; [30.61136713 63.38863287],0
v1,1,0.013012,6.167426,[318 226] ; [40 50],[307.17981073 236.82018927] ; [50.82018927 39.17981073],0
n4,1,0.015225,5.890199,[460  95] ; [68 26],[451.52542373 103.47457627] ; [76.47457627 17.52542373],0
p12,1,0.019684,5.439721,[ 52 497] ; [ 2 90],[ 46.24960998 502.75039002] ; [ 7.75039002 84.24960998],0
v3,1,0.024989,5.024647,[233 300] ; [28 62],[223.2953451 309.7046549] ; [37.7046549 52.2953451],0
s6,1,0.035973,4.398394,[382 161] ; [54 37],[373.41955836 169.58044164] ; [62.58044164 28.41955836],0
a8,1,0.036323,4.381853,[ 73 422] ; [ 6 85],[ 66.73208191 428.26791809] ; [12.26791809 78.73208191],0
s8,1,0.057046,3.621243,[268 280] ; [36 58],[259.48909657 288.51090343] ; [44.51090343 49.48909657],0
p11,1,0.072243,3.231314,[443 114] ; [67 27],[436.359447 120.640553] ; [73.640553 20.359447],0
u2,1,0.0909,2.858364,[60 48] ; [ 7 13],[56.53125 51.46875] ; [10.46875  9.53125],0
d1,1,0.095738,2.775144,[386 171] ; [57 37],[379.03379416 177.96620584] ; [63.96620584 30.03379416],0
p4,1,0.099921,2.706808,[349 202] ; [50 42],[341.91135303 209.08864697] ; [57.08864697 34.91135303],0
s7,1,0.110817,2.542532,[286 243] ; [40 49],[279.05177994 249.94822006] ; [46.94822006 42.05177994],0
d4,1,0.123336,2.374442,[481  73] ; [76 18],[476.20061728  77.79938272] ; [80.79938272 13.20061728],0
a6,1,0.136533,2.216601,[412 142] ; [63 31],[406.09567901 147.90432099] ; [68.90432099 25.09567901],0
n3,1,0.15324,2.039695,[85 28] ; [22 13],[81.69594595 31.30405405] ; [25.30405405  9.69594595],0
p10,1,0.185339,1.754285,[457  93] ; [72 21],[452.48833593  97.51166407] ; [76.51166407 16.48833593],0
n6,1,0.205464,1.603107,[474  79] ; [75 18],[469.96439628  83.03560372] ; [79.03560372 13.96439628],0
s3,1,0.21701,1.524037,[314 233] ; [47 46],[308.5421875 238.4578125] ; [52.4578125 40.5421875],0
d5,1,0.345572,0.88965,[475  79] ; [84 10],[477.91049383  76.08950617] ; [81.08950617 12.91049383],0
b1,1,0.43115,0.619725,[219 338] ; [41 53],[222.4577573 334.5422427] ; [37.5422427 56.4577573],0
p1,1,0.46616,0.531063,[ 46 505] ; [10 84],[ 47.83875969 503.16124031] ; [ 8.16124031 85.83875969],0
s1,1,0.478666,0.501901,[ 16 532] ; [ 4 89],[ 17.09828393 530.90171607] ; [ 2.90171607 90.09828393],0
b5,1,0.498954,0.457162,[329 228] ; [59 35],[331.97542243 225.02457757] ; [56.02457757 37.97542243],0
p5,1,0.518701,0.416475,[ 66 484] ; [ 9 84],[ 64.15241058 485.84758942] ; [10.84758942 82.15241058],0
p9,1,0.541784,0.372243,[468  81] ; [77 16],[466.05140187  82.94859813] ; [78.94859813 14.05140187],0
u3,1,0.553515,0.351058,[67 41] ; [11  9],[65.8125 42.1875] ; [12.1875  7.8125],0
p3,1,0.559106,0.341255,[297 255] ; [47 46],[294.4 257.6] ; [49.6 43.4],0
s2,1,0.567332,0.327167,[292 257] ; [47 47],[289.44167963 259.55832037] ; [49.55832037 44.44167963],0
s5,1,0.580441,0.305522,[201 334] ; [30 57],[198.68971061 336.31028939] ; [32.31028939 54.68971061],0
d2,1,0.582178,0.302727,[330 224] ; [52 40],[327.59752322 226.40247678] ; [54.40247678 37.59752322],0
n2,1,0.665433,0.18699,[86 31] ; [27  8],[86.98026316 30.01973684] ; [26.01973684  8.98026316],0
a3,1,0.676219,0.174414,[448 108] ; [74 20],[446.51076923 109.48923077] ; [75.48923077 18.51076923],0
b2,1,0.689845,0.159253,[147 205] ; [21 33],[145.65517241 206.34482759] ; [22.34482759 31.65517241],0
b3,1,0.689845,0.159253,[147 205] ; [21 33],[145.65517241 206.34482759] ; [22.34482759 31.65517241],0
n5,1,0.72007,0.128426,[427 126] ; [71 23],[425.64760433 127.35239567] ; [72.35239567 21.64760433],0
u4,1,0.750544,0.101075,[ 15 542] ; [ 2 92],[ 14.5453149 542.4546851] ; [ 2.4546851 91.5453149],0
a4,1,0.805647,0.060539,[306 249] ; [50 43],[304.90740741 250.09259259] ; [51.09259259 41.90740741],0
b4,1,0.823382,0.049817,[325 232] ; [56 38],[325.98617512 231.01382488] ; [55.01382488 38.98617512],0
p6,1,0.840753,0.040373,[207 341] ; [33 57],[206.14420063 341.85579937] ; [33.85579937 56.14420063],0
s4,1,0.926312,0.008554,[ 91 456] ; [16 78],[ 91.30889236 455.69110764] ; [15.69110764 78.30889236],0
n1,1,0.978194,0.000747,[45 70] ; [13 20],[45.06756757 69.93243243] ; [12.93243243 20.06756757],0
