Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.602557,[111  42] ; [102 153],[79.875 73.125] ; [133.125 121.875],1
p5,1,0.0,36.263337,[ 38 116] ; [ 12 246],[ 18.68932039 135.31067961] ; [ 31.31067961 226.68932039],1
s6,1,0.0,29.579533,[130  23] ; [151 104],[105.375  47.625] ; [175.625  79.375],1
s7,1,1e-06,23.275824,[102  45] ; [109 137],[78.92366412 68.07633588] ; [132.07633588 113.92366412],1
s8,1,4e-05,16.890594,[94 59] ; [104 153],[73.88780488 79.11219512] ; [124.11219512 132.88780488],1
s3,1,0.000456,12.288159,[99 51] ; [122 132],[82.05445545 67.94554455] ; [138.94554455 115.05445545],1
p3,1,0.000589,11.808958,[102  52] ; [126 132],[85.22330097 68.77669903] ; [142.77669903 115.22330097],1
p7,1,0.001212,10.472344,[118  32] ; [160  93],[103.47394541  46.52605459] ; [174.52605459  78.47394541],0
a5,1,0.001838,9.705108,[133  21] ; [189  69],[120.3592233  33.6407767] ; [201.6407767  56.3592233],0
s4,1,0.003727,8.412018,[ 31 121] ; [ 26 231],[ 21.18337408 130.81662592] ; [ 35.81662592 221.18337408],0
p8,1,0.003999,8.284326,[98 53] ; [127 126],[84.09653465 66.90346535] ; [140.90346535 112.09653465],0
a3,1,0.009553,6.716337,[126  27] ; [183  75],[115.02919708  37.97080292] ; [193.97080292  64.02919708],0
p4,1,0.009802,6.670441,[110  43] ; [151 104],[97.875 55.125] ; [163.125  91.875],0
p10,1,0.021841,5.258409,[140  14] ; [211  44],[132.16136919  21.83863081] ; [218.83863081  36.16136919],0
p12,1,0.027268,4.873788,[ 21 133] ; [ 18 238],[ 14.64878049 139.35121951] ; [ 24.35121951 231.64878049],0
p6,1,0.027511,4.858464,[71 80] ; [ 92 164],[60.47420147 90.52579853] ; [102.52579853 153.47420147],0
b5,1,0.030554,4.677824,[80 74] ; [162  96],[90.45631068 63.54368932] ; [151.54368932 106.45631068],0
p1,1,0.033569,4.516535,[ 18 136] ; [ 15 243],[ 12.33495146 141.66504854] ; [ 20.66504854 237.33495146],0
n1,1,0.042664,4.108683,[12 14] ; [12 39],[ 8.1038961 17.8961039] ; [15.8961039 35.1038961],0
p9,1,0.045795,3.989111,[140  12] ; [217  37],[133.65517241  18.34482759] ; [223.34482759  30.65517241],0
u1,1,0.049972,3.842396,[ 42 112] ; [ 49 209],[ 34.01456311 119.98543689] ; [ 56.98543689 201.01456311],0
