Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.8e-05,18.424749,[100 246] ; [32 23],[113.89526185 232.10473815] ; [18.10473815 36.89526185],1
s6,1,1.9e-05,18.264161,[159 183] ; [42 12],[173.59090909 168.40909091] ; [27.40909091 26.59090909],1
s3,1,0.000661,11.594606,[125 216] ; [34 22],[136.57178841 204.42821159] ; [22.42821159 33.57178841],1
s5,1,0.00341,8.574031,[ 80 264] ; [22 30],[ 88.60606061 255.39393939] ; [13.39393939 38.60606061],0
s7,1,0.009404,6.74451,[ 79 251] ; [23 34],[ 86.97674419 243.02325581] ; [15.02325581 41.97674419],0
d2,1,0.017207,5.675089,[142 203] ; [14 43],[133.88059701 211.11940299] ; [22.11940299 34.88059701],0
b1,1,0.018852,5.515163,[122 226] ; [11 46],[114.28148148 233.71851852] ; [18.71851852 38.28148148],0
b3,1,0.020025,5.409707,[ 64 131] ; [ 4 28],[ 58.41409692 136.58590308] ; [ 9.58590308 22.41409692],0
b2,1,0.020025,5.409707,[ 64 131] ; [ 4 28],[ 58.41409692 136.58590308] ; [ 9.58590308 22.41409692],0
d1,1,0.030506,4.68056,[182 166] ; [21 36],[174.42962963 173.57037037] ; [28.57037037 28.42962963],0
p1,1,0.048602,3.889051,[ 33 310] ; [ 1 56],[ 29.155 313.845] ; [ 4.845 52.155],0
n4,1,0.060916,3.512261,[261  87] ; [36 21],[255.2  92.8] ; [41.8 15.2],0
d5,1,0.073358,3.206235,[270  78] ; [38 19],[264.65185185  83.34814815] ; [43.34814815 13.65185185],0
v3,1,0.109289,2.564471,[112 226] ; [12 42],[106.91836735 231.08163265] ; [17.08163265 36.91836735],0
v2,1,0.109422,2.56255,[187 146] ; [25 31],[181.48071979 151.51928021] ; [30.51928021 25.48071979],0
p5,1,0.132971,2.257468,[ 33 312] ; [ 2 55],[ 30.03731343 314.96268657] ; [ 4.96268657 52.03731343],0
r4,1,0.13357,2.250509,[306  42] ; [46 11],[302.45925926  45.54074074] ; [49.54074074  7.45925926],0
n2,1,0.134418,2.240724,[56 19] ; [13  1],[58.14606742 16.85393258] ; [10.85393258  3.14606742],0
a8,1,0.143472,2.140323,[ 40 277] ; [ 3 50],[ 36.84054054 280.15945946] ; [ 6.15945946 46.84054054],0
a3,1,0.190438,1.714226,[226 121] ; [32 25],[221.5990099 125.4009901] ; [36.4009901 20.5990099],0
r2,1,0.198282,1.65498,[318  25] ; [50  7],[315.56  27.44] ; [52.44  4.56],0
a7,1,0.218642,1.51326,[252  94] ; [37 20],[248.12406948  97.87593052] ; [40.87593052 16.12406948],0
d4,1,0.21889,1.511635,[274  72] ; [41 16],[270.44665012  75.55334988] ; [44.55334988 12.44665012],0
a4,1,0.237625,1.394631,[144 202] ; [19 38],[139.94540943 206.05459057] ; [23.05459057 33.94540943],0
v1,1,0.273155,1.200836,[166 173] ; [23 33],[162.20506329 176.79493671] ; [26.79493671 29.20506329],0
d3,1,0.295645,1.093736,[225 122] ; [41 16],[228.47029703 118.52970297] ; [37.52970297 19.47029703],0
u1,1,0.322016,0.98074,[ 47 301] ; [ 5 52],[ 44.68148148 303.31851852] ; [ 7.31851852 49.68148148],0
p6,1,0.342108,0.902516,[ 92 246] ; [19 38],[ 94.98227848 243.01772152] ; [16.01772152 40.98227848],0
p9,1,0.349728,0.874443,[283  59] ; [50  7],[285.42857143  56.57142857] ; [47.57142857  9.42857143],0
p10,1,0.36884,0.807568,[277  65] ; [49  8],[279.42857143  62.57142857] ; [46.57142857 10.42857143],0
a2,1,0.371903,0.797295,[ 66 282] ; [ 8 49],[ 63.58518519 284.41481481] ; [10.41481481 46.58518519],0
r3,1,0.378896,0.774281,[330  15] ; [53  4],[328.69402985  16.30597015] ; [54.30597015  2.69402985],0
