Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1.3e-05,19.045525,[29 12] ; [30 68],[17.4028777 23.5971223] ; [41.5971223 56.4028777],1
d1,1,0.011944,6.319161,[29 12] ; [47 52],[22.25714286 18.74285714] ; [53.74285714 45.25714286],0
d2,1,0.0205,5.368798,[22 19] ; [32 66],[15.92805755 25.07194245] ; [38.07194245 59.92805755],0
p6,1,0.039117,4.255786,[18 23] ; [25 71],[12.86861314 28.13138686] ; [30.13138686 65.86861314],0
p1,1,0.042822,4.10243,[ 4 37] ; [ 2 95],[ 1.7826087 39.2173913] ; [ 4.2173913 92.7826087],0
p8,1,0.042965,4.096761,[24 17] ; [39 59],[18.58273381 22.41726619] ; [44.41726619 53.58273381],0
a5,1,0.047853,3.915132,[32  9] ; [60 39],[26.94285714 14.05714286] ; [65.05714286 33.94285714],0
d5,1,0.049856,3.846285,[36  5] ; [71 27],[31.56115108  9.43884892] ; [75.43884892 22.56115108],0
s6,1,0.059672,3.546464,[35  6] ; [68 29],[30.60144928 10.39855072] ; [72.39855072 24.60144928],0
r4,1,0.069506,3.294637,[39  2] ; [83 16],[35.72857143  5.27142857] ; [86.27142857 12.72857143],0
b2,1,0.138661,2.192758,[10 14] ; [11 34],[ 7.30434783 16.69565217] ; [13.69565217 31.30434783],0
b3,1,0.138661,2.192758,[10 14] ; [11 34],[ 7.30434783 16.69565217] ; [13.69565217 31.30434783],0
p9,1,0.148552,2.087055,[36  5] ; [74 22],[32.91970803  8.08029197] ; [77.08029197 18.91970803],0
a2,1,0.193987,1.687072,[10 31] ; [15 84],[ 7.32142857 33.67857143] ; [17.67857143 81.32142857],0
p10,1,0.194309,1.684643,[36  5] ; [76 21],[33.27536232  7.72463768] ; [78.72463768 18.27536232],0
p5,1,0.206637,1.594833,[ 1 40] ; [ 8 89],[ 2.67391304 38.32608696] ; [ 6.32608696 90.67391304],0
v4,1,0.211061,1.564137,[40  1] ; [90  8],[38.34532374  2.65467626] ; [91.65467626  6.34532374],0
p4,1,0.21862,1.513404,[26 15] ; [51 47],[22.71223022 18.28776978] ; [54.28776978 43.71223022],0
p2,1,0.231669,1.430584,[35  6] ; [74 23],[32.38405797  8.61594203] ; [76.61594203 20.38405797],0
r1,1,0.250246,1.321931,[32  9] ; [67 31],[29.20143885 11.79856115] ; [69.79856115 28.20143885],0
