Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,69.664015,[348   7] ; [18 10],[339.24281984  15.75718016] ; [26.75718016  1.24281984],1
v4,1,0.0,61.875301,[351   6] ; [20  9],[343.12694301  13.87305699] ; [27.87305699  1.12694301],1
r3,1,0.0,61.688613,[350   6] ; [20  9],[342.12987013  13.87012987] ; [27.87012987  1.12987013],1
r1,1,0.0,59.98549,[307  48] ; [ 9 21],[291.37662338  63.62337662] ; [24.62337662  5.37662338],1
s6,1,0.00154,10.029639,[263  86] ; [14 15],[255.74867725  93.25132275] ; [21.25132275  7.74867725],0
p10,1,0.002158,9.410069,[315  40] ; [20  9],[309.70052083  45.29947917] ; [25.29947917  3.70052083],0
s8,1,0.00263,9.047937,[196 159] ; [ 8 22],[188.1038961 166.8961039] ; [15.8961039 14.1038961],0
p7,1,0.002898,8.870821,[274  79] ; [16 14],[267.2845953  85.7154047] ; [22.7154047  7.2845953],0
b1,1,0.014142,6.02028,[149 208] ; [20 11],[155.49742268 201.50257732] ; [13.50257732 17.49742268],0
n5,1,0.017471,5.648474,[289  66] ; [19 11],[284.  71.] ; [24.  6.],0
n3,1,0.027532,4.857143,[45 11] ; [6 6],[42. 14.] ; [9. 3.],0
v2,1,0.030963,4.654998,[219 127] ; [13 17],[213.4893617 132.5106383] ; [18.5106383 11.4893617],0
v3,1,0.031342,4.634108,[161 181] ; [ 8 22],[155.37096774 186.62903226] ; [13.62903226 16.37096774],0
n4,1,0.050895,3.811712,[301  55] ; [22  9],[297.12661499  58.87338501] ; [25.87338501  5.12661499],0
v1,1,0.056043,3.650764,[221 123] ; [14 16],[216.14973262 127.85026738] ; [18.85026738 11.14973262],0
d1,1,0.056924,3.624804,[264  93] ; [18 13],[259.46907216  97.53092784] ; [22.53092784  8.46907216],0
s1,1,0.060259,3.530233,[ 11 344] ; [ 3 28],[ 12.87564767 342.12435233] ; [ 1.12435233 29.87564767],0
p8,1,0.065672,3.388008,[230 124] ; [15 16],[225.27272727 128.72727273] ; [19.72727273 11.27272727],0
d2,1,0.070128,3.28001,[209 147] ; [13 18],[204.21705426 151.78294574] ; [17.78294574 13.21705426],0
u1,1,0.0931,2.81994,[ 95 262] ; [ 4 27],[ 91.09020619 265.90979381] ; [ 7.90979381 23.09020619],0
a7,1,0.095507,2.779008,[267  89] ; [19 12],[263.09043928  92.90956072] ; [22.90956072  8.09043928],0
p9,1,0.099855,2.707864,[320  35] ; [25  6],[317.29274611  37.70725389] ; [27.70725389  3.29274611],0
p4,1,0.107121,2.596191,[295  62] ; [22  9],[291.67268041  65.32731959] ; [25.32731959  5.67268041],0
p2,1,0.114127,2.49612,[319  36] ; [25  6],[316.37305699  38.62694301] ; [27.62694301  3.37305699],0
