Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,84.004525,[200  44] ; [36 75],[162.2084507  81.7915493] ; [73.7915493 37.2084507],1
a5,1,2.9e-05,17.496533,[173  73] ; [53 59],[155.29608939  90.70391061] ; [70.70391061 41.29608939],1
n6,1,0.000206,13.778574,[198  47] ; [70 42],[183.92156863  61.07843137] ; [84.07843137 27.92156863],1
a8,1,0.000342,12.826762,[ 33 189] ; [  2 105],[ 23.61702128 198.38297872] ; [11.38297872 95.61702128],1
p3,1,0.000644,11.643467,[103 141] ; [26 85],[ 88.66478873 155.33521127] ; [40.33521127 70.66478873],1
d2,1,0.00072,11.436743,[118 125] ; [33 79],[103.36056338 139.63943662] ; [47.63943662 64.36056338],1
p4,1,0.000855,11.118325,[120 122] ; [34 77],[105.57507082 136.42492918] ; [48.42492918 62.57507082],1
a4,1,0.000929,10.964114,[110 133] ; [30 82],[ 95.83098592 147.16901408] ; [44.16901408 67.83098592],1
a6,1,0.001174,10.530467,[175  71] ; [60 52],[161.48044693  84.51955307] ; [73.51955307 38.48044693],0
d1,1,0.002182,9.389727,[133 113] ; [41 71],[119.56424581 126.43575419] ; [54.43575419 57.56424581],0
a2,1,0.005928,7.572029,[ 48 198] ; [  9 103],[ 39.16759777 206.83240223] ; [17.83240223 94.16759777],0
p10,1,0.007396,7.174155,[171  69] ; [63 48],[160.  80.] ; [74. 37.],0
s8,1,0.007906,7.054664,[ 41 205] ; [  7 104],[ 33.07563025 212.92436975] ; [14.92436975 96.07563025],0
d5,1,0.009696,6.689973,[194  52] ; [74 38],[184.15642458  61.84357542] ; [83.84357542 28.15642458],0
u1,1,0.012704,6.209912,[ 29 217] ; [  4 108],[ 22.67597765 223.32402235] ; [ 10.32402235 101.67597765],0
v3,1,0.017578,5.637741,[ 76 163] ; [21 87],[ 66.80979827 172.19020173] ; [30.19020173 77.80979827],0
v1,1,0.019912,5.419589,[113 128] ; [37 73],[102.99145299 138.00854701] ; [47.00854701 62.99145299],0
p1,1,0.022045,5.242258,[ 27 219] ; [  4 107],[ 21.36134454 224.63865546] ; [  9.63865546 101.36134454],0
r4,1,0.027139,4.88194,[203  43] ; [81 31],[195.15083799  50.84916201] ; [88.84916201 23.15083799],0
n1,1,0.032284,4.583333,[23 31] ; [10 35],[18. 36.] ; [15. 30.],0
p6,1,0.034182,4.485573,[ 62 178] ; [17 92],[ 54.32664756 185.67335244] ; [24.67335244 84.32664756],0
s1,1,0.043074,4.092499,[  5 237] ; [  7 105],[  8.20338983 233.79661017] ; [  3.79661017 108.20338983],0
b2,1,0.043623,4.071107,[56 93] ; [11 39],[50.16582915 98.83417085] ; [16.83417085 33.16582915],0
b3,1,0.043623,4.071107,[56 93] ; [11 39],[50.16582915 98.83417085] ; [16.83417085 33.16582915],0
p7,1,0.045915,3.984703,[135 106] ; [49 61],[126.33618234 114.66381766] ; [57.66381766 52.33618234],0
p11,1,0.050213,3.834343,[183  63] ; [72 40],[175.22346369  70.77653631] ; [79.77653631 32.22346369],0
s6,1,0.055347,3.671597,[ 98 143] ; [33 77],[ 89.94586895 151.05413105] ; [41.05413105 68.94586895],0
r1,1,0.067636,3.339476,[180  64] ; [72 40],[172.71910112  71.28089888] ; [79.28089888 32.71910112],0
p9,1,0.079222,3.08079,[183  59] ; [74 37],[176.18696884  65.81303116] ; [80.81303116 30.18696884],0
r2,1,0.085745,2.952499,[219  22] ; [94 17],[214.29829545  26.70170455] ; [98.70170455 12.29829545],0
p12,1,0.103468,2.651259,[ 10 233] ; [  1 111],[  7.52957746 235.47042254] ; [  3.47042254 108.52957746],0
a3,1,0.105793,2.615964,[154  90] ; [60 51],[147.08732394  96.91267606] ; [66.91267606 44.08732394],0
n2,1,0.113547,2.50415,[41 16] ; [25 19],[37.24752475 19.75247525] ; [28.75247525 15.24752475],0
v2,1,0.170803,1.875883,[118 115] ; [47 63],[112.0845481 120.9154519] ; [52.9154519 57.0845481],0
p5,1,0.171619,1.868747,[ 18 226] ; [  4 107],[ 15.12112676 228.87887324] ; [  6.87887324 104.12112676],0
p2,1,0.17833,1.811484,[185  58] ; [77 34],[179.84745763  63.15254237] ; [82.15254237 28.84745763],0
