Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.011988,6.312645,[15  2] ; [19 17],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
r1,1,0.04467,4.031057,[15  2] ; [22 14],[11.86792453  5.13207547] ; [25.13207547 10.86792453],0
p2,1,0.116574,2.462757,[8 9] ; [25 11],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
s7,1,0.18072,1.791697,[11  4] ; [18 16],[8.87755102 6.12244898] ; [20.12244898 13.87755102],0
b4,1,0.242238,1.367523,[9 8] ; [25 11],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
n2,1,0.254524,1.298302,[2 3] ; [9 4],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
p7,1,0.279709,1.168503,[ 7 10] ; [20 15],[8.82692308 8.17307692] ; [18.17307692 16.82692308],0
a6,1,0.296302,1.090764,[12  5] ; [20 16],[10.26415094  6.73584906] ; [21.73584906 14.26415094],0
n1,1,0.30797,1.039361,[1 4] ; [6 7],[1.94444444 3.05555556] ; [5.05555556 7.94444444],0
s5,1,0.319383,0.991472,[5 9] ; [18 17],[6.57142857 7.42857143] ; [16.42857143 18.57142857],0
v1,1,0.329342,0.951482,[ 7 10] ; [10 26],[ 5.45283019 11.54716981] ; [11.54716981 24.45283019],0
a4,1,0.335944,0.925847,[8 9] ; [12 24],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
d3,1,0.341069,0.906411,[15  2] ; [27  8],[13.73076923  3.26923077] ; [28.26923077  6.73076923],0
u2,1,0.345099,0.891396,[2 3] ; [9 5],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
a7,1,0.36337,0.826213,[10  7] ; [25 10],[11.44230769  5.55769231] ; [23.55769231 11.44230769],0
s6,1,0.379489,0.772356,[11  5] ; [28  7],[12.23529412  3.76470588] ; [26.76470588  8.23529412],0
u1,1,0.382934,0.76126,[ 4 13] ; [ 5 31],[ 2.88679245 14.11320755] ; [ 6.11320755 29.88679245],0
p1,1,0.390514,0.737339,[ 1 16] ; [ 5 31],[ 1.9245283 15.0754717] ; [ 4.0754717 31.9245283],0
u3,1,0.421317,0.646639,[4 1] ; [13  1],[4.47368421 0.52631579] ; [12.52631579  1.47368421],0
r3,1,0.424428,0.638022,[15  2] ; [34  2],[15.71698113  1.28301887] ; [33.28301887  2.71698113],0
d2,1,0.430351,0.621876,[10  7] ; [17 19],[8.66037736 8.33962264] ; [18.33962264 17.66037736],0
s3,1,0.446007,0.580779,[10  7] ; [25 11],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
a3,1,0.501875,0.45097,[12  5] ; [22 14],[10.90566038  6.09433962] ; [23.09433962 12.90566038],0
b1,1,0.501875,0.45097,[ 5 12] ; [14 22],[ 6.09433962 10.90566038] ; [12.90566038 23.09433962],0
a2,1,0.511833,0.430317,[ 3 14] ; [ 4 32],[ 2.24528302 14.75471698] ; [ 4.75471698 31.24528302],0
p3,1,0.528013,0.398214,[ 6 11] ; [16 20],[7.05660377 9.94339623] ; [14.94339623 21.05660377],0
r2,1,0.54789,0.361111,[15  1] ; [35  1],[15.38461538  0.61538462] ; [34.61538462  1.38461538],0
s1,1,0.579835,0.306501,[ 1 16] ; [ 1 35],[ 0.64150943 16.35849057] ; [ 1.35849057 34.64150943],0
d5,1,0.583587,0.300472,[13  4] ; [29  6],[13.73076923  3.26923077] ; [28.26923077  6.73076923],0
v3,1,0.622217,0.242764,[ 6 11] ; [10 25],[ 5.23076923 11.76923077] ; [10.76923077 24.23076923],0
v4,1,0.638069,0.221277,[14  2] ; [33  3],[14.46153846  1.53846154] ; [32.53846154  3.46153846],0
n3,1,0.647743,0.208757,[4 1] ; [9 4],[3.61111111 1.38888889] ; [9.38888889 3.61111111],0
d1,1,0.657959,0.196013,[11  6] ; [21 15],[10.26415094  6.73584906] ; [21.73584906 14.26415094],0
p4,1,0.657959,0.196013,[ 6 11] ; [15 21],[ 6.73584906 10.26415094] ; [14.26415094 21.73584906],0
s8,1,0.722514,0.126097,[ 7 10] ; [13 23],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
p6,1,0.722514,0.126097,[ 7 10] ; [13 23],[ 6.41509434 10.58490566] ; [13.58490566 22.41509434],0
n6,1,0.722514,0.126097,[10  7] ; [23 13],[10.58490566  6.41509434] ; [22.41509434 13.58490566],0
p9,1,0.824412,0.049228,[12  5] ; [25  9],[12.33333333  4.66666667] ; [24.66666667  9.33333333],0
p10,1,0.864475,0.029132,[13  4] ; [26  9],[12.75  4.25] ; [26.25  8.75],0
b2,1,0.872832,0.02562,[3 8] ; [ 6 14],[3.19354839 7.80645161] ; [ 5.80645161 14.19354839],0
b3,1,0.872832,0.02562,[3 8] ; [ 6 14],[3.19354839 7.80645161] ; [ 5.80645161 14.19354839],0
b5,1,0.888112,0.019795,[11  6] ; [24 12],[11.22641509  5.77358491] ; [23.77358491 12.22641509],0
r4,1,0.929297,0.007873,[14  3] ; [30  6],[14.11320755  2.88679245] ; [29.88679245  6.11320755],0
d4,1,0.929297,0.007873,[14  3] ; [30  6],[14.11320755  2.88679245] ; [29.88679245  6.11320755],0
p8,1,0.949971,0.003937,[ 5 12] ; [10 25],[ 4.90384615 12.09615385] ; [10.09615385 24.90384615],0
s2,1,0.960061,0.002508,[11  5] ; [25 11],[11.07692308  4.92307692] ; [24.92307692 11.07692308],0
p11,1,0.991125,0.000124,[8 9] ; [17 19],[8.01886792 8.98113208] ; [16.98113208 19.01886792],0
v2,1,1.0,0.0,[8 9] ; [16 18],[8. 9.] ; [16. 18.],0
