Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000508,12.084696,[114  12] ; [2 3],[111.57251908  14.42748092] ; [4.42748092 0.57251908],1
b1,1,0.025056,5.020026,[40 86] ; [4 1],[42.32061069 83.67938931] ; [1.67938931 3.32061069],0
r1,1,0.051269,3.79947,[98 28] ; [2 3],[96.18320611 29.81679389] ; [3.81679389 1.18320611],0
s1,1,0.094518,2.795699,[  5 120] ; [1 4],[  5.76923077 119.23076923] ; [0.23076923 4.76923077],0
r3,1,0.094518,2.795699,[120   5] ; [4 1],[119.23076923   5.76923077] ; [4.76923077 0.23076923],0
s6,1,0.112048,2.525091,[104  17] ; [3 2],[102.75396825  18.24603175] ; [4.24603175 0.75396825],0
s2,1,0.114275,2.494085,[90 34] ; [2 3],[88.43410853 35.56589147] ; [3.56589147 1.43410853],0
s3,1,0.135479,2.228571,[89 36] ; [2 3],[87.5 37.5] ; [3.5 1.5],0
s8,1,0.135708,2.225961,[68 58] ; [1 4],[66.36641221 59.63358779] ; [2.63358779 2.36641221],0
v1,1,0.16048,1.969697,[60 65] ; [4 1],[61.53846154 63.46153846] ; [2.46153846 2.53846154],0
r2,1,0.185887,1.749921,[119   7] ; [4 1],[118.30534351   7.69465649] ; [4.69465649 0.30534351],0
n4,1,0.187002,1.741084,[86 40] ; [2 3],[84.64122137 41.35877863] ; [3.35877863 1.64122137],0
p3,1,0.199873,1.6433,[64 62] ; [4 1],[65.40458015 60.59541985] ; [2.59541985 2.40458015],0
d4,1,0.224914,1.47274,[103  23] ; [3 2],[101.95419847  24.04580153] ; [4.04580153 0.95419847],0
p6,1,0.231562,1.431238,[59 66] ; [1 4],[57.69230769 67.30769231] ; [2.30769231 2.69230769],0
a6,1,0.251523,1.314824,[82 44] ; [2 3],[80.79389313 45.20610687] ; [3.20610687 1.79389313],0
d5,1,0.254213,1.3,[101  24] ; [3 2],[100.  25.] ; [4. 1.],0
d1,1,0.30553,1.0499,[79 47] ; [2 3],[77.90839695 48.09160305] ; [3.09160305 1.90839695],0
a4,1,0.309801,1.031524,[54 72] ; [1 4],[52.90076336 73.09923664] ; [2.09923664 2.90076336],0
s7,1,0.355189,0.854833,[73 50] ; [4 1],[73.9921875 49.0078125] ; [3.0078125 1.9921875],0
b5,1,0.3844,0.756583,[75 51] ; [2 3],[74.0610687 51.9389313] ; [2.9389313 2.0610687],0
p4,1,0.393838,0.727059,[77 49] ; [4 1],[77.90839695 48.09160305] ; [3.09160305 1.90839695],0
p8,1,0.47945,0.500113,[71 53] ; [3 1],[71.6875 52.3125] ; [2.3125 1.6875],0
s5,1,0.504691,0.445057,[64 52] ; [2 3],[63.27272727 52.72727273] ; [2.72727273 2.27272727],0
a5,1,0.522569,0.40882,[92 34] ; [3 2],[91.3740458 34.6259542] ; [3.6259542 1.3740458],0
n5,1,0.580752,0.305021,[90 36] ; [3 2],[89.45038168 36.54961832] ; [3.54961832 1.45038168],0
d2,1,0.586841,0.295305,[60 66] ; [3 2],[60.59541985 65.40458015] ; [2.40458015 2.59541985],0
n6,1,0.593386,0.285088,[110  15] ; [4 1],[109.61538462  15.38461538] ; [4.38461538 0.61538462],0
a3,1,0.602011,0.271974,[87 39] ; [4 1],[87.52671756 38.47328244] ; [3.47328244 1.52671756],0
v2,1,0.622266,0.242695,[59 62] ; [3 2],[59.53968254 61.46031746] ; [2.46031746 2.53968254],0
p7,1,0.646515,0.210322,[86 36] ; [4 1],[86.45669291 35.54330709] ; [3.54330709 1.45669291],0
a7,1,0.64834,0.208,[87 38] ; [3 2],[86.53846154 38.46153846] ; [3.46153846 1.53846154],0
d3,1,0.867737,0.027733,[96 29] ; [4 1],[96.15384615 28.84615385] ; [3.84615385 1.15384615],0
p11,1,0.906559,0.013778,[98 28] ; [4 1],[98.10687023 27.89312977] ; [3.89312977 1.10687023],0
b4,1,0.926945,0.008407,[73 53] ; [3 2],[73.09923664 52.90076336] ; [2.90076336 2.09923664],0
p2,1,0.957613,0.002825,[102  24] ; [4 1],[101.95419847  24.04580153] ; [4.04580153 0.95419847],0
b3,1,0.962063,0.002262,[14 53] ; [1 4],[13.95833333 53.04166667] ; [1.04166667 3.95833333],0
b2,1,0.962063,0.002262,[14 53] ; [1 4],[13.95833333 53.04166667] ; [1.04166667 3.95833333],0
