Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000105,15.04847,[24 59] ; [14  4],[31.22772277 51.77227723] ; [ 6.77227723 11.22772277],1
s2,1,0.000256,13.36429,[14 68] ; [10  7],[19.87878788 62.12121212] ; [ 4.12121212 12.87878788],1
r4,1,0.001121,10.616033,[44 39] ; [17  1],[50.12871287 32.87128713] ; [10.87128713  7.12871287],0
r1,1,0.013391,6.116743,[54 29] ; [17  1],[58.34653465 24.65346535] ; [12.65346535  5.34653465],0
s3,1,0.014297,6.001076,[23 59] ; [10  7],[27.33333333 54.66666667] ; [ 5.66666667 11.33333333],0
v4,1,0.019179,5.485116,[55 27] ; [17  1],[59.04 22.96] ; [12.96  5.04],0
s7,1,0.026744,4.907255,[16 60] ; [8 9],[19.61290323 56.38709677] ; [ 4.38709677 12.61290323],0
r3,1,0.028981,4.768746,[57 25] ; [17  1],[60.68 21.32] ; [13.32  4.68],0
s5,1,0.041627,4.150317,[12 71] ; [ 6 11],[14.94 68.06] ; [ 3.06 13.94],0
u2,1,0.053305,3.734337,[11 21] ; [4 1],[12.97297297 19.02702703] ; [2.02702703 2.97297297],0
v3,1,0.068337,3.322525,[20 60] ; [8 9],[23.09278351 56.90721649] ; [ 4.90721649 12.09278351],0
n5,1,0.078421,3.097333,[41 42] ; [13  5],[44.37623762 38.62376238] ; [9.62376238 8.37623762],0
d3,1,0.079335,3.078464,[51 32] ; [ 7 11],[47.66336634 35.33663366] ; [10.33663366  7.66336634],0
n6,1,0.079961,3.065693,[46 37] ; [14  4],[49.30693069 33.69306931] ; [10.69306931  7.30693069],0
p10,1,0.093621,2.810989,[10 72] ; [ 5 13],[12.3 69.7] ; [ 2.7 15.3],0
p3,1,0.125029,2.353165,[14 67] ; [ 6 12],[16.36363636 64.63636364] ; [ 3.63636364 14.36363636],0
n2,1,0.126373,2.336508,[20 20] ; [5 1],[21.73913043 18.26086957] ; [3.26086957 2.73913043],0
r2,1,0.129111,2.303156,[65 17] ; [17  1],[67.24 14.76] ; [14.76  3.24],0
p2,1,0.153899,2.033169,[31 52] ; [10  8],[33.69306931 49.30693069] ; [ 7.30693069 10.69306931],0
d2,1,0.155029,2.022059,[39 42] ; [12  6],[41.72727273 39.27272727] ; [9.27272727 8.72727273],0
b1,1,0.155126,2.021108,[40 43] ; [12  6],[42.73267327 40.26732673] ; [9.26732673 8.73267327],0
n3,1,0.169991,1.883026,[18 20] ; [4 1],[19.44186047 18.55813953] ; [2.55813953 2.44186047],0
n1,1,0.179712,1.8,[12 28] ; [3 2],[13.33333333 26.66666667] ; [1.66666667 3.33333333],0
b4,1,0.18969,1.720024,[51 32] ; [14  4],[53.41584158 29.58415842] ; [11.58415842  6.41584158],0
p5,1,0.229726,1.442555,[ 1 82] ; [ 1 17],[ 1.64356436 81.35643564] ; [ 0.35643564 17.64356436],0
u1,1,0.25746,1.282362,[10 73] ; [ 4 14],[11.5049505 71.4950495] ; [ 2.4950495 15.5049505],0
p6,1,0.320805,0.985663,[ 4 77] ; [ 2 16],[ 4.90909091 76.09090909] ; [ 1.09090909 16.90909091],0
a7,1,0.323788,0.973585,[49 33] ; [13  5],[50.84 31.16] ; [11.16  6.84],0
p11,1,0.370026,0.803578,[32 51] ; [9 9],[33.69306931 49.30693069] ; [ 7.30693069 10.69306931],0
d5,1,0.380567,0.768868,[61 22] ; [15  3],[62.45544554 20.54455446] ; [13.54455446  4.45544554],0
p1,1,0.414928,0.664635,[10 72] ; [ 1 17],[ 9.02 72.98] ; [ 1.98 16.02],0
a3,1,0.422229,0.644102,[51 31] ; [13  5],[52.48 29.52] ; [11.52  6.48],0
n4,1,0.559962,0.33977,[54 29] ; [13  5],[55.05940594 27.94059406] ; [11.94059406  6.05940594],0
v2,1,0.58108,0.304492,[28 54] ; [ 7 10],[28.98989899 53.01010101] ; [ 6.01010101 10.98989899],0
a1,1,0.581505,0.303809,[ 8 75] ; [ 1 17],[ 7.3960396 75.6039604] ; [ 1.6039604 16.3960396],0
a6,1,0.611728,0.257666,[50 33] ; [12  6],[50.95049505 32.04950495] ; [11.04950495  6.95049505],0
a4,1,0.629508,0.232728,[37 45] ; [ 7 11],[36.08 45.92] ; [ 7.92 10.08],0
b5,1,0.635714,0.224391,[41 42] ; [10  8],[41.91089109 41.08910891] ; [9.08910891 8.91089109],0
b2,1,0.63984,0.218951,[20 33] ; [4 9],[19.27272727 33.72727273] ; [4.72727273 8.27272727],0
b3,1,0.63984,0.218951,[20 33] ; [4 9],[19.27272727 33.72727273] ; [4.72727273 8.27272727],0
