Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.912401,[13 85] ; [49 64],[28.79620853 69.20379147] ; [33.20379147 79.79620853],1
s3,1,2e-06,22.523367,[19 78] ; [57 54],[35.44230769 61.55769231] ; [40.55769231 70.44230769],1
s5,1,6.1e-05,16.063916,[12 87] ; [40 71],[24.51428571 74.48571429] ; [27.48571429 83.51428571],1
r4,1,0.005594,7.676698,[82 17] ; [107   6],[88.25943396 10.74056604] ; [100.74056604  12.25943396],0
s8,1,0.011826,6.336817,[16 83] ; [35 78],[23.81603774 75.18396226] ; [27.18396226 85.81603774],0
p4,1,0.012706,6.209636,[56 42] ; [83 30],[64.55924171 33.44075829] ; [74.44075829 38.55924171],0
p6,1,0.019087,5.493521,[30 68] ; [52 60],[38.26666667 59.73333333] ; [43.73333333 68.26666667],0
s4,1,0.022621,5.197354,[ 5 94] ; [16 94],[ 9.94736842 89.05263158] ; [11.05263158 98.94736842],0
p1,1,0.024267,5.07548,[13 85] ; [  5 106],[ 8.44019139 89.55980861] ; [  9.55980861 101.44019139],0
d4,1,0.062816,3.461435,[74 25] ; [96 17],[79.38679245 19.61320755] ; [90.61320755 22.38679245],0
p12,1,0.070411,3.27342,[ 4 95] ; [ 12 101],[ 7.47169811 91.52830189] ; [  8.52830189 104.47169811],0
p7,1,0.098053,2.736923,[70 27] ; [90 20],[74.97584541 22.02415459] ; [85.02415459 24.97584541],0
a7,1,0.140723,2.170037,[70 29] ; [89 23],[74.60189573 24.39810427] ; [84.39810427 27.60189573],0
s1,1,0.173114,1.855764,[ 5 92] ; [  2 111],[ 3.23333333 93.76666667] ; [  3.76666667 109.23333333],0
a8,1,0.179723,1.799913,[ 7 83] ; [14 87],[ 9.89528796 80.10471204] ; [11.10471204 89.89528796],0
v2,1,0.202463,1.624514,[58 39] ; [55 53],[53.46829268 43.53170732] ; [59.53170732 48.46829268],0
u1,1,0.225096,1.471583,[ 8 91] ; [15 98],[10.74056604 88.25943396] ; [ 12.25943396 100.74056604],0
d5,1,0.242109,1.368273,[76 23] ; [94 19],[79.38679245 19.61320755] ; [90.61320755 22.38679245],0
a6,1,0.266968,1.232259,[63 36] ; [80 33],[66.77830189 32.22169811] ; [76.22169811 36.77830189],0
a5,1,0.289532,1.121795,[68 31] ; [85 28],[71.44811321 27.55188679] ; [81.55188679 31.44811321],0
n5,1,0.295345,1.095095,[65 34] ; [81 31],[68.50236967 30.49763033] ; [77.49763033 34.50236967],0
p10,1,0.319278,0.991903,[77 21] ; [94 18],[79.8 18.2] ; [91.2 20.8],0
a1,1,0.328299,0.955597,[ 2 97] ; [  5 108],[ 3.26886792 95.73113208] ; [  3.73113208 109.26886792],0
d3,1,0.332399,0.939529,[63 36] ; [79 34],[66.31132075 32.68867925] ; [75.68867925 37.31132075],0
n1,1,0.368714,0.807994,[ 6 13] ; [7 8],[ 7.26470588 11.73529412] ; [5.73529412 9.26470588],0
p3,1,0.371617,0.798251,[50 49] ; [64 49],[53.23584906 45.76415094] ; [60.76415094 52.23584906],0
a4,1,0.382111,0.7639,[34 65] ; [45 67],[37.06635071 61.93364929] ; [41.93364929 70.06635071],0
u2,1,0.393214,0.72898,[19 25] ; [25 23],[21.04347826 22.95652174] ; [22.95652174 25.04347826],0
