Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-05,18.211783,[78 61] ; [15 48],[63.9950495 75.0049505] ; [29.0049505 33.9950495],1
p9,1,2.9e-05,17.461912,[101  35] ; [26 34],[88.12244898 47.87755102] ; [38.87755102 21.12244898],1
p7,1,0.000317,12.969485,[78 59] ; [19 45],[66.11442786 70.88557214] ; [30.88557214 33.11442786],1
r3,1,0.002657,9.028915,[127  11] ; [50 15],[120.32512315  17.67487685] ; [56.67487685  8.32512315],0
p3,1,0.003276,8.647115,[63 77] ; [15 49],[53.52941176 86.47058824] ; [24.47058824 39.52941176],0
p8,1,0.00347,8.542313,[56 81] ; [13 52],[46.7970297 90.2029703] ; [22.2029703 42.7970297],0
s2,1,0.005791,7.614107,[78 61] ; [23 42],[68.81862745 70.18137255] ; [32.18137255 32.81862745],0
p10,1,0.006852,7.311232,[85 51] ; [26 36],[76.24242424 59.75757576] ; [34.75757576 27.24242424],0
s6,1,0.01137,6.406561,[95 42] ; [32 31],[86.995 50.005] ; [40.005 22.995],0
v1,1,0.016918,5.704896,[67 71] ; [20 45],[59.14285714 78.85714286] ; [27.85714286 37.14285714],0
p6,1,0.017235,5.672269,[48 88] ; [12 52],[40.8 95.2] ; [19.2 44.8],0
n4,1,0.017445,5.651039,[92 46] ; [32 33],[84.2955665 53.7044335] ; [39.7044335 25.2955665],0
a1,1,0.021168,5.31292,[  3 137] ; [ 6 59],[  6.14634146 133.85365854] ; [ 2.85365854 62.14634146],0
s8,1,0.023502,5.130988,[60 79] ; [17 47],[52.72413793 86.27586207] ; [24.27586207 39.72413793],0
s3,1,0.024861,5.033541,[80 59] ; [26 38],[72.58128079 66.41871921] ; [33.41871921 30.58128079],0
s7,1,0.034039,4.492732,[67 64] ; [20 38],[60.3015873 70.6984127] ; [26.6984127 31.3015873],0
s1,1,0.045525,3.999089,[  5 132] ; [ 7 58],[  8.13861386 128.86138614] ; [ 3.86138614 61.13861386],0
r4,1,0.055829,3.657164,[119  21] ; [48 17],[114.04878049  25.95121951] ; [52.95121951 12.04878049],0
b4,1,0.096549,2.761648,[82 58] ; [30 35],[76.48780488 63.51219512] ; [35.51219512 29.48780488],0
s5,1,0.145172,2.122265,[47 85] ; [15 45],[42.625 89.375] ; [19.375 40.625],0
a3,1,0.145837,2.115261,[87 51] ; [47 17],[91.54455446 46.45544554] ; [42.45544554 21.54455446],0
n5,1,0.177105,1.821749,[88 50] ; [35 30],[83.61576355 54.38423645] ; [39.38423645 25.61576355],0
d3,1,0.225625,1.468229,[96 42] ; [39 25],[92.22772277 45.77227723] ; [42.77227723 21.22772277],0
r1,1,0.248321,1.332727,[106  32] ; [45 20],[102.65024631  35.34975369] ; [48.34975369 16.65024631],0
a7,1,0.288758,1.125404,[102  37] ; [43 22],[98.79901961 40.20098039] ; [46.20098039 18.79901961],0
a4,1,0.294847,1.097356,[59 81] ; [32 32],[62.45098039 77.54901961] ; [28.54901961 35.45098039],0
n6,1,0.301619,1.067024,[103  35] ; [44 21],[99.93103448 38.06896552] ; [47.06896552 17.93103448],0
p5,1,0.305634,1.049451,[ 12 127] ; [ 3 62],[ 10.22058824 128.77941176] ; [ 4.77941176 60.22058824],0
u3,1,0.31254,1.01991,[27 24] ; [12  6],[28.82608696 22.17391304] ; [10.17391304  7.82608696],0
a5,1,0.324032,0.972602,[87 53] ; [45 20],[90.14634146 49.85365854] ; [41.85365854 23.14634146],0
r2,1,0.344348,0.894176,[131   8] ; [58  6],[129.4137931   9.5862069] ; [59.5862069  4.4137931],0
b1,1,0.416257,0.660859,[69 71] ; [36 29],[71.70731707 68.29268293] ; [33.29268293 31.70731707],0
u2,1,0.418024,0.655864,[25 25] ; [ 7 11],[23.52941176 26.47058824] ; [8.47058824 9.52941176],0
n2,1,0.427925,0.628449,[35 13] ; [20 11],[33.41772152 14.58227848] ; [21.58227848  9.41772152],0
b3,1,0.494036,0.467725,[17 46] ; [13 26],[18.52941176 44.47058824] ; [11.47058824 27.52941176],0
b2,1,0.494036,0.467725,[17 46] ; [13 26],[18.52941176 44.47058824] ; [11.47058824 27.52941176],0
p1,1,0.53941,0.376635,[ 12 127] ; [ 4 61],[ 10.90196078 128.09803922] ; [ 5.09803922 59.90196078],0
d5,1,0.540703,0.374239,[110  29] ; [53 11],[111.61083744  27.38916256] ; [51.38916256 12.61083744],0
a6,1,0.55666,0.345521,[87 53] ; [37 27],[85.09803922 54.90196078] ; [38.90196078 25.09803922],0
a2,1,0.606545,0.265237,[ 32 108] ; [17 48],[ 33.46341463 106.53658537] ; [15.53658537 49.46341463],0
n1,1,0.607508,0.26382,[20 27] ; [11 19],[18.92207792 28.07792208] ; [12.07792208 17.92207792],0
