Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,40.569069,[99 32] ; [ 6 29],[82.86144578 48.13855422] ; [22.13855422 12.86144578],1
p2,1,3e-06,21.564848,[120  11] ; [21 14],[111.27108434  19.72891566] ; [29.72891566  5.27108434],1
p4,1,0.000194,13.888024,[102  29] ; [16 19],[93.12048193 37.87951807] ; [24.87951807 10.12048193],1
p11,1,0.000482,12.182962,[108  23] ; [19 16],[100.22289157  30.77710843] ; [26.77710843  8.22289157],1
p6,1,0.000608,11.75128,[80 51] ; [10 25],[71.02409639 59.97590361] ; [18.97590361 16.02409639],1
p3,1,0.001222,10.456875,[88 43] ; [13 22],[79.70481928 51.29518072] ; [21.29518072 13.70481928],0
n5,1,0.001347,10.276685,[114  15] ; [23 12],[107.76219512  21.23780488] ; [29.23780488  5.76219512],0
p9,1,0.001858,9.685213,[127   4] ; [29  6],[123.10843373   7.89156627] ; [32.89156627  2.10843373],0
p5,1,0.009848,6.662218,[34 97] ; [ 2 33],[ 28.40963855 102.59036145] ; [ 7.59036145 27.40963855],0
b5,1,0.014279,6.003351,[67 64] ; [26  9],[73.39156627 57.60843373] ; [19.60843373 15.39156627],0
a5,1,0.014383,5.990467,[118  13] ; [26  9],[113.63855422  17.36144578] ; [30.36144578  4.63855422],0
r1,1,0.018809,5.519161,[118  11] ; [27  8],[114.05487805  14.94512195] ; [30.94512195  4.05487805],0
b3,1,0.034675,4.4611,[44 38] ; [ 7 17],[39.45283019 42.54716981] ; [11.54716981 12.45283019],0
b2,1,0.034675,4.4611,[44 38] ; [ 7 17],[39.45283019 42.54716981] ; [11.54716981 12.45283019],0
n6,1,0.036574,4.370117,[118  10] ; [28  7],[114.65030675  13.34969325] ; [31.34969325  3.65030675],0
v1,1,0.054902,3.685069,[96 34] ; [20 15],[91.39393939 38.60606061] ; [24.60606061 10.39393939],0
d2,1,0.055956,3.653379,[70 61] ; [25 10],[74.96987952 56.03012048] ; [20.03012048 14.96987952],0
n4,1,0.076145,3.145314,[109  20] ; [25 10],[105.40243902  23.59756098] ; [28.59756098  6.40243902],0
s1,1,0.082929,3.006541,[  3 125] ; [ 3 32],[  4.71165644 123.28834356] ; [ 1.28834356 33.71165644],0
p12,1,0.086149,2.944902,[ 15 115] ; [ 8 27],[ 18.12121212 111.87878788] ; [ 4.87878788 30.12121212],0
u2,1,0.097899,2.739448,[10 10] ; [6 1],[11.85185185  8.14814815] ; [4.14814815 2.85185185],0
p10,1,0.112954,2.512402,[122   8] ; [30  5],[119.75757576  10.24242424] ; [32.24242424  2.75757576],0
a8,1,0.144297,2.13153,[ 22 101] ; [ 2 27],[ 19.42105263 103.57894737] ; [ 4.57894737 24.42105263],0
d4,1,0.190739,1.711898,[112  18] ; [33  2],[114.24242424  15.75757576] ; [30.75757576  4.24242424],0
v2,1,0.248916,1.329376,[85 45] ; [18 15],[82.14723926 47.85276074] ; [20.85276074 12.14723926],0
r2,1,0.296683,1.089045,[127   3] ; [33  2],[126.06060606   3.93939394] ; [33.93939394  1.06060606],0
u3,1,0.301611,1.067058,[13  7] ; [6 1],[14.07407407  5.92592593] ; [4.92592593 2.07407407],0
b1,1,0.317345,0.999859,[55 76] ; [18 17],[57.60843373 73.39156627] ; [15.39156627 19.60843373],0
b4,1,0.325205,0.967896,[74 57] ; [23 12],[76.54819277 54.45180723] ; [20.45180723 14.54819277],0
n1,1,0.375399,0.785714,[15 15] ; [9 5],[16.36363636 13.63636364] ; [7.63636364 6.36363636],0
n3,1,0.390399,0.737698,[23  7] ; [9 5],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
