Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.898304,[192  53] ; [12 25],[177.23404255  67.76595745] ; [26.76595745 10.23404255],1
s1,1,0.75678,0.095922,[  9 233] ; [ 1 36],[  8.67383513 233.32616487] ; [ 1.32616487 35.67383513],0
d2,1,0.783206,0.075704,[129 115] ; [21 17],[129.78723404 114.21276596] ; [20.21276596 17.78723404],0
p7,1,0.784024,0.075119,[177  61] ; [26 10],[176.32846715  61.67153285] ; [26.67153285  9.32846715],0
p10,1,0.787218,0.07286,[214  30] ; [31  5],[213.5  30.5] ; [31.5  4.5],0
p3,1,0.816302,0.053965,[144 101] ; [21 16],[143.35106383 101.64893617] ; [21.64893617 15.35106383],0
d1,1,0.821082,0.051145,[160  86] ; [24 14],[159.38028169  86.61971831] ; [24.61971831 13.38028169],0
p5,1,0.837296,0.04217,[ 51 195] ; [ 8 28],[ 51.46808511 194.53191489] ; [ 7.53191489 28.46808511],0
u2,1,0.914285,0.011585,[28 26] ; [5 5],[27.84375 26.15625] ; [5.15625 4.84375],0
d5,1,0.920521,0.009956,[207  37] ; [32  6],[206.79432624  37.20567376] ; [32.20567376  5.79432624],0
v3,1,0.979357,0.000669,[107 135] ; [16 20],[107.07194245 134.92805755] ; [15.92805755 20.07194245],0
a6,1,0.995909,2.6e-05,[154  90] ; [24 14],[154.0141844  89.9858156] ; [23.9858156 14.0141844],0
