Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.166459,1.914545,[1 1] ; [43  7],[1.69230769 0.30769231] ; [42.30769231  7.69230769],0
d3,1,0.269403,1.219786,[1 1] ; [40  9],[1.60784314 0.39215686] ; [39.39215686  9.60784314],0
p10,1,0.367932,0.810636,[1 1] ; [38 11],[1.52941176 0.47058824] ; [37.47058824 11.52941176],0
r1,1,0.500688,0.453477,[1 1] ; [36 14],[1.42307692 0.57692308] ; [35.57692308 14.42307692],0
n4,1,0.54789,0.361111,[1 1] ; [15 35],[0.61538462 1.38461538] ; [15.38461538 34.61538462],0
v3,1,0.562451,0.335477,[1 1] ; [15 34],[0.62745098 1.37254902] ; [15.37254902 33.62745098],0
v1,1,0.594638,0.28316,[1 1] ; [16 34],[0.65384615 1.34615385] ; [16.34615385 33.65384615],0
a6,1,0.732311,0.117,[1 1] ; [31 19],[1.23076923 0.76923077] ; [30.76923077 19.23076923],0
s8,1,0.732311,0.117,[1 1] ; [19 31],[0.76923077 1.23076923] ; [19.23076923 30.76923077],0
d1,1,0.777464,0.079877,[1 1] ; [30 20],[1.19230769 0.80769231] ; [29.80769231 20.19230769],0
s5,1,0.95196,0.003629,[1 1] ; [22 24],[0.95833333 1.04166667] ; [22.04166667 23.95833333],0
v2,1,0.953923,0.003339,[1 1] ; [23 25],[0.96 1.04] ; [23.04 24.96],0
p11,1,0.955731,0.003081,[1 1] ; [24 26],[0.96153846 1.03846154] ; [24.03846154 25.96153846],0
d2,1,1.0,0.0,[1 1] ; [25 25],[1. 1.] ; [25. 25.],0
