Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000374,12.655983,[ 1 13] ; [42 29],[7.08235294 6.91764706] ; [35.91764706 35.08235294],1
p7,1,0.006894,7.300454,[7 8] ; [60 15],[11.16666667  3.83333333] ; [55.83333333 19.16666667],0
r2,1,0.013566,6.09378,[10  5] ; [67  7],[12.97752809  2.02247191] ; [64.02247191  9.97752809],0
d3,1,0.018307,5.566551,[ 3 12] ; [40 35],[7.16666667 7.83333333] ; [35.83333333 39.16666667],0
v4,1,0.019692,5.439,[11  4] ; [69  5],[13.48314607  1.51685393] ; [66.51685393  7.48314607],0
s1,1,0.02471,5.044106,[ 3 12] ; [ 3 71],[ 1.01123596 13.98876404] ; [ 4.98876404 69.01123596],0
a6,1,0.066169,3.375584,[6 9] ; [49 26],[9.16666667 5.83333333] ; [45.83333333 29.16666667],0
a1,1,0.067253,3.348837,[ 2 13] ; [ 2 73],[ 0.66666667 14.33333333] ; [ 3.33333333 71.66666667],0
p9,1,0.084313,2.97973,[10  5] ; [64 11],[12.33333333  2.66666667] ; [61.66666667 13.33333333],0
n5,1,0.096092,2.769231,[8 7] ; [56 19],[10.66666667  4.33333333] ; [53.33333333 21.66666667],0
p8,1,0.13897,2.189331,[7 7] ; [52 22],[9.38636364 4.61363636] ; [49.61363636 24.38636364],0
p6,1,0.153593,2.036199,[ 4 11] ; [35 40],[6.5 8.5] ; [32.5 42.5],0
a3,1,0.184126,1.764,[6 9] ; [44 31],[8.33333333 6.66666667] ; [41.66666667 33.33333333],0
p10,1,0.214125,1.543318,[10  5] ; [60 14],[11.79775281  3.20224719] ; [58.20224719 15.79775281],0
p1,1,0.217579,1.52027,[ 1 14] ; [15 60],[ 2.66666667 12.33333333] ; [13.33333333 61.66666667],0
s3,1,0.223227,1.483503,[7 8] ; [47 27],[9.1011236 5.8988764] ; [44.8988764 29.1011236],0
r1,1,0.230139,1.44,[8 7] ; [52 23],[10.  5.] ; [50. 25.],0
n6,1,0.254945,1.296,[11  4] ; [64 11],[12.5  2.5] ; [62.5 12.5],0
r4,1,0.254945,1.296,[11  4] ; [64 11],[12.5  2.5] ; [62.5 12.5],0
n1,1,0.322888,0.977211,[2 1] ; [5 9],[1.23529412 1.76470588] ; [5.76470588 8.23529412],0
b5,1,0.324723,0.969828,[8 7] ; [50 25],[9.66666667 5.33333333] ; [48.33333333 26.66666667],0
a7,1,0.324723,0.969828,[8 7] ; [50 25],[9.66666667 5.33333333] ; [48.33333333 26.66666667],0
s8,1,0.342782,0.9,[ 5 10] ; [35 40],[6.66666667 8.33333333] ; [33.33333333 41.66666667],0
p11,1,0.380201,0.770053,[10  5] ; [58 17],[11.33333333  3.66666667] ; [56.66666667 18.33333333],0
a8,1,0.469139,0.524002,[ 1 14] ; [ 9 58],[ 1.82926829 13.17073171] ; [ 8.17073171 58.82926829],0
s2,1,0.471477,0.518513,[6 8] ; [40 35],[7.23595506 6.76404494] ; [38.76404494 36.23595506],0
n4,1,0.480122,0.498587,[9 6] ; [52 23],[10.16666667  4.83333333] ; [50.83333333 24.16666667],0
s4,1,0.502549,0.44955,[ 3 12] ; [10 65],[ 2.16666667 12.83333333] ; [10.83333333 64.16666667],0
a4,1,0.504941,0.444537,[ 3 12] ; [21 53],[ 4.04494382 10.95505618] ; [19.95505618 54.04494382],0
a5,1,0.563703,0.333333,[8 7] ; [46 29],[9. 6.] ; [45. 30.],0
b4,1,0.563703,0.333333,[8 7] ; [46 29],[9. 6.] ; [45. 30.],0
b3,1,0.589698,0.290816,[2 6] ; [17 32],[2.66666667 5.33333333] ; [16.33333333 32.66666667],0
b2,1,0.589698,0.290816,[2 6] ; [17 32],[2.66666667 5.33333333] ; [16.33333333 32.66666667],0
p5,1,0.623506,0.24097,[ 2 11] ; [16 59],[ 2.65909091 10.34090909] ; [15.34090909 59.65909091],0
v1,1,0.637019,0.222662,[8 7] ; [35 40],[7.16666667 7.83333333] ; [35.83333333 39.16666667],0
u3,1,0.639843,0.218947,[5 4] ; [14 16],[4.38461538 4.61538462] ; [14.61538462 15.38461538],0
s6,1,0.651622,0.203861,[8 6] ; [47 27],[8.75 5.25] ; [46.25 27.75],0
s5,1,0.673453,0.177589,[ 3 10] ; [21 52],[3.62790698 9.37209302] ; [20.37209302 52.62790698],0
n2,1,0.761001,0.092517,[2 1] ; [8 6],[1.76470588 1.23529412] ; [8.23529412 5.76470588],0
r3,1,0.764177,0.09,[13  2] ; [67  8],[13.33333333  1.66666667] ; [66.66666667  8.33333333],0
v2,1,0.797549,0.065803,[7 8] ; [31 41],[6.55172414 8.44827586] ; [31.44827586 40.55172414],0
d2,1,0.835219,0.043269,[ 4 11] ; [22 53],[ 4.33333333 10.66666667] ; [21.66666667 53.33333333],0
b1,1,0.849515,0.036,[7 8] ; [33 42],[6.66666667 8.33333333] ; [33.33333333 41.66666667],0
d4,1,0.8504,0.035573,[7 8] ; [37 38],[7.33333333 7.66666667] ; [36.66666667 38.33333333],0
v3,1,0.889981,0.019135,[ 5 10] ; [23 50],[ 4.77272727 10.22727273] ; [23.22727273 49.77272727],0
u2,1,0.952986,0.003476,[5 4] ; [17 13],[5.07692308 3.92307692] ; [16.92307692 13.07692308],0
p3,1,1.0,0.0,[9 6] ; [45 30],[9. 6.] ; [45. 30.],0
p12,1,1.0,0.0,[ 2 13] ; [10 65],[ 2. 13.] ; [10. 65.],0
