Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.9e-05,18.313044,[57 81] ; [44 15],[70.75126904 67.24873096] ; [30.24873096 28.75126904],1
p5,1,0.011899,6.325859,[  3 139] ; [ 6 53],[  6.35820896 135.64179104] ; [ 2.64179104 56.35820896],0
p12,1,0.012825,6.193041,[  3 137] ; [ 6 53],[  6.33165829 133.66834171] ; [ 2.66834171 56.33165829],0
v1,1,0.013997,6.038487,[44 95] ; [30 30],[51.68844221 87.31155779] ; [22.31155779 37.68844221],0
p8,1,0.05646,3.638443,[55 87] ; [31 27],[61.06 80.94] ; [24.94 33.06],0
b4,1,0.102143,2.671754,[82 60] ; [42 18],[87.16831683 54.83168317] ; [36.83168317 23.16831683],0
n1,1,0.138942,2.189634,[13 28] ; [ 2 14],[10.78947368 30.21052632] ; [ 4.21052632 11.78947368],0
a5,1,0.202031,1.62763,[91 51] ; [44 16],[94.9009901 47.0990099] ; [40.0990099 19.9009901],0
v4,1,0.208748,1.580088,[133   8] ; [59  1],[134.68656716   6.31343284] ; [57.31343284  2.68656716],0
s8,1,0.219686,1.506423,[46 95] ; [25 35],[49.80597015 91.19402985] ; [21.19402985 38.80597015],0
u2,1,0.270135,1.216063,[29 23] ; [14  6],[31.05555556 20.94444444] ; [11.94444444  8.05555556],0
a4,1,0.296284,1.090844,[56 86] ; [19 41],[52.72277228 89.27722772] ; [22.27722772 37.72277228],0
b1,1,0.366293,0.816203,[52 90] ; [18 42],[49.20792079 92.79207921] ; [20.79207921 39.20792079],0
a2,1,0.387682,0.7462,[ 26 116] ; [ 8 52],[ 23.9009901 118.0990099] ; [10.0990099 49.9009901],0
d4,1,0.42824,0.627593,[114  28] ; [51  9],[115.99009901  26.00990099] ; [49.00990099 10.99009901],0
s7,1,0.437291,0.603381,[46 90] ; [23 35],[48.37113402 87.62886598] ; [20.62886598 37.37113402],0
a6,1,0.443008,0.588478,[89 53] ; [41 19],[91.38613861 50.61386139] ; [38.61386139 21.38613861],0
u3,1,0.462239,0.540467,[35 17] ; [11  8],[33.69014085 18.30985915] ; [12.30985915  6.69014085],0
a1,1,0.464829,0.534241,[  6 136] ; [ 4 56],[  7.02970297 134.97029703] ; [ 2.97029703 57.02970297],0
d3,1,0.490793,0.474787,[99 42] ; [45 15],[101.01492537  39.98507463] ; [42.98507463 17.01492537],0
n4,1,0.502111,0.450472,[59 83] ; [28 32],[61.15841584 80.84158416] ; [25.84158416 34.15841584],0
p6,1,0.522072,0.409798,[44 96] ; [15 41],[42.14285714 97.85714286] ; [16.85714286 39.14285714],0
a7,1,0.559195,0.3411,[105  36] ; [47 13],[106.62686567  34.37313433] ; [45.37313433 14.62686567],0
s5,1,0.560868,0.338204,[38 95] ; [19 39],[39.69109948 93.30890052] ; [17.30890052 40.69109948],0
p3,1,0.565768,0.329816,[54 88] ; [25 34],[55.81094527 86.18905473] ; [23.18905473 35.81094527],0
a3,1,0.589553,0.291043,[89 53] ; [40 20],[90.68316832 51.31683168] ; [38.31683168 21.68316832],0
a8,1,0.614218,0.254078,[  9 123] ; [ 5 51],[  9.82978723 122.17021277] ; [ 4.17021277 51.82978723],0
p11,1,0.617393,0.249549,[102  40] ; [41 19],[100.52475248  41.47524752] ; [42.47524752 17.52475248],0
d1,1,0.640445,0.218161,[73 69] ; [33 27],[74.51485149 67.48514851] ; [31.48514851 28.51485149],0
s4,1,0.644209,0.21328,[ 29 113] ; [14 46],[ 30.22772277 111.77227723] ; [12.77227723 47.22772277],0
s6,1,0.650937,0.204721,[80 59] ; [36 23],[81.43434343 57.56565657] ; [34.56565657 24.43434343],0
