Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,37.523459,[135 144] ; [ 6 65],[112.39714286 166.60285714] ; [28.60285714 42.39714286],1
s7,1,0.0,30.120925,[197  88] ; [24 47],[176.9241573 108.0758427] ; [44.0758427 26.9241573],1
s6,1,0.0,25.875821,[260  32] ; [48 26],[245.72677596  46.27322404] ; [62.27322404 11.72677596],1
p9,1,4.4e-05,16.676031,[265  27] ; [54 20],[254.50273224  37.49726776] ; [64.49726776  9.50273224],1
p10,1,0.000288,13.146186,[255  37] ; [51 22],[244.8  47.2] ; [61.2 11.8],1
r2,1,0.000349,12.784908,[289   3] ; [66  6],[284.78021978   7.21978022] ; [70.21978022  1.78021978],1
r4,1,0.001661,9.891395,[280  16] ; [62 12],[273.6  22.4] ; [68.4  5.6],0
d1,1,0.001841,9.702108,[205  91] ; [37 37],[193.6 102.4] ; [48.4 25.6],0
s4,1,0.001978,9.569973,[ 72 221] ; [ 6 68],[ 62.27247956 230.72752044] ; [15.72752044 58.27247956],0
s8,1,0.001993,9.555805,[174 120] ; [29 45],[162.17934783 131.82065217] ; [40.82065217 33.17934783],0
p4,1,0.002509,9.134032,[195  99] ; [35 39],[183.75 110.25] ; [46.25 27.75],0
u1,1,0.003966,8.299115,[ 79 217] ; [ 8 66],[ 69.6 226.4] ; [17.4 56.6],0
v4,1,0.00444,8.094293,[287   7] ; [67  7],[282.81521739  11.18478261] ; [71.18478261  2.81521739],0
r1,1,0.009705,6.688264,[254  40] ; [54 19],[246.73569482  47.26430518] ; [61.26430518 11.73569482],0
p12,1,0.01105,6.457244,[ 39 257] ; [ 2 71],[ 32.88888889 263.11111111] ; [ 8.11111111 64.88888889],0
d4,1,0.014561,5.968859,[259  35] ; [57 17],[252.45652174  41.54347826] ; [63.54347826 10.45652174],0
d2,1,0.016574,5.740926,[161 133] ; [29 45],[151.79347826 142.20652174] ; [38.20652174 35.79347826],0
a2,1,0.020038,5.408623,[ 97 199] ; [14 60],[ 88.8 207.2] ; [22.2 51.8],0
b5,1,0.022894,5.176549,[198  98] ; [39 35],[189.6 106.4] ; [47.4 26.6],0
a4,1,0.024358,5.068981,[139 157] ; [24 50],[130.4 165.6] ; [32.6 41.4],0
p6,1,0.036554,4.371054,[121 173] ; [20 52],[113.26229508 180.73770492] ; [27.73770492 44.26229508],0
p1,1,0.072318,3.229609,[ 32 261] ; [ 3 71],[ 27.94277929 265.05722071] ; [ 7.05722071 66.94277929],0
a5,1,0.074244,3.186603,[226  70] ; [49 25],[220.  76.] ; [55. 19.],0
n6,1,0.075524,3.158685,[253  39] ; [58 16],[248.12021858  43.87978142] ; [62.87978142 11.12021858],0
r3,1,0.094078,2.803165,[285   8] ; [69  5],[282.62125341  10.37874659] ; [71.37874659  2.62125341],0
v1,1,0.099517,2.713264,[155 129] ; [31 40],[148.8 135.2] ; [37.2 33.8],0
a3,1,0.106985,2.598199,[219  76] ; [48 26],[213.45528455  81.54471545] ; [53.54471545 20.45528455],0
p2,1,0.124988,2.35367,[256  39] ; [59 15],[251.82926829  43.17073171] ; [63.17073171 10.82926829],0
a8,1,0.136347,2.218704,[ 47 225] ; [ 7 63],[ 42.94736842 229.05263158] ; [11.05263158 58.94736842],0
n3,1,0.165476,1.923453,[44 11] ; [15  8],[41.6025641 13.3974359] ; [17.3974359  5.6025641],0
