Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.00098,10.864286,[ 1 34] ; [4 6],[ 3.88888889 31.11111111] ; [1.11111111 8.88888889],1
p3,1,0.009876,6.657174,[ 9 26] ; [7 3],[12.44444444 22.55555556] ; [3.55555556 6.44444444],0
v2,1,0.020494,5.369319,[10 24] ; [7 3],[13.13636364 20.86363636] ; [3.86363636 6.13636364],0
u1,1,0.055285,3.673469,[ 1 34] ; [2 8],[ 2.33333333 32.66666667] ; [0.66666667 9.33333333],0
p8,1,0.093533,2.8125,[14 21] ; [7 3],[16.33333333 18.66666667] ; [4.66666667 5.33333333],0
a6,1,0.093533,2.8125,[14 21] ; [7 3],[16.33333333 18.66666667] ; [4.66666667 5.33333333],0
v1,1,0.10028,2.70108,[11 24] ; [6 4],[13.22222222 21.77777778] ; [3.77777778 6.22222222],0
d5,1,0.106684,2.60266,[18 17] ; [8 2],[20.22222222 14.77777778] ; [5.77777778 4.22222222],0
p7,1,0.106684,2.60266,[18 17] ; [8 2],[20.22222222 14.77777778] ; [5.77777778 4.22222222],0
s5,1,0.125201,2.35102,[ 6 29] ; [4 6],[ 7.77777778 27.22222222] ; [2.22222222 7.77777778],0
b5,1,0.143235,2.142857,[19 16] ; [8 2],[21. 14.] ; [6. 4.],0
n5,1,0.176565,1.826299,[24 11] ; [9 1],[25.66666667  9.33333333] ; [7.33333333 2.66666667],0
a8,1,0.194924,1.68,[ 4 28] ; [3 7],[ 5.33333333 26.66666667] ; [1.66666667 8.33333333],0
b1,1,0.196835,1.665703,[22 13] ; [4 6],[20.22222222 14.77777778] ; [5.77777778 4.22222222],0
a7,1,0.230958,1.434949,[17 18] ; [7 3],[18.66666667 16.33333333] ; [5.33333333 4.66666667],0
r1,1,0.279253,1.17072,[11 24] ; [5 5],[12.44444444 22.55555556] ; [3.55555556 6.44444444],0
s8,1,0.279253,1.17072,[11 24] ; [5 5],[12.44444444 22.55555556] ; [3.55555556 6.44444444],0
v3,1,0.279642,1.168831,[ 8 27] ; [4 6],[ 9.33333333 25.66666667] ; [2.66666667 7.33333333],0
s2,1,0.279642,1.168831,[ 8 27] ; [4 6],[ 9.33333333 25.66666667] ; [2.66666667 7.33333333],0
r4,1,0.366036,0.817077,[12 23] ; [5 5],[13.22222222 21.77777778] ; [3.77777778 6.22222222],0
b3,1,0.366444,0.815686,[ 6 14] ; [3 3],[ 6.92307692 13.07692308] ; [2.07692308 3.92307692],0
b2,1,0.366444,0.815686,[ 6 14] ; [3 3],[ 6.92307692 13.07692308] ; [2.07692308 3.92307692],0
p5,1,0.370028,0.803571,[ 6 29] ; [3 7],[ 7. 28.] ; [2. 8.],0
a4,1,0.379394,0.772665,[ 9 26] ; [4 6],[10.11111111 24.88888889] ; [2.88888889 7.11111111],0
s6,1,0.425442,0.635234,[16 19] ; [6 4],[17.11111111 17.88888889] ; [4.88888889 5.11111111],0
n6,1,0.45167,0.566457,[23 11] ; [8 2],[23.95454545 10.04545455] ; [7.04545455 2.95454545],0
u2,1,0.468717,0.525,[10  6] ; [4 1],[10.66666667  5.33333333] ; [3.33333333 1.66666667],0
d2,1,0.491155,0.473996,[10 25] ; [4 6],[10.88888889 24.11111111] ; [3.11111111 6.88888889],0
a5,1,0.56514,0.330882,[21 14] ; [7 3],[21.77777778 13.22222222] ; [6.22222222 3.77777778],0
n4,1,0.56514,0.330882,[21 14] ; [7 3],[21.77777778 13.22222222] ; [6.22222222 3.77777778],0
p10,1,0.582572,0.302095,[29  6] ; [9 1],[29.55555556  5.44444444] ; [8.44444444 1.55555556],0
s7,1,0.608408,0.2625,[10 22] ; [4 6],[10.66666667 21.33333333] ; [3.33333333 6.66666667],0
v4,1,0.61209,0.257143,[24 11] ; [6 4],[23.33333333 11.66666667] ; [6.66666667 3.33333333],0
d1,1,0.642986,0.214859,[ 8 27] ; [3 7],[ 8.55555556 26.44444444] ; [2.44444444 7.55555556],0
s4,1,0.660151,0.19334,[ 5 30] ; [2 8],[ 5.44444444 29.55555556] ; [1.55555556 8.44444444],0
r3,1,0.687423,0.16189,[29  5] ; [8 2],[28.59090909  5.40909091] ; [8.40909091 1.59090909],0
u3,1,0.71714,0.13125,[ 5 11] ; [2 3],[ 5.33333333 10.66666667] ; [1.66666667 3.33333333],0
n2,1,0.756495,0.096154,[8 5] ; [1 1],[7.8 5.2] ; [1.2 0.8],0
b4,1,0.810657,0.057398,[19 16] ; [5 5],[18.66666667 16.33333333] ; [5.33333333 4.66666667],0
a3,1,0.810657,0.057398,[19 16] ; [5 5],[18.66666667 16.33333333] ; [5.33333333 4.66666667],0
d3,1,0.810657,0.057398,[19 16] ; [5 5],[18.66666667 16.33333333] ; [5.33333333 4.66666667],0
a1,1,0.888662,0.019599,[ 3 32] ; [1 9],[ 3.11111111 31.88888889] ; [0.88888889 9.11111111],0
s3,1,0.929955,0.007727,[10 25] ; [3 7],[10.11111111 24.88888889] ; [2.88888889 7.11111111],0
d4,1,0.929955,0.007727,[25 10] ; [7 3],[24.88888889 10.11111111] ; [7.11111111 2.88888889],0
