Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.020694,[ 50 107] ; [226 116],[86.83767535 70.16232465] ; [189.16232465 152.83767535],1
a4,1,0.0,49.665122,[ 27 129] ; [172 167],[62.71515152 93.28484848] ; [136.28484848 202.71515152],1
d2,1,0.0,48.242365,[ 36 121] ; [192 149],[71.87951807 85.12048193] ; [156.12048193 184.87951807],1
a3,1,0.0,46.788275,[71 84] ; [263  79],[104.16498994  50.83501006] ; [229.83501006 112.16498994],1
a6,1,0.0,39.862288,[75 82] ; [261  81],[105.71543086  51.28456914] ; [230.28456914 111.71543086],1
u1,1,0.0,35.181392,[  2 155] ; [ 75 267],[ 24.22645291 132.77354709] ; [ 52.77354709 289.22645291],1
d5,1,0.0,32.103666,[98 58] ; [292  50],[122.1686747  33.8313253] ; [267.8313253  74.1686747],1
r1,1,0.0,27.206941,[96 60] ; [283  58],[118.96177062  37.03822938] ; [260.03822938  80.96177062],1
d4,1,1e-06,24.212657,[102  55] ; [289  53],[123.02004008  33.97995992] ; [267.97995992  74.02004008],1
p9,1,4.1e-05,16.84231,[109  45] ; [290  46],[125.4  28.6] ; [273.6  62.4],1
d3,1,0.000129,14.66256,[86 70] ; [248  94],[104.62650602  51.37349398] ; [229.37349398 112.62650602],1
n4,1,0.000247,13.436047,[108  48] ; [286  56],[123.42168675  32.57831325] ; [270.57831325  71.42168675],1
p10,1,0.000257,13.357717,[105  49] ; [280  58],[120.50813008  33.49186992] ; [264.49186992  73.50813008],1
s7,1,0.000949,10.925289,[ 46 105] ; [152 175],[62.54811715 88.45188285] ; [135.45188285 191.54811715],1
r2,1,0.002385,9.226776,[136  20] ; [319  17],[144.26829268  11.73170732] ; [310.73170732  25.26829268],0
p11,1,0.004419,8.103067,[113  44] ; [284  58],[124.90781563  32.09218437] ; [272.09218437  69.90781563],0
p4,1,0.005459,7.720704,[72 83] ; [204 137],[86.25 68.75] ; [189.75 151.25],0
p2,1,0.006893,7.300574,[117  40] ; [287  52],[127.87903226  29.12096774] ; [276.12096774  62.87903226],0
n5,1,0.007946,7.045584,[110  46] ; [276  64],[121.40322581  34.59677419] ; [264.59677419  75.40322581],0
v1,1,0.011869,6.330268,[63 90] ; [177 154],[75.8677686 77.1322314] ; [164.1322314 166.8677686],0
r4,1,0.01912,5.490542,[128  29] ; [305  37],[136.23446894  20.76553106] ; [296.76553106  45.23446894],0
p3,1,0.01923,5.480477,[59 98] ; [166 174],[71.07645875 85.92354125] ; [153.92354125 186.07645875],0
s8,1,0.023814,5.108148,[ 47 110] ; [138 203],[58.32329317 98.67670683] ; [126.67670683 214.32329317],0
p8,1,0.024251,5.076608,[64 92] ; [174 161],[75.61710794 80.38289206] ; [162.38289206 172.61710794],0
v2,1,0.028248,4.812869,[69 80] ; [189 142],[80.0875 68.9125] ; [177.9125 153.0875],0
v4,1,0.044536,4.036111,[143  14] ; [327  15],[147.8757515   9.1242485] ; [322.1242485  19.8757515],0
a1,1,0.045093,4.015143,[  2 155] ; [ 17 325],[  5.97795591 151.02204409] ; [ 13.02204409 328.97795591],0
a7,1,0.052763,3.751403,[104  51] ; [258  84],[112.89738431  42.10261569] ; [249.10261569  92.89738431],0
b2,1,0.056722,3.630735,[24 61] ; [ 86 129],[31.16666667 53.83333333] ; [ 78.83333333 136.16666667],0
b3,1,0.056722,3.630735,[24 61] ; [ 86 129],[31.16666667 53.83333333] ; [ 78.83333333 136.16666667],0
s6,1,0.135781,2.225128,[81 74] ; [202 138],[88.61616162 66.38383838] ; [194.38383838 145.61616162],0
p6,1,0.200483,1.638849,[ 42 112] ; [112 227],[ 48.10547667 105.89452333] ; [105.89452333 233.10547667],0
n2,1,0.210739,1.566341,[23 15] ; [59 23],[25.96666667 12.03333333] ; [56.03333333 25.96666667],0
r3,1,0.239271,1.384887,[145  12] ; [324  17],[147.85742972   9.14257028] ; [321.14257028  19.85742972],0
s2,1,0.242195,1.367771,[ 54 102] ; [136 203],[59.87878788 96.12121212] ; [130.12121212 208.87878788],0
b1,1,0.28506,1.142809,[ 51 106] ; [128 214],[ 56.31863727 100.68136273] ; [122.68136273 219.31863727],0
u3,1,0.386619,0.749549,[40 45] ; [42 36],[42.7607362 42.2392638] ; [39.2392638 38.7607362],0
n3,1,0.404543,0.694782,[25 14] ; [58 23],[26.975 12.025] ; [56.025 24.975],0
n1,1,0.408295,0.683761,[11 28] ; [29 52],[13. 26.] ; [27. 54.],0
p5,1,0.443383,0.587511,[ 11 145] ; [ 18 321],[  9.13939394 146.86060606] ; [ 19.86060606 319.13939394],0
p12,1,0.44487,0.583689,[  7 149] ; [ 21 318],[  8.82424242 147.17575758] ; [ 19.17575758 319.82424242],0
s1,1,0.44661,0.579242,[  5 151] ; [  7 331],[  3.78947368 152.21052632] ; [  8.21052632 329.78947368],0
a8,1,0.471302,0.518921,[ 17 128] ; [ 44 266],[ 19.43956044 125.56043956] ; [ 41.56043956 268.43956044],0
p7,1,0.503371,0.447823,[87 67] ; [200 135],[90.38445808 63.61554192] ; [196.61554192 138.38445808],0
v3,1,0.584617,0.29883,[55 99] ; [126 203],[57.71014493 96.28985507] ; [123.28985507 205.71014493],0
b5,1,0.615232,0.252626,[101  56] ; [212 130],[98.47895792 58.52104208] ; [214.52104208 127.47895792],0
u2,1,0.686195,0.163235,[42 42] ; [42 37],[43.28834356 40.71165644] ; [40.71165644 38.28834356],0
b4,1,0.740035,0.110096,[92 65] ; [195 147],[90.29859719 66.70140281] ; [196.70140281 145.29859719],0
s4,1,0.887078,0.020165,[ 18 137] ; [ 41 299],[ 18.47474747 136.52525253] ; [ 40.52525253 299.47474747],0
p1,1,0.934098,0.006838,[ 10 147] ; [ 21 319],[  9.79275654 147.20724346] ; [ 21.20724346 318.79275654],0
s3,1,0.966761,0.001736,[71 82] ; [158 181],[71.21341463 81.78658537] ; [157.78658537 181.21341463],0
