Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,85.725205,[52 75] ; [215  33],[90.424 36.576] ; [176.576  71.424],1
n6,1,2e-06,22.753359,[79 48] ; [208  39],[97.45721925 29.54278075] ; [189.54278075  57.45721925],1
s7,1,0.000394,12.558438,[29 92] ; [100 132],[44.21813031 76.78186969] ; [ 84.78186969 147.21813031],1
v3,1,0.00138,10.232553,[ 20 101] ; [ 78 163],[32.75690608 88.24309392] ; [ 65.24309392 175.75690608],0
a4,1,0.004507,8.06752,[38 89] ; [111 135],[50.73190349 76.26809651] ; [ 98.26809651 147.73190349],0
p10,1,0.005553,7.689789,[74 51] ; [179  65],[85.70460705 39.29539295] ; [167.29539295  76.70460705],0
s6,1,0.0069,7.298769,[51 76] ; [133 109],[63.32791328 63.67208672] ; [120.67208672 121.32791328],0
a8,1,0.006947,7.286719,[  8 113] ; [ 38 186],[ 16.13333333 104.86666667] ; [ 29.86666667 194.13333333],0
p9,1,0.009915,6.65014,[80 46] ; [183  57],[90.54098361 35.45901639] ; [172.45901639  67.54098361],0
a5,1,0.010122,6.613343,[72 55] ; [173  74],[83.19518717 43.80481283] ; [161.80481283  85.19518717],0
d2,1,0.014049,6.032031,[46 81] ; [121 123],[57.1671159 69.8328841] ; [109.8328841 134.1671159],0
s3,1,0.016984,5.698026,[46 78] ; [123 122],[56.79132791 67.20867209] ; [112.20867209 132.79132791],0
n1,1,0.018202,5.57659,[10 34] ; [32 40],[15.93103448 28.06896552] ; [26.06896552 45.93103448],0
s2,1,0.023463,5.133864,[36 91] ; [ 99 147],[45.96514745 81.03485255] ; [ 89.03485255 156.96514745],0
p1,1,0.023847,5.105728,[  4 121] ; [ 24 222],[  9.43396226 115.56603774] ; [ 18.56603774 227.43396226],0
b2,1,0.025389,4.997126,[17 54] ; [57 88],[24.32407407 46.67592593] ; [49.67592593 95.32407407],0
b3,1,0.025389,4.997126,[17 54] ; [57 88],[24.32407407 46.67592593] ; [49.67592593 95.32407407],0
s8,1,0.030289,4.69282,[30 97] ; [ 85 161],[39.15549598 87.84450402] ; [ 75.84450402 170.15549598],0
a2,1,0.052867,3.748121,[ 18 109] ; [ 56 192],[ 25.06133333 101.93866667] ; [ 48.93866667 199.06133333],0
u1,1,0.056839,3.627292,[ 11 116] ; [ 39 209],[ 16.93333333 110.06666667] ; [ 33.06666667 214.93333333],0
p5,1,0.057314,3.613459,[  6 120] ; [ 26 219],[ 10.86792453 115.13207547] ; [ 21.13207547 223.86792453],0
p6,1,0.081508,3.034567,[ 24 101] ; [ 67 177],[30.82655827 94.17344173] ; [ 60.17344173 183.82655827],0
p12,1,0.109015,2.568438,[  3 124] ; [ 15 230],[  6.14516129 120.85483871] ; [ 11.85483871 233.14516129],0
n3,1,0.120227,2.414357,[31 11] ; [44 30],[27.15517241 14.84482759] ; [47.84482759 26.15517241],0
a6,1,0.122368,2.386741,[76 51] ; [167  79],[82.73726542 44.26273458] ; [160.26273458  85.73726542],0
a3,1,0.122368,2.386741,[76 51] ; [167  79],[82.73726542 44.26273458] ; [160.26273458  85.73726542],0
s5,1,0.15048,2.067382,[ 22 100] ; [ 60 183],[27.40821918 94.59178082] ; [ 54.59178082 188.40821918],0
p3,1,0.153114,2.040953,[42 85] ; [100 146],[48.34852547 78.65147453] ; [ 93.65147453 152.34852547],0
r3,1,0.166584,1.913414,[117  10] ; [215  31],[113.04021448  13.95978552] ; [218.95978552  27.04021448],0
p4,1,0.18064,1.79235,[53 73] ; [121 124],[59.09433962 66.90566038] ; [114.90566038 130.09433962],0
b1,1,0.196626,1.667256,[48 79] ; [111 137],[53.848 73.152] ; [105.152 142.848],0
n2,1,0.200937,1.635554,[25 18] ; [53 23],[28.18487395 14.81512605] ; [49.81512605 26.18487395],0
d1,1,0.214629,1.539923,[59 68] ; [132 116],[64.68533333 62.31466667] ; [126.31466667 121.68533333],0
r2,1,0.239151,1.38559,[108  18] ; [221  25],[111.43548387  14.56451613] ; [217.56451613  28.43548387],0
r1,1,0.297811,1.08397,[86 40] ; [182  66],[90.28877005 35.71122995] ; [177.71122995  70.28877005],0
a1,1,0.316194,1.004624,[  5 122] ; [ 16 232],[  7.112 119.888] ; [ 13.888 234.112],0
d5,1,0.340524,0.908458,[92 35] ; [190  57],[95.75935829 31.24064171] ; [186.24064171  60.75935829],0
a7,1,0.366279,0.81625,[91 36] ; [165  81],[87.16353887 39.83646113] ; [168.83646113  77.16353887],0
