Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,28.082774,[35 19] ; [ 72 191],[18.22712934 35.77287066] ; [ 88.77287066 174.22712934],1
p4,1,1e-06,25.178363,[30 26] ; [ 56 211],[14.91021672 41.08978328] ; [ 71.08978328 195.91021672],1
s7,1,4.2e-05,16.79168,[32 21] ; [ 79 178],[18.97741935 34.02258065] ; [ 92.02258065 164.97741935],1
p2,1,4.7e-05,16.58319,[49  7] ; [158 111],[35.66769231 20.33230769] ; [171.33230769  97.66769231],1
s8,1,0.000665,11.58524,[27 28] ; [ 70 199],[16.46604938 38.53395062] ; [ 80.53395062 188.46604938],1
v1,1,0.002541,9.11092,[31 24] ; [ 91 172],[21.10062893 33.89937107] ; [100.89937107 162.10062893],0
u1,1,0.002875,8.885031,[15 41] ; [ 31 238],[ 7.92615385 48.07384615] ; [ 38.07384615 230.92615385],0
s2,1,0.004424,8.101094,[32 23] ; [100 167],[22.54658385 32.45341615] ; [109.45341615 157.54658385],0
n4,1,0.005679,7.649561,[46 10] ; [168  99],[37.10216718 18.89783282] ; [176.89783282  90.10216718],0
s5,1,0.015832,5.821487,[19 33] ; [ 55 207],[12.25477707 39.74522293] ; [ 61.74522293 200.25477707],0
v4,1,0.019755,5.433397,[54  2] ; [224  40],[48.65  7.35] ; [229.35  34.65],0
p9,1,0.023549,5.127558,[46 10] ; [175  87],[38.91823899 17.08176101] ; [182.08176101  79.91823899],0
n6,1,0.023675,5.118282,[48  8] ; [189  77],[41.2173913 14.7826087] ; [195.7826087  70.2173913],0
b1,1,0.032167,4.589581,[13 43] ; [103 166],[19.98769231 36.01230769] ; [ 96.01230769 172.98769231],0
p10,1,0.03955,4.237067,[42 13] ; [163 101],[35.34482759 19.65517241] ; [169.65517241  94.34482759],0
s6,1,0.043867,4.061687,[36 19] ; [135 132],[29.20807453 25.79192547] ; [141.79192547 125.20807453],0
a2,1,0.047618,3.923431,[17 39] ; [ 50 219],[11.54461538 44.45538462] ; [ 55.45538462 213.54461538],0
a4,1,0.05837,3.583101,[30 25] ; [109 159],[23.66873065 31.33126935] ; [115.33126935 152.66873065],0
r4,1,0.068802,3.311373,[48  8] ; [200  69],[42.73230769 13.26769231] ; [205.26769231  63.73230769],0
n5,1,0.070373,3.274308,[42 14] ; [165 100],[36.11214953 19.88785047] ; [170.88785047  94.11214953],0
v2,1,0.08215,3.021845,[30 23] ; [111 144],[24.26298701 28.73701299] ; [116.73701299 138.26298701],0
r3,1,0.086831,2.932167,[53  3] ; [229  36],[49.19626168  6.80373832] ; [232.80373832  32.19626168],0
r2,1,0.114199,2.495135,[52  3] ; [228  34],[48.58044164  6.41955836] ; [231.41955836  30.58044164],0
p5,1,0.127155,2.326902,[ 3 53] ; [  5 262],[ 1.3869969 54.6130031] ; [  6.6130031 260.3869969],0
u2,1,0.135291,2.230718,[14  6] ; [47 44],[10.99099099  9.00900901] ; [50.00900901 40.99099099],0
a6,1,0.147836,2.09444,[41 15] ; [169  99],[36.2962963 19.7037037] ; [173.7037037  94.2962963],0
b2,1,0.158934,1.984336,[16 19] ; [ 52 105],[12.39583333 22.60416667] ; [ 55.60416667 101.39583333],0
b3,1,0.158934,1.984336,[16 19] ; [ 52 105],[12.39583333 22.60416667] ; [ 55.60416667 101.39583333],0
b5,1,0.186763,1.742971,[39 17] ; [162 107],[34.63384615 21.36615385] ; [166.36615385 102.63384615],0
d3,1,0.261424,1.261202,[38 16] ; [167 101],[34.37888199 19.62111801] ; [170.62111801  97.37888199],0
s3,1,0.265679,1.23892,[31 24] ; [128 138],[27.24299065 27.75700935] ; [131.75700935 134.24299065],0
d5,1,0.272254,1.205356,[43 12] ; [190  78],[39.6749226 15.3250774] ; [193.3250774  74.6749226],0
a8,1,0.280943,1.162524,[ 4 46] ; [ 34 217],[ 6.31229236 43.68770764] ; [ 31.68770764 219.31229236],0
a7,1,0.305711,1.049117,[39 16] ; [170  97],[35.69875776 19.30124224] ; [173.30124224  93.69875776],0
p11,1,0.333554,0.93505,[39 17] ; [169 100],[35.84 20.16] ; [172.16  96.84],0
p12,1,0.348409,0.879242,[ 1 55] ; [ 12 255],[ 2.25386997 53.74613003] ; [ 10.74613003 256.25386997],0
u3,1,0.44216,0.59067,[12  8] ; [47 46],[10.44247788  9.55752212] ; [48.55752212 44.44247788],0
a5,1,0.506431,0.441434,[37 19] ; [165 104],[34.80615385 21.19384615] ; [167.19384615 101.80615385],0
s1,1,0.546078,0.36439,[ 3 51] ; [ 10 255],[ 2.20062696 51.79937304] ; [ 10.79937304 254.20062696],0
d1,1,0.566988,0.327749,[29 27] ; [128 141],[27.05230769 28.94769231] ; [129.94769231 139.05230769],0
p1,1,0.572869,0.317906,[ 3 53] ; [ 10 258],[ 2.24691358 53.75308642] ; [ 10.75308642 257.24691358],0
v3,1,0.576612,0.311744,[13 40] ; [ 73 185],[14.65594855 38.34405145] ; [ 71.34405145 186.65594855],0
s4,1,0.590782,0.289124,[ 8 47] ; [ 47 221],[ 9.36532508 45.63467492] ; [ 45.63467492 222.36532508],0
d2,1,0.598342,0.277504,[27 29] ; [118 148],[25.2173913 30.7826087] ; [119.7826087 146.2173913],0
n2,1,0.674381,0.17652,[13  8] ; [70 35],[13.83333333  7.16666667] ; [69.16666667 35.83333333],0
d4,1,0.716638,0.131737,[44 12] ; [203  63],[42.95652174 13.04347826] ; [204.04347826  61.95652174],0
