Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,50.02634,[37 62] ; [224  70],[65.7480916 33.2519084] ; [195.2519084  98.7480916],1
d3,1,0.0,37.40491,[44 55] ; [228  67],[68.34517766 30.65482234] ; [203.65482234  91.34517766],1
a2,1,8.4e-05,15.472098,[ 7 92] ; [ 76 220],[20.80253165 78.19746835] ; [ 62.19746835 233.80253165],1
u1,1,0.001166,10.54291,[ 5 94] ; [ 55 241],[15.03797468 83.96202532] ; [ 44.96202532 251.03797468],0
n2,1,0.002018,9.533077,[9 9] ; [43  7],[13.76470588  4.23529412] ; [38.23529412 11.76470588],0
r1,1,0.003307,8.629776,[72 27] ; [252  42],[81.61832061 17.38167939] ; [242.38167939  51.61832061],0
d5,1,0.00361,8.470408,[68 30] ; [245  50],[78.05089059 19.94910941] ; [234.94910941  60.05089059],0
r4,1,0.016223,5.778522,[85 14] ; [277  19],[90.72911392  8.27088608] ; [271.27088608  24.72911392],0
u3,1,0.021855,5.257298,[12 22] ; [47 33],[17.59649123 16.40350877] ; [41.40350877 38.59649123],0
d1,1,0.0259,4.962662,[50 49] ; [187 109],[59.4 39.6] ; [177.6 118.4],0
r2,1,0.028458,4.800084,[86  9] ; [282  11],[90.10309278  4.89690722] ; [277.89690722  15.10309278],0
s8,1,0.032895,4.551226,[56 43] ; [129 163],[46.84143223 52.15856777] ; [138.15856777 153.84143223],0
b5,1,0.043181,4.088309,[47 52] ; [175 121],[55.64050633 43.35949367] ; [166.35949367 129.64050633],0
b1,1,0.050091,3.838418,[45 54] ; [102 194],[36.84303797 62.15696203] ; [110.15696203 185.84303797],0
b2,1,0.066453,3.368537,[30 31] ; [ 65 116],[23.94628099 37.05371901] ; [ 71.05371901 109.94628099],0
b3,1,0.066453,3.368537,[30 31] ; [ 65 116],[23.94628099 37.05371901] ; [ 71.05371901 109.94628099],0
p2,1,0.075752,3.153762,[84 15] ; [268  26],[88.67175573 10.32824427] ; [263.32824427  30.67175573],0
d4,1,0.100812,2.692643,[76 22] ; [250  45],[81.29262087 16.70737913] ; [244.70737913  50.29262087],0
p12,1,0.107162,2.595578,[ 6 92] ; [ 35 260],[10.22391858 87.77608142] ; [ 30.77608142 264.22391858],0
u4,1,0.113483,2.505035,[ 5 94] ; [  6 290],[ 2.75696203 96.24303797] ; [  8.24303797 287.75696203],0
r3,1,0.115494,2.47738,[91  8] ; [283  12],[93.97461929  5.02538071] ; [280.02538071  14.97461929],0
p1,1,0.14103,2.166683,[ 8 91] ; [ 40 252],[12.15345269 86.84654731] ; [ 35.84654731 256.15345269],0
a5,1,0.152238,2.049682,[71 28] ; [233  63],[76.19240506 22.80759494] ; [227.80759494  68.19240506],0
a3,1,0.160993,1.964871,[65 34] ; [214  79],[70.46173469 28.53826531] ; [208.53826531  84.46173469],0
p11,1,0.170025,1.882719,[80 19] ; [256  40],[84.21265823 14.78734177] ; [251.78734177  44.21265823],0
v4,1,0.173466,1.85273,[92  6] ; [284   9],[94.24040921  3.75959079] ; [281.75959079  11.24040921],0
p10,1,0.204595,1.609263,[81 18] ; [254  38],[84.82097187 14.17902813] ; [250.17902813  41.82097187],0
s1,1,0.212166,1.556584,[ 1 98] ; [ 10 284],[ 2.77099237 96.22900763] ; [  8.22900763 285.77099237],0
p9,1,0.221764,1.492919,[84 15] ; [262  31],[87.38265306 11.61734694] ; [258.61734694  34.38265306],0
n3,1,0.263285,1.2514,[9 8] ; [34 16],[10.91044776  6.08955224] ; [32.08955224 17.91044776],0
p7,1,0.336149,0.925063,[75 23] ; [235  55],[78.29896907 19.70103093] ; [231.70103093  58.29896907],0
b4,1,0.36052,0.83608,[53 46] ; [174 122],[56.89367089 42.10632911] ; [170.10632911 125.89367089],0
v1,1,0.37467,0.788119,[54 44] ; [174 115],[57.73643411 40.26356589] ; [170.26356589 118.73643411],0
n4,1,0.424483,0.637871,[81 18] ; [231  65],[78.19746835 20.80253165] ; [233.80253165  62.19746835],0
v2,1,0.569172,0.324069,[57 40] ; [178 109],[59.36197917 37.63802083] ; [175.63802083 111.36197917],0
s6,1,0.576812,0.311417,[60 36] ; [191 100],[62.26356589 33.73643411] ; [188.73643411 102.26356589],0
n5,1,0.596174,0.280805,[78 21] ; [224  70],[76.07633588 22.92366412] ; [225.92366412  68.07633588],0
p6,1,0.641983,0.216158,[45 52] ; [128 165],[43.02820513 53.97179487] ; [129.97179487 163.02820513],0
s5,1,0.650953,0.204701,[35 62] ; [ 97 192],[33.17098446 63.82901554] ; [ 98.82901554 190.17098446],0
n1,1,0.674971,0.175842,[ 8 10] ; [19 30],[ 7.25373134 10.74626866] ; [19.74626866 29.25373134],0
v3,1,0.683316,0.166417,[46 52] ; [127 158],[44.26631854 53.73368146] ; [128.73368146 156.26631854],0
p4,1,0.686196,0.163235,[68 30] ; [211  84],[69.57251908 28.42748092] ; [209.42748092  85.57251908],0
n6,1,0.719358,0.129109,[84 15] ; [252  40],[85.0741688 13.9258312] ; [250.9258312  41.0741688],0
s2,1,0.776764,0.080394,[45 54] ; [138 155],[46.21683673 52.78316327] ; [136.78316327 156.21683673],0
a1,1,0.794729,0.067691,[ 5 94] ; [ 17 279],[ 5.51392405 93.48607595] ; [ 16.48607595 279.51392405],0
s3,1,0.798894,0.064912,[53 45] ; [152 137],[51.9121447 46.0878553] ; [153.0878553 135.9121447],0
s7,1,0.807892,0.05912,[48 48] ; [135 143],[46.97326203 49.02673797] ; [136.02673797 141.97326203],0
p3,1,0.820523,0.051471,[59 40] ; [179 115],[59.95419847 39.04580153] ; [178.04580153 115.95419847],0
a4,1,0.848513,0.036487,[40 59] ; [122 172],[40.80916031 58.19083969] ; [121.19083969 172.80916031],0
a8,1,0.876867,0.024007,[15 80] ; [ 43 218],[15.47752809 79.52247191] ; [ 42.52247191 218.47752809],0
u2,1,0.887055,0.020173,[19 15] ; [47 35],[19.34482759 14.65517241] ; [46.65517241 35.34482759],0
d2,1,0.956647,0.002955,[46 53] ; [138 157],[46.23350254 52.76649746] ; [137.76649746 157.23350254],0
p5,1,0.978091,0.000754,[18 81] ; [ 54 241],[18.09137056 80.90862944] ; [ 53.90862944 241.09137056],0
