Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,28.607988,[61 12] ; [13 26],[48.23214286 24.76785714] ; [25.76785714 13.23214286],1
p9,1,0.001101,10.649224,[63 10] ; [23 16],[56.05357143 16.94642857] ; [29.94642857  9.05357143],0
p10,1,0.004401,8.11063,[58 13] ; [22 17],[51.63636364 19.36363636] ; [28.36363636 10.63636364],0
v3,1,0.010014,6.632405,[29 44] ; [ 6 32],[23.01801802 49.98198198] ; [11.98198198 26.01801802],0
v2,1,0.012479,6.2415,[40 32] ; [12 27],[33.72972973 38.27027027] ; [18.27027027 20.72972973],0
p11,1,0.021021,5.325016,[58 15] ; [23 16],[52.79464286 20.20535714] ; [28.20535714 10.79464286],0
n6,1,0.022383,5.215802,[60 12] ; [25 14],[55.13513514 16.86486486] ; [29.86486486  9.13513514],0
v1,1,0.024022,5.093079,[37 35] ; [11 27],[31.41818182 40.58181818] ; [16.58181818 21.41818182],0
a3,1,0.032945,4.548649,[48 25] ; [17 21],[42.74774775 30.25225225] ; [22.25225225 15.74774775],0
a2,1,0.041517,4.154792,[11 62] ; [ 1 38],[ 7.82142857 65.17857143] ; [ 4.17857143 34.82142857],0
d1,1,0.058114,3.590399,[32 41] ; [10 29],[27.375 45.625] ; [14.625 24.375],0
p5,1,0.066587,3.365213,[13 60] ; [ 2 36],[ 9.86486486 63.13513514] ; [ 5.13513514 32.86486486],0
p3,1,0.097009,2.754035,[45 27] ; [18 21],[40.86486486 31.13513514] ; [22.13513514 16.86486486],0
a6,1,0.108393,2.577499,[47 26] ; [19 20],[43.01785714 29.98214286] ; [22.98214286 16.01785714],0
d3,1,0.116765,2.46018,[45 28] ; [17 20],[41.14545455 31.85454545] ; [20.85454545 16.14545455],0
u3,1,0.121582,2.39682,[ 7 18] ; [11 11],[ 9.57446809 15.42553191] ; [ 8.42553191 13.57446809],0
s3,1,0.124349,2.361672,[40 31] ; [16 23],[36.14545455 34.85454545] ; [19.85454545 19.14545455],0
d4,1,0.188832,1.726706,[52 21] ; [23 16],[48.88392857 24.11607143] ; [26.11607143 12.88392857],0
s7,1,0.192438,1.698852,[31 36] ; [13 26],[27.81132075 39.18867925] ; [16.18867925 22.81132075],0
d5,1,0.193838,1.688202,[53 20] ; [23 15],[49.98198198 23.01801802] ; [26.01801802 11.98198198],0
p2,1,0.195149,1.678313,[60 11] ; [29 10],[57.44545455 13.55454545] ; [31.55454545  7.44545455],0
s4,1,0.201427,1.632,[13 60] ; [11 28],[15.64285714 57.35714286] ; [ 8.35714286 30.64285714],0
p12,1,0.232577,1.425032,[ 6 66] ; [ 1 38],[ 4.54054054 67.45945946] ; [ 2.45945946 36.54054054],0
a5,1,0.249942,1.323628,[42 31] ; [18 21],[39.10714286 33.89285714] ; [20.89285714 18.10714286],0
r4,1,0.262191,1.257153,[49 24] ; [22 17],[46.27678571 26.72321429] ; [24.72321429 14.27678571],0
a7,1,0.299866,1.074792,[44 29] ; [19 19],[41.43243243 31.56756757] ; [21.56756757 16.43243243],0
s6,1,0.301689,1.066712,[44 26] ; [20 18],[41.48148148 28.51851852] ; [22.51851852 15.48148148],0
s1,1,0.337305,0.920647,[ 5 68] ; [ 1 38],[ 3.91071429 69.08928571] ; [ 2.08928571 36.91071429],0
a4,1,0.342088,0.902589,[21 52] ; [ 8 31],[18.90178571 54.09821429] ; [10.09821429 28.90178571],0
s8,1,0.348542,0.878757,[29 44] ; [12 27],[26.72321429 46.27678571] ; [14.27678571 24.72321429],0
a8,1,0.364912,0.820918,[ 7 62] ; [ 2 37],[ 5.75 63.25] ; [ 3.25 35.75],0
b1,1,0.372091,0.796669,[31 42] ; [20 19],[33.24107143 39.75892857] ; [17.75892857 21.24107143],0
p1,1,0.40805,0.684476,[ 7 66] ; [ 2 37],[ 5.86607143 67.13392857] ; [ 3.13392857 35.86607143],0
n2,1,0.509966,0.434137,[16  5] ; [12  6],[15.07692308  5.92307692] ; [12.92307692  5.07692308],0
v4,1,0.517352,0.419168,[64  8] ; [33  6],[62.91891892  9.08108108] ; [34.08108108  4.91891892],0
d2,1,0.534026,0.386725,[22 51] ; [14 25],[23.46428571 49.53571429] ; [12.53571429 26.46428571],0
u2,1,0.536355,0.382338,[12 12] ; [13  9],[13.04347826 10.95652174] ; [11.95652174 10.04347826],0
s2,1,0.573538,0.316798,[34 39] ; [16 23],[32.58928571 40.41071429] ; [17.41071429 21.58928571],0
b5,1,0.591505,0.288,[43 30] ; [25 14],[44.32142857 28.67857143] ; [23.67857143 15.32142857],0
p6,1,0.616698,0.250536,[28 40] ; [18 21],[29.23364486 38.76635514] ; [16.76635514 22.23364486],0
b4,1,0.621103,0.244321,[41 32] ; [20 19],[39.75892857 33.24107143] ; [21.24107143 17.75892857],0
n3,1,0.777231,0.080049,[16  5] ; [13  5],[15.61538462  5.38461538] ; [13.38461538  4.61538462],0
p8,1,0.778784,0.078907,[41 30] ; [23 15],[41.68807339 29.31192661] ; [22.31192661 15.68807339],0
r3,1,0.808068,0.059009,[63 10] ; [33  6],[62.57142857 10.42857143] ; [33.42857143  5.57142857],0
b2,1,0.811142,0.057099,[15 39] ; [ 5 15],[14.59459459 39.40540541] ; [ 5.40540541 14.59459459],0
b3,1,0.811142,0.057099,[15 39] ; [ 5 15],[14.59459459 39.40540541] ; [ 5.40540541 14.59459459],0
p4,1,0.825022,0.048881,[44 27] ; [25 14],[44.53636364 26.46363636] ; [24.46363636 14.53636364],0
r2,1,0.832957,0.044483,[56 13] ; [31  8],[55.58333333 13.41666667] ; [31.41666667  7.58333333],0
n1,1,0.846791,0.037332,[ 8 13] ; [ 7 10],[ 8.28947368 12.71052632] ; [ 6.71052632 10.28947368],0
s5,1,0.84833,0.036577,[17 52] ; [10 28],[17.41121495 51.58878505] ; [ 9.58878505 28.41121495],0
a1,1,0.922158,0.009548,[ 6 67] ; [ 3 36],[ 5.86607143 67.13392857] ; [ 3.13392857 35.86607143],0
