Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.004371,8.123043,[16 45] ; [44 45],[24.4 36.6] ; [35.6 53.4],0
p6,1,0.00503,7.868618,[ 8 56] ; [28 59],[15.25827815 48.74172185] ; [20.74172185 66.25827815],0
p8,1,0.008483,6.92865,[19 43] ; [46 42],[26.86666667 35.13333333] ; [38.13333333 49.86666667],0
p11,1,0.01272,6.207702,[40 25] ; [71 18],[46.85064935 18.14935065] ; [64.14935065 24.85064935],0
p5,1,0.013351,6.122044,[ 1 64] ; [11 78],[ 5.06493506 59.93506494] ; [ 6.93506494 82.06493506],0
r4,1,0.026934,4.895046,[52 13] ; [82  7],[56.55844156  8.44155844] ; [77.44155844 11.55844156],0
s2,1,0.028116,4.820943,[26 39] ; [51 37],[32.7124183 32.2875817] ; [44.2875817 43.7124183],0
p7,1,0.034576,4.46599,[23 39] ; [46 38],[29.30136986 32.69863014] ; [39.69863014 44.30136986],0
u2,1,0.034695,4.460144,[ 6 10] ; [19  8],[9.30232558 6.69767442] ; [15.69767442 11.30232558],0
p9,1,0.034968,4.44675,[43 19] ; [73 14],[48.26845638 13.73154362] ; [67.73154362 19.26845638],0
v2,1,0.039645,4.233002,[41 21] ; [72 17],[46.39735099 15.60264901] ; [66.60264901 22.39735099],0
s5,1,0.061031,3.509136,[14 50] ; [31 55],[19.2 44.8] ; [25.8 60.2],0
s6,1,0.070337,3.275137,[36 28] ; [60 25],[41.23489933 22.76510067] ; [54.76510067 30.23489933],0
s4,1,0.07749,3.116766,[11 53] ; [ 7 82],[ 7.52941176 56.47058824] ; [10.47058824 78.52941176],0
p2,1,0.077708,3.112197,[42 23] ; [69 20],[46.85064935 18.14935065] ; [64.14935065 24.85064935],0
s7,1,0.087742,2.915315,[24 38] ; [45 40],[29.10204082 32.89795918] ; [39.89795918 45.10204082],0
s3,1,0.115077,2.483078,[28 34] ; [49 35],[32.69863014 29.30136986] ; [44.30136986 39.69863014],0
r1,1,0.119134,2.428673,[48 17] ; [74 14],[51.83006536 13.16993464] ; [70.16993464 17.83006536],0
n2,1,0.208096,1.584621,[18  4] ; [15  8],[16.13333333  5.86666667] ; [16.86666667  6.13333333],0
a8,1,0.226967,1.459765,[ 6 52] ; [14 65],[ 8.46715328 49.53284672] ; [11.53284672 67.46715328],0
d3,1,0.230543,1.437511,[44 21] ; [68 21],[47.27272727 17.72727273] ; [64.72727273 24.27272727],0
v4,1,0.246422,1.343473,[59  6] ; [84  4],[60.75163399  4.24836601] ; [82.24836601  5.75163399],0
