Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.40014,[74  3] ; [2 4],[70.5060241  6.4939759] ; [5.4939759 0.5060241],1
n6,1,0.000187,13.954921,[74  2] ; [3 2],[72.24691358  3.75308642] ; [4.75308642 0.24691358],1
p2,1,0.001361,10.257254,[71  6] ; [3 3],[68.65060241  8.34939759] ; [5.34939759 0.65060241],0
s6,1,0.00855,6.914518,[64  8] ; [3 3],[61.84615385 10.15384615] ; [5.15384615 0.84615385],0
s1,1,0.022686,5.192397,[ 5 72] ; [2 4],[ 6.4939759 70.5060241] ; [0.5060241 5.4939759],0
b1,1,0.023555,5.127098,[28 49] ; [5 1],[30.61445783 46.38554217] ; [2.38554217 3.61445783],0
b5,1,0.040311,4.204767,[31 46] ; [5 1],[33.39759036 43.60240964] ; [2.60240964 3.39759036],0
n4,1,0.041166,4.169163,[71  6] ; [4 2],[69.57831325  7.42168675] ; [5.42168675 0.57831325],0
p3,1,0.050298,3.831489,[63 13] ; [3 3],[61.17073171 14.82926829] ; [4.82926829 1.17073171],0
s5,1,0.057714,3.601876,[49 20] ; [2 4],[46.92 22.08] ; [4.08 1.92],0
a2,1,0.06287,3.460015,[14 63] ; [3 3],[15.77108434 61.22891566] ; [1.22891566 4.77108434],0
p4,1,0.068783,3.311837,[69  7] ; [4 2],[67.65853659  8.34146341] ; [5.34146341 0.65853659],0
n3,1,0.069294,3.299663,[10  5] ; [1 4],[8.25 6.75] ; [2.75 2.25],0
p7,1,0.07503,3.169409,[67  9] ; [3 2],[65.67901235 10.32098765] ; [4.32098765 0.67901235],0
v4,1,0.075341,3.162653,[75  2] ; [5 1],[74.21686747  2.78313253] ; [5.78313253 0.21686747],0
s8,1,0.081004,3.044649,[52 24] ; [2 4],[50.04878049 25.95121951] ; [3.95121951 2.04878049],0
s2,1,0.141866,2.157605,[49 28] ; [2 4],[47.31325301 29.68674699] ; [3.68674699 2.31325301],0
p9,1,0.159492,1.979033,[74  3] ; [5 1],[73.28915663  3.71084337] ; [5.71084337 0.28915663],0
d4,1,0.178275,1.811947,[66 10] ; [4 2],[64.87804878 11.12195122] ; [5.12195122 0.87804878],0
p6,1,0.222584,1.487631,[55 20] ; [3 3],[53.7037037 21.2962963] ; [4.2962963 1.7037037],0
s3,1,0.234462,1.413585,[51 26] ; [2 3],[49.76829268 27.23170732] ; [3.23170732 1.76829268],0
a6,1,0.243551,1.359923,[45 31] ; [5 1],[46.34146341 29.65853659] ; [3.65853659 2.34146341],0
b4,1,0.252778,1.307883,[46 31] ; [5 1],[47.31325301 29.68674699] ; [3.68674699 2.31325301],0
p10,1,0.360989,0.834449,[71  5] ; [5 1],[70.43902439  5.56097561] ; [5.56097561 0.43902439],0
r2,1,0.360989,0.834449,[71  5] ; [5 1],[70.43902439  5.56097561] ; [5.56097561 0.43902439],0
d2,1,0.362589,0.828906,[36 40] ; [4 2],[37.07317073 38.92682927] ; [2.92682927 3.07317073],0
u1,1,0.364836,0.821178,[14 63] ; [2 4],[14.84337349 62.15662651] ; [1.15662651 4.84337349],0
r1,1,0.364836,0.821178,[63 14] ; [4 2],[62.15662651 14.84337349] ; [4.84337349 1.15662651],0
v1,1,0.458677,0.549121,[51 23] ; [5 1],[51.8 22.2] ; [4.2 1.8],0
v3,1,0.53905,0.377303,[47 28] ; [3 3],[46.2962963 28.7037037] ; [3.7037037 2.2962963],0
a7,1,0.570754,0.321422,[56 21] ; [5 1],[56.59036145 20.40963855] ; [4.40963855 1.59036145],0
b2,1,0.583129,0.301204,[28 25] ; [2 3],[27.4137931 25.5862069] ; [2.5862069 2.4137931],0
b3,1,0.583129,0.301204,[28 25] ; [2 3],[27.4137931 25.5862069] ; [2.5862069 2.4137931],0
n1,1,0.605577,0.266667,[7 8] ; [3 2],[7.5 7.5] ; [2.5 2.5],0
s7,1,0.638493,0.220718,[55 18] ; [4 2],[54.51898734 18.48101266] ; [4.48101266 1.51898734],0
v2,1,0.678935,0.171327,[44 31] ; [3 3],[43.51851852 31.48148148] ; [3.48148148 2.51851852],0
a3,1,0.706321,0.14198,[59 18] ; [5 1],[59.37349398 17.62650602] ; [4.62650602 1.37349398],0
p11,1,0.718238,0.130187,[68  9] ; [5 1],[67.72289157  9.27710843] ; [5.27710843 0.72289157],0
a5,1,0.756722,0.095969,[60 17] ; [5 1],[60.30120482 16.69879518] ; [4.69879518 1.30120482],0
n2,1,0.765594,0.088889,[11  4] ; [4 1],[11.25  3.75] ; [3.75 1.25],0
a4,1,0.781475,0.076949,[34 43] ; [3 3],[34.3253012 42.6746988] ; [2.6746988 3.3253012],0
d1,1,0.83278,0.044579,[48 29] ; [4 2],[48.24096386 28.75903614] ; [3.75903614 2.24096386],0
d5,1,0.855039,0.033377,[61 15] ; [5 1],[61.17073171 14.82926829] ; [4.82926829 1.17073171],0
p1,1,0.858648,0.031718,[23 54] ; [2 4],[23.19277108 53.80722892] ; [1.80722892 4.19277108],0
d3,1,0.863608,0.02951,[48 28] ; [4 2],[48.19512195 27.80487805] ; [3.80487805 2.19512195],0
p12,1,0.982441,0.000484,[25 51] ; [2 4],[25.02439024 50.97560976] ; [1.97560976 4.02439024],0
