Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,177.687151,[ 97 259] ; [254  70],[183.75882353 172.24117647] ; [167.24117647 156.75882353],1
s2,1,0.0,95.583641,[135 234] ; [247  90],[199.6572238 169.3427762] ; [182.3427762 154.6572238],1
s3,1,0.0,80.678794,[151 216] ; [251  85],[209.86344239 157.13655761] ; [192.13655761 143.86344239],1
s6,1,0.0,76.770842,[199 163] ; [288  49],[252.20886981 109.79113019] ; [234.79113019 102.20886981],1
s5,1,0.0,30.753002,[ 96 264] ; [153 172],[130.86131387 229.13868613] ; [118.13868613 206.86131387],1
a3,1,4e-06,21.490011,[242 129] ; [273  65],[269.48519041 101.51480959] ; [245.51480959  92.48519041],1
d2,1,5e-06,20.926062,[146 224] ; [192 147],[176.38928068 193.61071932] ; [161.61071932 177.38928068],1
p6,1,7e-06,20.202163,[112 255] ; [158 178],[140.95305832 226.04694168] ; [129.04694168 206.95305832],1
d1,1,6.6e-05,15.919631,[199 173] ; [231 108],[224.97890295 147.02109705] ; [205.02109705 133.97890295],1
u1,1,0.000198,13.847391,[ 47 325] ; [ 79 260],[ 65.92405063 306.07594937] ; [ 60.07594937 278.92405063],1
p3,1,0.000483,12.181738,[172 198] ; [202 137],[195.17630465 174.82369535] ; [178.82369535 160.17630465],1
v1,1,0.000518,12.050056,[181 182] ; [206 121],[203.59565217 159.40434783] ; [183.40434783 143.59565217],1
a5,1,0.000574,11.859862,[259 113] ; [274  65],[278.86919831  93.13080169] ; [254.13080169  84.86919831],1
u4,1,0.001148,10.572461,[  1 371] ; [ 12 327],[  6.80168776 365.19831224] ; [  6.19831224 332.80168776],0
v3,1,0.001276,10.376931,[128 232] ; [155 170],[148.72992701 211.27007299] ; [134.27007299 190.72992701],0
p7,1,0.001747,9.798162,[225 138] ; [240  88],[244.276411 118.723589] ; [220.723589 107.276411],0
p12,1,0.001747,9.797825,[ 22 349] ; [ 43 295],[ 34.01269394 336.98730606] ; [ 30.98730606 307.01269394],0
p4,1,0.002325,9.273587,[213 157] ; [232 106],[232.55649718 137.44350282] ; [212.44350282 125.55649718],0
b3,1,0.003924,8.318777,[ 57 130] ; [101 127],[ 71.19518072 115.80481928] ; [ 86.80481928 141.19518072],0
b2,1,0.003924,8.318777,[ 57 130] ; [101 127],[ 71.19518072 115.80481928] ; [ 86.80481928 141.19518072],0
r1,1,0.004718,7.984352,[289  82] ; [291  47],[303.49788434  67.50211566] ; [276.50211566  61.49788434],0
n4,1,0.006724,7.345213,[276  96] ; [280  59],[290.90295359  81.09704641] ; [265.09704641  73.90295359],0
p5,1,0.007189,7.225146,[ 35 336] ; [ 54 280],[ 46.83546099 324.16453901] ; [ 42.16453901 291.83546099],0
a2,1,0.008515,6.921822,[ 74 298] ; [ 96 243],[ 88.94514768 283.05485232] ; [ 81.05485232 257.94514768],0
n1,1,0.00934,6.756541,[20 57] ; [33 38],[27.57432432 49.42567568] ; [25.42567568 45.57432432],0
r4,1,0.009435,6.738544,[337  35] ; [324  15],[345.83966245  26.16033755] ; [315.16033755  23.83966245],0
d5,1,0.029479,4.739405,[294  77] ; [289  49],[305.06770099  65.93229901] ; [277.93229901  60.06770099],0
n5,1,0.035644,4.414066,[278  92] ; [276  62],[289.51977401  80.48022599] ; [264.48022599  73.51977401],0
a4,1,0.035821,4.405585,[153 219] ; [166 173],[166.90295359 205.09704641] ; [152.09704641 186.90295359],0
d4,1,0.052191,3.769632,[300  72] ; [291  47],[309.65070423  62.34929577] ; [281.34929577  56.65070423],0
b1,1,0.073171,3.210405,[123 249] ; [134 205],[134.46413502 237.53586498] ; [122.53586498 216.46413502],0
a7,1,0.077788,3.110524,[285  86] ; [240  98],[274.71791255  96.28208745] ; [250.28208745  87.71791255],0
p8,1,0.096474,2.762891,[198 171] ; [200 134],[208.90753912 160.09246088] ; [189.09246088 144.90753912],0
a6,1,0.114598,2.489638,[269 103] ; [226 112],[259.35211268 112.64788732] ; [235.64788732 102.35211268],0
s4,1,0.130415,2.287562,[ 58 309] ; [ 68 269],[ 65.68465909 301.31534091] ; [ 60.31534091 276.68465909],0
v2,1,0.132102,2.26763,[195 159] ; [197 127],[204.67256637 149.32743363] ; [187.32743363 136.67256637],0
a8,1,0.139501,2.183452,[ 37 303] ; [ 46 266],[ 43.28220859 296.71779141] ; [ 39.71779141 272.28220859],0
p1,1,0.143964,2.135064,[ 27 344] ; [ 35 302],[ 32.48870056 338.51129944] ; [ 29.51129944 307.48870056],0
n6,1,0.234655,1.412423,[317  54] ; [299  39],[322.33568406  48.66431594] ; [293.66431594  44.33568406],0
s1,1,0.262013,1.258089,[  8 360] ; [ 12 323],[ 10.46941679 357.53058321] ; [  9.53058321 325.46941679],0
u3,1,0.274447,1.194383,[73 55] ; [43 23],[76.53608247 51.46391753] ; [39.46391753 26.53608247],0
r3,1,0.302983,1.061018,[352  19] ; [327  12],[354.80140845  16.19859155] ; [324.19859155  14.80140845],0
p9,1,0.308454,1.037285,[346  24] ; [323  16],[349.12552891  20.87447109] ; [319.87447109  19.12552891],0
a1,1,0.326388,0.963174,[ 15 357] ; [ 19 320],[ 17.78902954 354.21097046] ; [ 16.21097046 322.78902954],0
u2,1,0.343207,0.898415,[75 54] ; [43 23],[78.06153846 50.93846154] ; [39.93846154 26.06153846],0
r2,1,0.369147,0.806533,[353  17] ; [325  11],[355.32577904  14.67422096] ; [322.67422096  13.32577904],0
n3,1,0.421889,0.645046,[58 19] ; [50 22],[55.81208054 21.18791946] ; [52.18791946 19.81208054],0
b4,1,0.600927,0.2736,[219 153] ; [193 146],[215.56118143 156.43881857] ; [196.43881857 142.56118143],0
d3,1,0.691597,0.157362,[258 112] ; [241  98],[260.4090268 109.5909732] ; [238.5909732 100.4090268],0
p11,1,0.741694,0.108643,[315  57] ; [284  55],[313.40084388  58.59915612] ; [285.59915612  53.40084388],0
