Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,87.286505,[ 18 100] ; [95 32],[54.4244898 63.5755102] ; [58.5755102 68.4244898],1
s6,1,0.0,36.040044,[50 66] ; [100  24],[72.5 43.5] ; [77.5 46.5],1
s7,1,2.1e-05,18.124048,[32 80] ; [69 54],[48.13617021 63.86382979] ; [52.86382979 70.13617021],1
s8,1,0.000225,13.610482,[25 93] ; [55 72],[38.53061224 79.46938776] ; [41.46938776 85.53061224],1
p7,1,0.000397,12.546873,[57 61] ; [85 35],[70.40336134 47.59663866] ; [71.59663866 48.40336134],1
s5,1,0.006997,7.273623,[26 89] ; [47 74],[35.5720339 79.4279661] ; [37.4279661 83.5720339],0
n2,1,0.023408,5.137994,[22 10] ; [25  2],[25.49152542  6.50847458] ; [21.50847458  5.49152542],0
r2,1,0.051533,3.790865,[99 19] ; [115  10],[103.91769547  14.08230453] ; [110.08230453  14.91769547],0
p8,1,0.077917,3.107814,[48 71] ; [64 60],[54.84773663 64.15226337] ; [57.15226337 66.84773663],0
s4,1,0.08416,2.982669,[ 14 105] ; [ 25 101],[ 18.94285714 100.05714286] ; [ 20.05714286 105.94285714],0
a8,1,0.091192,2.853207,[13 99] ; [24 98],[17.70940171 94.29059829] ; [ 19.29059829 102.70940171],0
v4,1,0.093351,2.815616,[104  15] ; [118   8],[107.82857143  11.17142857] ; [114.17142857  11.82857143],0
p2,1,0.102838,2.660975,[90 29] ; [105  20],[95.10245902 23.89754098] ; [99.89754098 25.10245902],0
p11,1,0.106356,2.607544,[83 36] ; [100  27],[88.52439024 30.47560976] ; [94.47560976 32.52439024],0
u3,1,0.10711,2.596355,[25 25] ; [28 14],[28.80434783 21.19565217] ; [24.19565217 17.80434783],0
p9,1,0.120748,2.407594,[89 30] ; [102  21],[93.9214876 25.0785124] ; [97.0785124 25.9214876],0
p1,1,0.125326,2.349467,[  9 109] ; [  4 121],[  6.3127572 111.6872428] ; [  6.6872428 118.3127572],0
a3,1,0.16018,1.972528,[68 51] ; [83 43],[73.34285714 45.65714286] ; [77.65714286 48.34285714],0
r3,1,0.172947,1.85721,[108  11] ; [119   6],[110.70901639   8.29098361] ; [116.29098361   8.70901639],0
r1,1,0.188412,1.729994,[82 37] ; [97 30],[86.58943089 32.41056911] ; [92.41056911 34.58943089],0
n6,1,0.189174,1.724035,[95 23] ; [91 33],[90.69421488 27.30578512] ; [95.30578512 28.69421488],0
a2,1,0.191851,1.703342,[  4 115] ; [  9 118],[  6.28861789 112.71138211] ; [  6.71138211 120.28861789],0
d2,1,0.219968,1.504582,[ 10 108] ; [ 17 110],[ 13.00408163 104.99591837] ; [ 13.99591837 113.00408163],0
n1,1,0.223135,1.484092,[ 9 22] ; [12 15],[11.22413793 19.77586207] ; [ 9.77586207 17.22413793],0
d5,1,0.229505,1.443929,[80 39] ; [76 51],[75.46341463 43.53658537] ; [80.53658537 46.46341463],0
b4,1,0.260886,1.26405,[74 45] ; [70 57],[69.65853659 49.34146341] ; [74.34146341 52.65853659],0
p12,1,0.272782,1.202704,[  4 114] ; [  8 116],[  5.85123967 112.14876033] ; [  6.14876033 117.85123967],0
p6,1,0.274734,1.192954,[32 86] ; [41 81],[35.89166667 82.10833333] ; [37.10833333 84.89166667],0
r4,1,0.27833,1.175227,[96 23] ; [109  18],[99.16666667 19.83333333] ; [105.83333333  21.16666667],0
v1,1,0.296888,1.08812,[53 64] ; [64 59],[57.0375 59.9625] ; [59.9625 63.0375],0
a7,1,0.299683,1.075605,[83 36] ; [80 46],[79.17142857 39.82857143] ; [83.82857143 42.17142857],0
n4,1,0.368664,0.808162,[77 42] ; [89 38],[80.30081301 38.69918699] ; [85.69918699 41.30081301],0
v3,1,0.416647,0.659752,[40 76] ; [37 88],[37.06224066 78.93775934] ; [39.93775934 85.06224066],0
p5,1,0.445266,0.582674,[ 14 105] ; [ 11 114],[ 12.19262295 106.80737705] ; [ 12.80737705 112.19262295],0
p4,1,0.464765,0.534395,[53 65] ; [62 63],[55.8436214 62.1563786] ; [59.1563786 65.8436214],0
v2,1,0.471122,0.519343,[54 63] ; [61 59],[56.7721519 60.2278481] ; [58.2278481 61.7721519],0
u2,1,0.47371,0.513309,[28 22] ; [26 15],[29.67032967 20.32967033] ; [24.32967033 16.67032967],0
p3,1,0.509644,0.434799,[47 72] ; [55 71],[49.54285714 69.45714286] ; [52.45714286 73.54285714],0
a1,1,0.514418,0.42507,[  9 110] ; [  7 120],[  7.7398374 111.2601626] ; [  8.2601626 118.7398374],0
n3,1,0.524611,0.40482,[20 12] ; [19  8],[21.15254237 10.84745763] ; [17.84745763  9.15254237],0
a4,1,0.550526,0.356376,[34 85] ; [32 95],[31.92682927 87.07317073] ; [34.07317073 92.92682927],0
a5,1,0.550961,0.355598,[71 48] ; [71 56],[68.69105691 50.30894309] ; [73.30894309 53.69105691],0
a6,1,0.573831,0.316314,[67 52] ; [76 51],[69.17479675 49.82520325] ; [73.82520325 53.17479675],0
n5,1,0.583754,0.300205,[76 42] ; [84 40],[78.01652893 39.98347107] ; [81.98347107 42.01652893],0
d3,1,0.612717,0.256237,[61 58] ; [61 66],[59.01626016 59.98373984] ; [62.98373984 64.01626016],0
s1,1,0.668704,0.183121,[  5 113] ; [  4 121],[  4.37037037 113.62962963] ; [  4.62962963 120.37037037],0
b2,1,0.770448,0.085141,[24 39] ; [28 41],[24.81818182 38.18181818] ; [27.18181818 41.81818182],0
b3,1,0.770448,0.085141,[24 39] ; [28 41],[24.81818182 38.18181818] ; [27.18181818 41.81818182],0
p10,1,0.790635,0.070483,[86 31] ; [93 31],[86.90041494 30.09958506] ; [92.09958506 31.90041494],0
u1,1,0.810071,0.057761,[  4 115] ; [  5 122],[  4.35365854 114.64634146] ; [  4.64634146 122.35365854],0
b5,1,0.922614,0.009436,[71 48] ; [75 52],[70.62601626 48.37398374] ; [75.37398374 51.62601626],0
b1,1,0.929536,0.00782,[49 70] ; [53 74],[49.34146341 69.65853659] ; [52.65853659 74.34146341],0
