Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.046473,3.964376,[1 4] ; [34 18],[3.07017544 1.92982456] ; [31.92982456 20.07017544],0
p11,1,0.089806,2.877853,[3 2] ; [13 40],[1.37931034 3.62068966] ; [14.62068966 38.37931034],0
r1,1,0.096199,2.767454,[3 2] ; [13 39],[1.40350877 3.59649123] ; [14.59649123 37.40350877],0
d1,1,0.098055,2.736901,[4 1] ; [22 31],[2.24137931 2.75862069] ; [23.75862069 29.24137931],0
p6,1,0.127575,2.321766,[1 4] ; [ 2 49],[0.26785714 4.73214286] ; [ 2.73214286 48.26785714],0
s6,1,0.158736,1.986226,[2 3] ; [ 8 45],[0.86206897 4.13793103] ; [ 9.13793103 43.86206897],0
p4,1,0.1669,1.910573,[2 3] ; [ 8 44],[0.87719298 4.12280702] ; [ 9.12280702 42.87719298],0
v2,1,0.172843,1.858108,[3 2] ; [15 35],[1.63636364 3.36363636] ; [16.36363636 33.63636364],0
s7,1,0.240955,1.375,[2 3] ; [ 9 41],[1. 4.] ; [10. 40.],0
b3,1,0.254587,1.297955,[1 4] ; [16 18],[2.17948718 2.82051282] ; [14.82051282 19.17948718],0
b2,1,0.254587,1.297955,[1 4] ; [16 18],[2.17948718 2.82051282] ; [14.82051282 19.17948718],0
d2,1,0.260301,1.267154,[4 1] ; [28 24],[2.80701754 2.19298246] ; [29.19298246 22.80701754],0
r2,1,0.283494,1.150265,[4 1] ; [27 22],[2.87037037 2.12962963] ; [28.12962963 20.87037037],0
r3,1,0.303346,1.059426,[3 2] ; [19 33],[1.92982456 3.07017544] ; [20.07017544 31.92982456],0
a5,1,0.309915,1.03104,[4 1] ; [30 23],[2.93103448 2.06896552] ; [31.06896552 21.93103448],0
s8,1,0.342936,0.899423,[1 4] ; [ 4 49],[0.43103448 4.56896552] ; [ 4.56896552 48.43103448],0
v4,1,0.371164,0.799765,[1 4] ; [21 31],[1.92982456 3.07017544] ; [20.07017544 31.92982456],0
d5,1,0.38735,0.747246,[4 1] ; [32 21],[3.10344828 1.89655172] ; [32.89655172 20.10344828],0
n6,1,0.416976,0.658824,[3 2] ; [21 30],[2.14285714 2.85714286] ; [21.85714286 29.14285714],0
s3,1,0.534236,0.386327,[2 3] ; [14 38],[1.40350877 3.59649123] ; [14.59649123 37.40350877],0
d3,1,0.583129,0.301204,[3 2] ; [25 28],[2.4137931 2.5862069] ; [25.5862069 27.4137931],0
b1,1,0.583129,0.301204,[2 3] ; [28 25],[2.5862069 2.4137931] ; [27.4137931 25.5862069],0
a7,1,0.610492,0.259459,[3 2] ; [25 27],[2.45614035 2.54385965] ; [25.54385965 26.45614035],0
p9,1,0.620576,0.245059,[1 4] ; [15 34],[1.48148148 3.51851852] ; [14.51851852 34.48148148],0
p10,1,0.671475,0.179882,[2 3] ; [16 36],[1.57894737 3.42105263] ; [16.42105263 35.57894737],0
p3,1,0.687663,0.161627,[1 4] ; [ 7 45],[0.70175439 4.29824561] ; [ 7.29824561 44.70175439],0
v1,1,0.737038,0.112747,[1 4] ; [14 38],[1.31578947 3.68421053] ; [13.68421053 38.31578947],0
n5,1,0.740582,0.109615,[3 2] ; [35 17],[3.33333333 1.66666667] ; [34.66666667 17.33333333],0
n1,1,0.743645,0.106948,[2 2] ; [12 17],[1.6969697 2.3030303] ; [12.3030303 16.6969697],0
a6,1,0.758658,0.094398,[3 2] ; [28 25],[2.67241379 2.32758621] ; [28.32758621 24.67241379],0
p1,1,0.772114,0.083875,[1 4] ; [ 8 45],[0.77586207 4.22413793] ; [ 8.22413793 44.77586207],0
a3,1,0.809578,0.058067,[3 2] ; [34 18],[3.24561404 1.75438596] ; [33.75438596 18.24561404],0
b5,1,0.82037,0.05156,[2 3] ; [24 29],[2.24137931 2.75862069] ; [23.75862069 29.24137931],0
b4,1,0.82037,0.05156,[3 2] ; [29 24],[2.75862069 2.24137931] ; [29.24137931 23.75862069],0
a1,1,0.864359,0.029182,[1 4] ; [ 9 44],[0.86206897 4.13793103] ; [ 9.13793103 43.86206897],0
s2,1,0.864359,0.029182,[1 4] ; [ 9 44],[0.86206897 4.13793103] ; [ 9.13793103 43.86206897],0
p7,1,0.91197,0.012222,[1 4] ; [ 9 41],[0.90909091 4.09090909] ; [ 9.09090909 40.90909091],0
n2,1,0.948428,0.004184,[2 2] ; [15 14],[2.06060606 1.93939394] ; [14.93939394 14.06060606],0
p8,1,0.966794,0.001733,[1 4] ; [10 42],[0.96491228 4.03508772] ; [10.03508772 41.96491228],0
a4,1,0.986641,0.00028,[2 3] ; [21 31],[2.01754386 2.98245614] ; [20.98245614 31.01754386],0
