Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.180169,[76 39] ; [ 9 42],[58.88554217 56.11445783] ; [26.11445783 24.88554217],1
s3,1,0.0,28.640867,[78 36] ; [12 39],[62.18181818 51.81818182] ; [27.81818182 23.18181818],1
s8,1,1e-06,24.087561,[60 55] ; [ 6 45],[45.72289157 69.27710843] ; [20.27710843 30.72289157],1
r4,1,1e-06,23.400089,[109   6] ; [34 17],[99.06626506 15.93373494] ; [43.93373494  7.06626506],1
s7,1,3.4e-05,17.183649,[65 41] ; [11 34],[53.35099338 52.64900662] ; [22.64900662 22.35099338],1
p4,1,5e-05,16.455776,[65 49] ; [11 38],[53.15337423 60.84662577] ; [22.84662577 26.15337423],1
n6,1,5.7e-05,16.212137,[88 25] ; [23 27],[76.95092025 36.04907975] ; [34.04907975 15.95092025],1
s5,1,9.3e-05,15.275344,[46 65] ; [ 5 44],[35.38125 75.61875] ; [15.61875 33.38125],1
r3,1,0.000163,14.220409,[106   7] ; [37 14],[98.5304878 14.4695122] ; [44.4695122  6.5304878],1
p9,1,0.001282,10.368439,[79 33] ; [22 28],[69.82716049 42.17283951] ; [31.17283951 18.82716049],0
r2,1,0.004828,7.942679,[112   3] ; [43  7],[108.03030303   6.96969697] ; [46.96969697  3.03030303],0
v1,1,0.005048,7.862265,[58 56] ; [14 37],[49.74545455 64.25454545] ; [22.25454545 28.74545455],0
v2,1,0.007213,7.219053,[63 46] ; [17 32],[55.18987342 53.81012658] ; [24.81012658 24.18987342],0
p7,1,0.008392,6.94787,[59 52] ; [15 34],[51.3375 59.6625] ; [22.6625 26.3375],0
p2,1,0.013091,6.156812,[84 30] ; [27 23],[77.15853659 36.84146341] ; [33.84146341 16.15853659],0
v4,1,0.017476,5.647952,[108   7] ; [41  9],[103.84848485  11.15151515] ; [45.15151515  4.84848485],0
d5,1,0.025805,4.969058,[99 15] ; [37 14],[93.96363636 20.03636364] ; [42.03636364  8.96363636],0
p3,1,0.030409,4.686004,[50 64] ; [13 37],[43.79268293 70.20731707] ; [19.20731707 30.79268293],0
p10,1,0.032376,4.578472,[71 40] ; [23 27],[64.80745342 46.19254658] ; [29.19254658 20.80745342],0
s4,1,0.039353,4.245551,[27 88] ; [ 5 46],[22.1686747 92.8313253] ; [ 9.8313253 41.1686747],0
p5,1,0.081211,3.040492,[ 11 102] ; [ 1 49],[  8.3190184 104.6809816] ; [ 3.6809816 46.3190184],0
p6,1,0.088894,2.894294,[40 73] ; [11 39],[35.35582822 77.64417178] ; [15.64417178 34.35582822],0
n3,1,0.095177,2.784555,[34 12] ; [10  9],[31.13846154 14.86153846] ; [12.86153846  6.13846154],0
u1,1,0.102261,2.669928,[26 89] ; [ 6 45],[22.1686747 92.8313253] ; [ 9.8313253 41.1686747],0
n5,1,0.159503,1.978933,[75 38] ; [28 23],[70.9695122 42.0304878] ; [32.0304878 18.9695122],0
a7,1,0.184255,1.762963,[90 25] ; [35 16],[86.59638554 28.40361446] ; [38.40361446 12.59638554],0
