Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.889259,[41 12] ; [64 92],[26.62679426 26.37320574] ; [78.37320574 77.62679426],1
p3,1,6e-06,20.340733,[35 20] ; [ 46 111],[21.01415094 33.98584906] ; [59.98584906 97.01415094],1
p4,1,8e-06,19.961265,[38 17] ; [ 54 103],[23.86792453 31.13207547] ; [68.13207547 88.86792453],1
s7,1,0.00018,14.025576,[30 23] ; [ 41 106],[18.815 34.185] ; [52.185 94.815],1
p1,1,0.000262,13.322952,[ 8 46] ; [  3 152],[ 2.84210526 51.15789474] ; [  8.15789474 146.84210526],1
s8,1,0.001938,9.606913,[26 28] ; [ 40 117],[16.89099526 37.10900474] ; [ 49.10900474 107.89099526],0
p8,1,0.002301,9.292128,[30 25] ; [ 49 107],[20.59241706 34.40758294] ; [58.40758294 97.59241706],0
a2,1,0.003496,8.528888,[16 39] ; [ 19 138],[ 9.08018868 45.91981132] ; [ 25.91981132 131.08018868],0
s6,1,0.0096,6.707602,[38 15] ; [80 76],[29.92344498 23.07655502] ; [88.07655502 67.92344498],0
s4,1,0.010955,6.472654,[18 37] ; [ 26 131],[11.41509434 43.58490566] ; [ 32.58490566 124.41509434],0
a4,1,0.02261,5.19824,[30 25] ; [58 99],[22.83018868 32.16981132] ; [65.16981132 91.83018868],0
r4,1,0.031278,4.637616,[50  5] ; [122  35],[44.62264151 10.37735849] ; [127.37735849  29.62264151],0
u3,1,0.035015,4.444444,[15  3] ; [30 24],[11.25  6.75] ; [33.75 20.25],0
p10,1,0.036043,4.395051,[42 13] ; [94 61],[35.61904762 19.38095238] ; [100.38095238  54.61904762],0
s2,1,0.043041,4.093788,[30 25] ; [61 96],[23.60849057 31.39150943] ; [67.39150943 89.60849057],0
u2,1,0.047344,3.93311,[15  3] ; [31 23],[11.5  6.5] ; [34.5 19.5],0
s5,1,0.051537,3.790729,[21 30] ; [ 40 110],[15.47761194 35.52238806] ; [ 45.52238806 104.47761194],0
u1,1,0.060407,3.526183,[11 44] ; [ 16 141],[ 7.00471698 47.99528302] ; [ 19.99528302 137.00471698],0
r3,1,0.061613,3.493417,[54  1] ; [142  15],[50.8490566  4.1509434] ; [145.1509434  11.8490566],0
n4,1,0.069477,3.295332,[28 27] ; [58 99],[22.31132075 32.68867925] ; [63.68867925 93.31132075],0
a5,1,0.071962,3.237696,[42 13] ; [99 58],[36.58018868 18.41981132] ; [104.41981132  52.58018868],0
n6,1,0.090494,2.865571,[38 16] ; [90 67],[32.75829384 21.24170616] ; [95.24170616 61.75829384],0
d3,1,0.095491,2.779281,[47  8] ; [117  40],[42.54716981 12.45283019] ; [121.45283019  35.54716981],0
p2,1,0.106759,2.601551,[44 11] ; [107  49],[39.36018957 15.63981043] ; [111.63981043  44.36018957],0
v4,1,0.107801,2.586162,[52  3] ; [135  21],[48.74407583  6.25592417] ; [138.25592417  17.74407583],0
d2,1,0.128351,2.31234,[30 25] ; [67 90],[25.16509434 29.83490566] ; [71.83490566 85.16509434],0
p9,1,0.153817,2.033988,[43 12] ; [104  49],[38.87019231 16.12980769] ; [108.12980769  44.87019231],0
r2,1,0.163198,1.944337,[51  3] ; [135  19],[48.28846154  5.71153846] ; [137.71153846  16.28846154],0
b1,1,0.169972,1.883192,[25 30] ; [ 55 102],[20.75471698 34.24528302] ; [59.24528302 97.75471698],0
s1,1,0.195657,1.674497,[ 4 51] ; [  5 152],[ 2.33490566 52.66509434] ; [  6.66509434 150.33490566],0
v1,1,0.223598,1.481127,[24 30] ; [53 98],[20.28292683 33.71707317] ; [56.71707317 94.28292683],0
b5,1,0.256716,1.28638,[37 18] ; [92 65],[33.46698113 21.53301887] ; [95.53301887 61.46698113],0
a6,1,0.292242,1.109265,[37 18] ; [93 64],[33.72641509 21.27358491] ; [96.27358491 60.72641509],0
n2,1,0.316414,1.003711,[14  6] ; [25 19],[12.1875  7.8125] ; [26.8125 17.1875],0
d1,1,0.331058,0.944754,[37 18] ; [94 63],[33.98584906 21.01415094] ; [97.01415094 59.98584906],0
p11,1,0.332178,0.940389,[38 17] ; [97 60],[35.02358491 19.97641509] ; [99.97641509 57.02358491],0
n1,1,0.380076,0.770456,[ 7 13] ; [11 34],[ 5.53846154 14.46153846] ; [12.46153846 32.53846154],0
s3,1,0.398627,0.712463,[29 26] ; [71 83],[26.31578947 28.68421053] ; [73.68421053 80.31578947],0
a8,1,0.424411,0.638068,[ 2 50] ; [ 10 134],[ 3.18367347 48.81632653] ; [  8.81632653 135.18367347],0
p12,1,0.4582,0.550289,[ 3 52] ; [  5 150],[ 2.0952381 52.9047619] ; [  5.9047619 149.0952381],0
v3,1,0.492656,0.470721,[13 41] ; [ 42 103],[14.92462312 39.07537688] ; [ 40.07537688 104.92462312],0
d5,1,0.499797,0.455368,[48  7] ; [131  26],[46.43867925  8.56132075] ; [132.56132075  24.43867925],0
b3,1,0.515111,0.423672,[12 21] ; [25 58],[10.52586207 22.47413793] ; [26.47413793 56.52586207],0
b2,1,0.515111,0.423672,[12 21] ; [25 58],[10.52586207 22.47413793] ; [26.47413793 56.52586207],0
b4,1,0.566507,0.328562,[33 22] ; [101  56],[34.76415094 20.23584906] ; [99.23584906 57.76415094],0
p5,1,0.654353,0.200456,[ 2 53] ; [  8 148],[ 2.60663507 52.39336493] ; [  7.39336493 148.60663507],0
r1,1,0.668344,0.183545,[40 15] ; [118  38],[41.18483412 13.81516588] ; [116.81516588  39.18483412],0
a3,1,0.734576,0.114951,[37 18] ; [101  55],[35.97156398 19.02843602] ; [102.02843602  53.97156398],0
a1,1,0.764315,0.089892,[ 3 52] ; [  7 150],[ 2.59433962 52.40566038] ; [  7.40566038 149.59433962],0
a7,1,0.858211,0.031917,[42 13] ; [118  39],[41.50943396 13.49056604] ; [118.49056604  38.50943396],0
n3,1,0.970572,0.001361,[14  6] ; [31 13],[14.0625  5.9375] ; [30.9375 13.0625],0
v2,1,0.984832,0.000361,[28 26] ; [76 71],[27.94029851 26.05970149] ; [76.05970149 70.94029851],0
