Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,36.016217,[40 26] ; [ 6 56],[23.71875 42.28125] ; [22.28125 39.71875],1
s6,1,0.0,32.187958,[48 18] ; [14 48],[31.96875 34.03125] ; [30.03125 31.96875],1
s7,1,4e-06,21.460687,[35 28] ; [ 9 50],[22.72131148 40.27868852] ; [21.27868852 37.72131148],1
s8,1,0.000205,13.782179,[28 38] ; [ 8 54],[18.5625 47.4375] ; [17.4375 44.5625],1
n5,1,0.017386,5.656995,[42 23] ; [28 36],[35.27131783 29.72868217] ; [34.72868217 29.27131783],0
s4,1,0.018347,5.562701,[15 50] ; [ 5 58],[10.15625 54.84375] ; [ 9.84375 53.15625],0
p4,1,0.021954,5.249411,[38 28] ; [24 40],[31.47692308 34.52307692] ; [30.52307692 33.47692308],0
p7,1,0.054611,3.693915,[41 25] ; [29 35],[35.53846154 30.46153846] ; [34.46153846 29.53846154],0
s5,1,0.077594,3.1146,[17 45] ; [ 9 53],[13. 49.] ; [13. 49.],0
r2,1,0.101869,2.676037,[60  5] ; [53 11],[56.9379845  8.0620155] ; [56.0620155  7.9379845],0
p5,1,0.102334,2.668787,[ 5 61] ; [ 1 63],[ 3.04615385 62.95384615] ; [ 2.95384615 61.04615385],0
b4,1,0.115109,2.482639,[44 22] ; [34 30],[39.6 26.4] ; [38.4 25.6],0
p9,1,0.120845,2.406332,[33 32] ; [23 39],[28.66141732 36.33858268] ; [27.33858268 34.66141732],0
u3,1,0.125763,2.344036,[15 12] ; [ 9 17],[12.22641509 14.77358491] ; [11.77358491 14.22641509],0
d4,1,0.191136,1.708842,[51 14] ; [43 20],[47.734375 17.265625] ; [46.265625 16.734375],0
p6,1,0.20719,1.59095,[23 43] ; [15 46],[19.7480315 46.2519685] ; [18.2519685 42.7480315],0
r4,1,0.241604,1.371209,[55 11] ; [48 16],[52.29230769 13.70769231] ; [50.70769231 13.29230769],0
u1,1,0.242427,1.366425,[12 54] ; [ 7 57],[ 9.64615385 56.35384615] ; [ 9.35384615 54.64615385],0
n4,1,0.242621,1.3653,[45 20] ; [38 26],[41.82170543 23.17829457] ; [41.17829457 22.82170543],0
v3,1,0.268686,1.223442,[18 46] ; [12 49],[15.36 48.64] ; [14.64 46.36],0
b2,1,0.2859,1.138829,[13 27] ; [ 9 32],[10.86419753 29.13580247] ; [11.13580247 29.86419753],0
b3,1,0.2859,1.138829,[13 27] ; [ 9 32],[10.86419753 29.13580247] ; [11.13580247 29.86419753],0
v4,1,0.288705,1.125649,[62  3] ; [58  6],[60.46511628  4.53488372] ; [59.53488372  4.46511628],0
p8,1,0.294983,1.096738,[29 37] ; [22 41],[26.09302326 39.90697674] ; [24.90697674 38.09302326],0
b1,1,0.297948,1.083357,[27 39] ; [32 32],[29.95384615 36.04615385] ; [29.04615385 34.95384615],0
v2,1,0.323388,0.975195,[26 37] ; [32 32],[28.77165354 34.22834646] ; [29.22834646 34.77165354],0
r1,1,0.342234,0.902047,[50 16] ; [43 20],[47.58139535 18.41860465] ; [45.41860465 17.58139535],0
a1,1,0.425146,0.636048,[ 4 62] ; [ 2 62],[ 3.04615385 62.95384615] ; [ 2.95384615 61.04615385],0
n1,1,0.44732,0.577433,[ 9 12] ; [ 8 17],[ 7.76086957 13.23913043] ; [ 9.23913043 15.76086957],0
u2,1,0.461396,0.542505,[12 14] ; [ 9 16],[10.70588235 15.29411765] ; [10.29411765 14.70588235],0
d2,1,0.521297,0.411327,[32 34] ; [27 36],[30.18604651 35.81395349] ; [28.81395349 34.18604651],0
p1,1,0.543637,0.36884,[ 6 59] ; [ 4 59],[ 5.078125 59.921875] ; [ 4.921875 58.078125],0
a6,1,0.553306,0.351428,[40 26] ; [42 22],[41.63076923 24.36923077] ; [40.36923077 23.63076923],0
p12,1,0.568261,0.325601,[ 2 63] ; [ 1 63],[ 1.51162791 63.48837209] ; [ 1.48837209 62.51162791],0
n6,1,0.662131,0.190946,[45 20] ; [42 22],[43.8372093 21.1627907] ; [43.1627907 20.8372093],0
p3,1,0.684333,0.165289,[26 40] ; [23 41],[24.87692308 41.12307692] ; [24.12307692 39.87692308],0
r3,1,0.692102,0.15682,[61  5] ; [57  6],[60.37209302  5.62790698] ; [57.62790698  5.37209302],0
v1,1,0.718894,0.129555,[25 39] ; [27 37],[26. 38.] ; [26. 38.],0
a5,1,0.74308,0.107438,[39 27] ; [36 28],[38.07692308 27.92307692] ; [36.92307692 27.07692308],0
n2,1,0.775181,0.08157,[15  7] ; [18  7],[15.44680851  6.55319149] ; [17.55319149  7.44680851],0
b5,1,0.792436,0.069247,[45 21] ; [45 19],[45.69230769 20.30769231] ; [44.30769231 19.69230769],0
p11,1,0.840178,0.040669,[37 29] ; [37 27],[37.56923077 28.43076923] ; [36.43076923 27.56923077],0
a7,1,0.847496,0.036985,[44 22] ; [43 20],[44.51162791 21.48837209] ; [42.48837209 20.51162791],0
d3,1,0.896707,0.016854,[43 23] ; [41 23],[42.64615385 23.35384615] ; [41.35384615 22.64615385],0
d5,1,0.910231,0.012712,[47 19] ; [45 19],[46.70769231 19.29230769] ; [45.29230769 18.70769231],0
a8,1,0.915455,0.01127,[ 9 50] ; [ 8 47],[ 8.79824561 50.20175439] ; [ 8.20175439 46.79824561],0
a2,1,0.930102,0.007694,[13 53] ; [13 51],[13.2 52.8] ; [12.8 51.2],0
a3,1,0.942319,0.005235,[39 26] ; [38 26],[38.79844961 26.20155039] ; [38.20155039 25.79844961],0
a4,1,0.973711,0.001086,[27 39] ; [26 38],[26.90769231 39.09230769] ; [26.09230769 37.90769231],0
n3,1,0.978331,0.000738,[16  6] ; [19  7],[16.04166667  5.95833333] ; [18.95833333  7.04166667],0
d1,1,0.987024,0.000264,[30 36] ; [29 35],[29.95384615 36.04615385] ; [29.04615385 34.95384615],0
