Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,87.216646,[228 209] ; [224  33],[284.6167147 152.3832853] ; [167.3832853  89.6167147],1
p4,1,0.0,76.271133,[216 228] ; [213  47],[270.5625 173.4375] ; [158.4375 101.5625],1
p8,1,0.0,53.320607,[192 251] ; [186  73],[238.53846154 204.46153846] ; [139.46153846 119.53846154],1
p3,1,0.0,45.163147,[182 265] ; [174  86],[225.08062235 221.91937765] ; [130.91937765 129.08062235],1
p5,1,0.0,28.98835,[ 29 415] ; [ 52 209],[ 51.01276596 392.98723404] ; [ 29.98723404 231.01276596],1
s7,1,0.0,27.700948,[186 242] ; [161  89],[219.05014749 208.94985251] ; [127.94985251 122.05014749],1
s8,1,1.8e-05,18.394555,[182 264] ; [149 110],[209.39858156 236.60141844] ; [121.60141844 137.39858156],1
s5,1,2.8e-05,17.556709,[126 309] ; [112 138],[151.13868613 283.86131387] ; [ 86.86131387 163.13868613],1
s2,1,3.1e-05,17.35231,[204 239] ; [162  98],[230.63726885 212.36273115] ; [135.36273115 124.63726885],1
n4,1,3.8e-05,16.976462,[330 117] ; [227  34],[351.66525424  95.33474576] ; [205.33474576  55.66525424],1
p9,1,4.5e-05,16.663037,[354  89] ; [238  22],[373.05263158  69.94736842] ; [218.94736842  41.05263158],1
v1,1,4.6e-05,16.59405,[214 221] ; [168  90],[239.78354978 195.21645022] ; [142.21645022 115.78354978],1
p2,1,0.00011,14.954131,[354  93] ; [236  25],[372.5  74.5] ; [217.5  43.5],1
p1,1,0.000171,14.130555,[ 25 421] ; [ 36 224],[ 38.53541076 407.46458924] ; [ 22.46458924 237.53541076],1
s6,1,0.000312,12.999295,[284 158] ; [198  58],[305.22063037 136.77936963] ; [176.77936963  79.22063037],1
n6,1,0.000575,11.854356,[365  83] ; [235  23],[380.73654391  67.26345609] ; [219.26345609  38.73654391],1
n5,1,0.001003,10.822218,[319 126] ; [215  45],[337.06382979 107.93617021] ; [196.93617021  63.06382979],0
p12,1,0.001357,10.263192,[ 27 419] ; [ 34 226],[ 38.53541076 407.46458924] ; [ 22.46458924 237.53541076],0
b3,1,0.002394,9.219984,[ 85 180] ; [77 88],[ 99.8372093 165.1627907] ; [ 62.1627907 102.8372093],0
b2,1,0.002394,9.219984,[ 85 180] ; [77 88],[ 99.8372093 165.1627907] ; [ 62.1627907 102.8372093],0
p10,1,0.0043,8.152743,[350  95] ; [226  33],[364.09090909  80.90909091] ; [211.90909091  47.09090909],0
a4,1,0.008671,6.889436,[195 252] ; [140 120],[211.80339463 235.19660537] ; [123.19660537 136.80339463],0
u1,1,0.010255,6.590054,[ 79 370] ; [ 67 194],[ 92.32957746 356.67042254] ; [ 53.67042254 207.32957746],0
a1,1,0.012667,6.215047,[ 12 437] ; [ 17 244],[ 18.33943662 430.66056338] ; [ 10.66056338 250.33943662],0
s4,1,0.032162,4.589835,[ 63 382] ; [ 52 203],[ 73.10714286 371.89285714] ; [ 41.89285714 213.10714286],0
r4,1,0.050161,3.836059,[430  19] ; [257   4],[434.45492958  14.54507042] ; [252.54507042   8.45492958],0
d1,1,0.05088,3.812204,[268 181] ; [175  86],[280.15070423 168.84929577] ; [162.84929577  98.15070423],0
s3,1,0.052247,3.767857,[241 200] ; [161  98],[253.26 187.74] ; [148.74 110.26],0
d2,1,0.08679,2.93292,[216 231] ; [143 117],[226.97736917 220.02263083] ; [132.02263083 127.97736917],0
a3,1,0.090818,2.859809,[318 130] ; [199  60],[327.6039604 120.3960396] ; [189.3960396  69.6039604],0
d3,1,0.091608,2.845891,[313 135] ; [197  63],[322.71186441 125.28813559] ; [187.28813559  72.71186441],0
u4,1,0.101966,2.674529,[  7 442] ; [  9 252],[ 10.11830986 438.88169014] ; [  5.88169014 255.11830986],0
b1,1,0.104624,2.633604,[160 289] ; [109 152],[170.11408451 278.88591549] ; [ 98.88591549 162.11408451],0
a2,1,0.107483,2.590844,[111 338] ; [ 79 182],[120.15492958 328.84507042] ; [ 69.84507042 191.15492958],0
a6,1,0.149016,2.08229,[324 124] ; [174  85],[315.56435644 132.43564356] ; [182.43564356  76.56435644],0
r3,1,0.179069,1.805336,[429  19] ; [254   6],[432.18079096  15.81920904] ; [250.81920904   9.18079096],0
a5,1,0.196541,1.667896,[337 112] ; [207  54],[344.02253521 104.97746479] ; [199.97746479  61.02253521],0
d4,1,0.342747,0.900131,[371  76] ; [222  37],[375.45467422  71.54532578] ; [217.54532578  41.45467422],0
p11,1,0.361561,0.832464,[350  99] ; [211  50],[354.77323944  94.22676056] ; [206.22676056  54.77323944],0
n1,1,0.389391,0.740842,[39 69] ; [20 26],[41.37662338 66.62337662] ; [17.62337662 28.37662338],0
a8,1,0.438829,0.599343,[ 55 350] ; [ 37 197],[ 58.30985915 346.69014085] ; [ 33.69014085 200.30985915],0
d5,1,0.48196,0.494424,[366  82] ; [217  42],[369.42574257  78.57425743] ; [213.57425743  45.42574257],0
u3,1,0.580651,0.305183,[80 49] ; [41 21],[81.72251309 47.27748691] ; [39.27748691 22.72251309],0
r2,1,0.64815,0.20824,[436  11] ; [254   5],[436.86968839  10.13031161] ; [253.13031161   5.86968839],0
b5,1,0.679535,0.17065,[272 177] ; [154 107],[269.4 179.6] ; [156.6 104.4],0
u2,1,0.729056,0.11998,[73 55] ; [37 25],[74.10526316 53.89473684] ; [35.89473684 26.10526316],0
b4,1,0.761105,0.092434,[265 184] ; [151 110],[263.07605634 185.92394366] ; [152.92394366 108.07605634],0
v2,1,0.79552,0.067159,[246 176] ; [153 105],[247.61470588 174.38529412] ; [151.38529412 106.61470588],0
a7,1,0.805909,0.060372,[334 114] ; [196  64],[335.36723164 112.63276836] ; [194.63276836  65.36723164],0
s1,1,0.916009,0.011122,[ 16 425] ; [  9 250],[ 15.75 425.25] ; [  9.25 249.75],0
v3,1,0.944501,0.004846,[178 245] ; [108 147],[178.43362832 244.56637168] ; [107.56637168 147.43362832],0
n2,1,0.946689,0.004471,[80 29] ; [34 12],[80.16774194 28.83225806] ; [33.83225806 12.16774194],0
n3,1,0.9812,0.000555,[79 29] ; [33 12],[79.05882353 28.94117647] ; [32.94117647 12.05882353],0
