Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.021133,5.315777,[7 2] ; [ 4 10],[4.30434783 4.69565217] ; [6.69565217 7.30434783],0
p1,1,0.034287,4.480335,[4 5] ; [ 1 13],[1.95652174 7.04347826] ; [ 3.04347826 10.95652174],0
s5,1,0.035791,4.407029,[5 4] ; [ 2 12],[2.73913043 6.26086957] ; [4.26086957 9.73913043],0
p10,1,0.055991,3.652315,[8 1] ; [7 7],[5.86956522 3.13043478] ; [9.13043478 4.86956522],0
b5,1,0.093525,2.812632,[4 5] ; [11  3],[5.86956522 3.13043478] ; [9.13043478 4.86956522],0
p8,1,0.096401,2.764103,[3 6] ; [9 4],[4.90909091 4.09090909] ; [7.09090909 5.90909091],0
r1,1,0.099195,2.718437,[7 2] ; [6 8],[5.08695652 3.91304348] ; [7.91304348 6.08695652],0
s8,1,0.132391,2.264245,[4 5] ; [ 2 11],[2.45454545 6.54545455] ; [3.54545455 9.45454545],0
b4,1,0.182803,1.774691,[7 2] ; [7 7],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
r2,1,0.189717,1.71981,[8 1] ; [9 5],[6.65217391 2.34782609] ; [10.34782609  3.65217391],0
n4,1,0.189717,1.71981,[8 1] ; [9 5],[6.65217391 2.34782609] ; [10.34782609  3.65217391],0
p4,1,0.195626,1.674729,[4 5] ; [10  4],[5.47826087 3.52173913] ; [8.52173913 5.47826087],0
n1,1,0.196706,1.666667,[4 1] ; [2 3],[3. 2.] ; [3. 2.],0
a4,1,0.241696,1.370677,[4 5] ; [ 3 11],[2.73913043 6.26086957] ; [4.26086957 9.73913043],0
s6,1,0.244999,1.351596,[5 4] ; [4 9],[3.68181818 5.31818182] ; [5.31818182 7.68181818],0
s3,1,0.244999,1.351596,[5 4] ; [4 9],[3.68181818 5.31818182] ; [5.31818182 7.68181818],0
d1,1,0.264589,1.244589,[6 3] ; [6 8],[4.69565217 4.30434783] ; [7.30434783 6.69565217],0
p12,1,0.294644,1.09828,[2 7] ; [ 1 13],[1.17391304 7.82608696] ; [ 1.82608696 12.17391304],0
d5,1,0.310557,1.028307,[7 2] ; [8 6],[5.86956522 3.13043478] ; [9.13043478 4.86956522],0
p6,1,0.32179,0.981658,[1 8] ; [ 4 10],[1.95652174 7.04347826] ; [ 3.04347826 10.95652174],0
d4,1,0.32179,0.981658,[8 1] ; [10  4],[7.04347826 1.95652174] ; [10.95652174  3.04347826],0
a7,1,0.348861,0.877595,[4 5] ; [9 5],[5.08695652 3.91304348] ; [7.91304348 6.08695652],0
