Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,58.032964,[223  70] ; [41 73],[190.05405405 102.94594595] ; [73.94594595 40.05405405],1
d3,1,0.0,50.925134,[237  57] ; [51 63],[207.52941176  86.47058824] ; [80.47058824 33.52941176],1
u1,1,5e-06,20.965803,[ 79 217] ; [  7 107],[ 62.08780488 233.91219512] ; [23.91219512 90.08780488],1
a2,1,5e-06,20.864665,[ 97 199] ; [ 12 102],[ 78.69268293 217.30731707] ; [30.30731707 83.69268293],1
b5,1,1.9e-05,18.267797,[198  98] ; [50 64],[179.04390244 116.95609756] ; [68.95609756 45.04390244],1
r2,1,6.2e-05,16.045022,[289   3] ; [103  10],[282.62716049   9.37283951] ; [109.37283951   3.62716049],1
r4,1,0.000256,13.367653,[280  16] ; [95 19],[270.73170732  25.26829268] ; [104.26829268   9.73170732],1
d1,1,0.000507,12.088648,[205  91] ; [58 56],[189.87317073 106.12682927] ; [73.12682927 40.87317073],1
s8,1,0.003795,8.379359,[174 120] ; [85 29],[186.63235294 107.36764706] ; [72.36764706 41.63235294],0
s7,1,0.012632,6.219862,[197  88] ; [89 20],[206.87817259  78.12182741] ; [79.12182741 29.87817259],0
r1,1,0.013673,6.079923,[254  40] ; [87 27],[245.72058824  48.27941176] ; [95.27941176 18.72058824],0
p2,1,0.013971,6.041838,[256  39] ; [86 26],[247.88697789  47.11302211] ; [94.11302211 17.88697789],0
v4,1,0.024247,5.076883,[287   7] ; [105   8],[283.16461916  10.83538084] ; [108.83538084   4.16461916],0
p9,1,0.028812,4.778794,[265  27] ; [93 19],[258.75247525  33.24752475] ; [99.24752475 12.75247525],0
b4,1,0.047048,3.943688,[180 116] ; [57 57],[171.10243902 124.89756098] ; [65.89756098 48.10243902],0
d4,1,0.048922,3.878026,[259  35] ; [91 22],[252.82555283  41.17444717] ; [97.17444717 15.82555283],0
b1,1,0.063224,3.450717,[113 183] ; [55 59],[121.28780488 174.71219512] ; [46.71219512 67.28780488],0
n6,1,0.073106,3.211877,[253  39] ; [89 23],[247.18811881  44.81188119] ; [94.81188119 17.18811881],0
p10,1,0.075702,3.154853,[255  37] ; [90 22],[249.35643564  42.64356436] ; [95.64356436 16.35643564],0
n1,1,0.080851,3.04771,[22 33] ; [19 13],[25.91954023 29.08045977] ; [15.08045977 16.91954023],0
v1,1,0.090108,2.872437,[155 129] ; [71 40],[162.49113924 121.50886076] ; [63.50886076 47.49113924],0
r3,1,0.101082,2.688389,[285   8] ; [107   7],[282.2014742  10.7985258] ; [109.7985258   4.2014742],0
a5,1,0.142656,2.149077,[226  70] ; [79 35],[220.19512195  75.80487805] ; [84.80487805 29.19512195],0
b3,1,0.173687,1.850829,[ 61 112] ; [37 47],[ 65.9688716 107.0311284] ; [32.0311284 51.9688716],0
b2,1,0.173687,1.850829,[ 61 112] ; [37 47],[ 65.9688716 107.0311284] ; [32.0311284 51.9688716],0
v2,1,0.187778,1.734969,[167 113] ; [57 52],[161.23393316 118.76606684] ; [62.76606684 46.23393316],0
n3,1,0.189313,1.722959,[44 11] ; [23 11],[41.40449438 13.59550562] ; [25.59550562  8.40449438],0
a1,1,0.212104,1.557009,[ 14 282] ; [  9 105],[ 16.60487805 279.39512195] ; [  6.39512195 107.60487805],0
v3,1,0.213545,1.547228,[110 168] ; [52 60],[115.47692308 162.52307692] ; [46.52307692 65.47692308],0
d2,1,0.236707,1.400097,[161 133] ; [55 59],[155.64705882 138.35294118] ; [60.35294118 53.64705882],0
p1,1,0.244366,1.35523,[ 32 261] ; [  8 105],[ 28.86699507 264.13300493] ; [ 11.13300493 101.86699507],0
p12,1,0.249974,1.32345,[ 39 257] ; [ 10 101],[ 35.63636364 260.36363636] ; [13.36363636 97.63636364],0
n4,1,0.268628,1.223738,[228  67] ; [93 20],[232.09558824  62.90441176] ; [88.90441176 24.09558824],0
p4,1,0.319089,0.992678,[195  99] ; [69 44],[190.7027027 103.2972973] ; [73.2972973 39.7027027],0
u3,1,0.319742,0.99,[52 23] ; [14 10],[50. 25.] ; [16.  8.],0
a3,1,0.320348,0.987525,[219  76] ; [90 24],[222.87286064  72.12713936] ; [86.12713936 27.87286064],0
a8,1,0.381904,0.764563,[ 47 225] ; [15 95],[ 44.14659686 227.85340314] ; [17.85340314 92.14659686],0
d5,1,0.382644,0.76219,[245  49] ; [90 23],[241.99017199  52.00982801] ; [93.00982801 19.99017199],0
p3,1,0.4052,0.692841,[153 141] ; [64 49],[156.75184275 137.24815725] ; [60.24815725 52.75184275],0
s5,1,0.489105,0.478494,[135 144] ; [57 52],[138.06185567 140.93814433] ; [53.93814433 55.06185567],0
n5,1,0.503515,0.447521,[228  67] ; [90 22],[230.49140049  64.50859951] ; [87.50859951 24.49140049],0
p11,1,0.507535,0.439147,[230  66] ; [92 22],[232.46829268  63.53170732] ; [89.53170732 24.46829268],0
p7,1,0.525039,0.403983,[186  97] ; [76 34],[188.66666667  94.33333333] ; [73.33333333 36.66666667],0
s6,1,0.598181,0.277748,[260  32] ; [95 14],[258.50374065  33.49625935] ; [96.49625935 12.50374065],0
s1,1,0.667676,0.184332,[ 16 276] ; [  5 108],[ 15.14074074 276.85925926] ; [  5.85925926 107.14074074],0
s4,1,0.680872,0.169146,[ 72 221] ; [30 83],[ 73.61083744 219.38916256] ; [28.38916256 84.61083744],0
u4,1,0.753705,0.098444,[ 11 285] ; [  5 109],[ 11.55121951 284.44878049] ; [  4.44878049 109.55121951],0
n2,1,0.834329,0.043745,[44 11] ; [27  6],[44.375 10.625] ; [26.625  6.375],0
p8,1,0.876257,0.024248,[153 140] ; [57 54],[152.3019802 140.6980198] ; [57.6980198 53.3019802],0
p5,1,0.894486,0.017591,[ 38 254] ; [15 96],[ 38.40198511 253.59801489] ; [14.59801489 96.40198511],0
p6,1,0.904303,0.014455,[121 173] ; [46 64],[121.52970297 172.47029703] ; [45.47029703 64.52970297],0
a4,1,0.93216,0.007247,[139 157] ; [53 61],[138.61463415 157.38536585] ; [53.38536585 60.61463415],0
u2,1,0.976332,0.00088,[46 28] ; [15  9],[46.06122449 27.93877551] ; [14.93877551  9.06122449],0
