Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.009498,6.726621,[ 5 11] ; [27 12],[9.30909091 6.69090909] ; [22.69090909 16.30909091],0
p2,1,0.01735,5.660613,[10  6] ; [35  4],[13.09090909  2.90909091] ; [31.90909091  7.09090909],0
p10,1,0.028201,4.815715,[9 7] ; [32  6],[12.14814815  3.85185185] ; [28.85185185  9.14814815],0
a3,1,0.041007,4.17571,[ 5 11] ; [24 15],[8.43636364 7.56363636] ; [20.56363636 18.43636364],0
p11,1,0.046035,3.98032,[9 7] ; [32  7],[11.92727273  4.07272727] ; [29.07272727  9.92727273],0
b4,1,0.046405,3.966825,[ 6 10] ; [26 13],[9.30909091 6.69090909] ; [22.69090909 16.30909091],0
p5,1,0.073367,3.206044,[ 1 15] ; [11 28],[ 3.49090909 12.50909091] ; [ 8.50909091 30.49090909],0
a4,1,0.073652,3.199706,[ 2 14] ; [14 24],[ 4.74074074 11.25925926] ; [11.25925926 26.74074074],0
s6,1,0.097749,2.741894,[ 6 10] ; [23 14],[8.75471698 7.24528302] ; [20.24528302 16.75471698],0
d2,1,0.115109,2.482639,[ 2 14] ; [13 26],[ 4.36363636 11.63636364] ; [10.63636364 28.36363636],0
d3,1,0.13079,2.283103,[ 2 12] ; [14 25],[4.22641509 9.77358491] ; [11.77358491 27.22641509],0
u1,1,0.140554,2.171885,[ 2 14] ; [ 1 38],[ 0.87272727 15.12727273] ; [ 2.12727273 36.87272727],0
b5,1,0.145825,2.115385,[12  4] ; [21 18],[9.6 6.4] ; [23.4 15.6],0
v1,1,0.175389,1.836271,[ 5 11] ; [20 19],[7.27272727 8.72727273] ; [17.72727273 21.27272727],0
a7,1,0.176912,1.823377,[7 8] ; [26 13],[9.16666667 5.83333333] ; [23.83333333 15.16666667],0
r1,1,0.186858,1.742218,[9 7] ; [29 10],[11.05454545  4.94545455] ; [26.94545455 12.05454545],0
a5,1,0.226985,1.459658,[7 9] ; [24 15],[9.01818182 6.98181818] ; [21.98181818 17.01818182],0
s7,1,0.232014,1.428472,[6 9] ; [21 15],[7.94117647 7.05882353] ; [19.05882353 16.94117647],0
b1,1,0.270741,1.212988,[10  6] ; [18 21],[8.14545455 7.85454545] ; [19.85454545 19.14545455],0
p9,1,0.278018,1.176751,[11  5] ; [32  7],[12.50909091  3.49090909] ; [30.49090909  8.50909091],0
s3,1,0.30818,1.038462,[ 5 10] ; [19 20],[6.66666667 8.33333333] ; [17.33333333 21.66666667],0
p12,1,0.355905,0.852292,[ 1 15] ; [ 6 33],[ 2.03636364 13.96363636] ; [ 4.96363636 34.03636364],0
n4,1,0.394619,0.724661,[11  5] ; [31  8],[12.21818182  3.78181818] ; [29.78181818  9.21818182],0
n2,1,0.408961,0.681818,[2 2] ; [8 3],[2.66666667 1.33333333] ; [7.33333333 3.66666667],0
b2,1,0.436074,0.606591,[4 3] ; [11 16],[3.08823529 3.91176471] ; [11.91176471 15.08823529],0
b3,1,0.436074,0.606591,[4 3] ; [11 16],[3.08823529 3.91176471] ; [11.91176471 15.08823529],0
v3,1,0.49793,0.459346,[ 5 11] ; [16 23],[6.10909091 9.89090909] ; [14.89090909 24.10909091],0
s8,1,0.49793,0.459346,[ 5 11] ; [16 23],[6.10909091 9.89090909] ; [14.89090909 24.10909091],0
a1,1,0.507183,0.439874,[ 1 15] ; [ 1 38],[ 0.58181818 15.41818182] ; [ 1.41818182 37.58181818],0
v2,1,0.520115,0.413666,[7 8] ; [22 17],[8.05555556 6.94444444] ; [20.94444444 18.05555556],0
u2,1,0.530236,0.393939,[6 5] ; [10  5],[6.76923077 4.23076923] ; [9.23076923 5.76923077],0
s2,1,0.542177,0.371519,[8 8] ; [16 23],[6.98181818 9.01818182] ; [17.01818182 21.98181818],0
a8,1,0.567753,0.326457,[ 2 14] ; [ 7 30],[ 2.71698113 13.28301887] ; [ 6.28301887 30.71698113],0
p7,1,0.571057,0.320918,[13  3] ; [34  5],[13.67272727  2.32727273] ; [33.32727273  5.67272727],0
r2,1,0.57323,0.317308,[14  2] ; [36  3],[14.54545455  1.45454545] ; [35.45454545  3.54545455],0
n5,1,0.58361,0.300434,[12  4] ; [31  7],[12.74074074  3.25925926] ; [30.25925926  7.74074074],0
d5,1,0.603513,0.26973,[ 5 10] ; [16 23],[5.83333333 9.16666667] ; [15.16666667 23.83333333],0
v4,1,0.638771,0.220353,[15  1] ; [35  4],[14.54545455  1.45454545] ; [35.45454545  3.54545455],0
a2,1,0.638771,0.220353,[ 1 15] ; [ 4 35],[ 1.45454545 14.54545455] ; [ 3.54545455 35.45454545],0
p8,1,0.71615,0.132212,[9 7] ; [24 15],[9.6 6.4] ; [23.4 15.6],0
s5,1,0.733801,0.11565,[ 5 11] ; [13 23],[ 5.53846154 10.46153846] ; [12.46153846 23.53846154],0
a6,1,0.742005,0.108372,[11  5] ; [25 14],[10.47272727  5.52727273] ; [25.52727273 13.47272727],0
r3,1,0.808466,0.058761,[14  2] ; [35  4],[14.25454545  1.74545455] ; [34.74545455  4.25454545],0
d1,1,0.851602,0.034997,[ 1 15] ; [ 3 36],[ 1.16363636 14.83636364] ; [ 2.83636364 36.16363636],0
r4,1,0.881993,0.022035,[13  3] ; [31  8],[12.8  3.2] ; [31.2  7.8],0
n6,1,0.944212,0.004897,[13  3] ; [32  7],[13.09090909  2.90909091] ; [31.90909091  7.09090909],0
s4,1,0.9476,0.004319,[ 2 14] ; [ 5 33],[ 2.07407407 13.92592593] ; [ 4.92592593 33.07407407],0
u3,1,0.951159,0.003752,[5 6] ; [7 8],[5.07692308 5.92307692] ; [6.92307692 8.07692308],0
p1,1,0.960467,0.002457,[ 4 12] ; [10 29],[ 4.07272727 11.92727273] ; [ 9.92727273 29.07272727],0
