Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000284,13.172328,[292  15] ; [6 3],[289.51265823  17.48734177] ; [8.48734177 0.51265823],1
p11,1,0.000371,12.673457,[250  57] ; [3 6],[245.7943038  61.2056962] ; [7.2056962 1.7943038],1
n6,1,0.020232,5.391802,[275  29] ; [6 3],[272.9201278  31.0798722] ; [8.0798722 0.9201278],0
p8,1,0.021335,5.299222,[212  93] ; [3 6],[208.83757962  96.16242038] ; [6.16242038 2.83757962],0
b1,1,0.027791,4.841005,[126 181] ; [7 2],[129.21202532 177.78797468] ; [3.78797468 5.21202532],0
r1,1,0.036592,4.369296,[254  53] ; [5 4],[251.62341772  55.37658228] ; [7.37658228 1.62341772],0
d3,1,0.048507,3.892338,[225  79] ; [4 5],[222.41533546  81.58466454] ; [6.58466454 2.41533546],0
s3,1,0.080146,3.06193,[183 122] ; [8 1],[185.52547771 119.47452229] ; [5.47452229 3.52547771],0
p10,1,0.107758,2.586798,[262  43] ; [6 3],[260.31847134  44.68152866] ; [7.68152866 1.31847134],0
d2,1,0.131004,2.280566,[160 146] ; [7 2],[162.22857143 143.77142857] ; [4.77142857 4.22857143],0
s8,1,0.157383,1.999196,[174 131] ; [3 6],[171.92675159 133.07324841] ; [5.07324841 3.92675159],0
p9,1,0.205819,1.600593,[277  29] ; [7 2],[275.88571429  30.11428571] ; [8.11428571 0.88571429],0
d5,1,0.220037,1.504131,[251  53] ; [6 3],[249.61022364  54.38977636] ; [7.38977636 1.61022364],0
a7,1,0.233938,1.416759,[224  81] ; [5 4],[222.43630573  82.56369427] ; [6.56369427 2.43630573],0
v2,1,0.238362,1.390255,[175 126] ; [7 2],[176.71612903 124.28387097] ; [5.28387097 3.71612903],0
n5,1,0.281956,1.15764,[248  58] ; [6 3],[246.74285714  59.25714286] ; [7.25714286 1.74285714],0
s1,1,0.288443,1.126875,[ 12 292] ; [1 8],[ 12.62619808 291.37380192] ; [0.37380192 8.62619808],0
p2,1,0.319627,0.990473,[272  35] ; [7 2],[271.05379747  35.94620253] ; [7.94620253 1.05379747],0
v3,1,0.335589,0.927208,[126 174] ; [2 6],[124.67532468 175.32467532] ; [3.32467532 4.67532468],0
p4,1,0.354448,0.857467,[243  63] ; [6 3],[241.88571429  64.11428571] ; [7.11428571 1.88571429],0
u2,1,0.356479,0.85026,[48 32] ; [1 2],[47.22891566 32.77108434] ; [1.77108434 1.22891566],0
b4,1,0.372565,0.795092,[182 125] ; [4 5],[180.70253165 126.29746835] ; [5.29746835 3.70253165],0
p3,1,0.406922,0.687775,[197 109] ; [7 2],[198.17142857 107.82857143] ; [5.82857143 3.17142857],0
a6,1,0.42447,0.637906,[198 107] ; [7 2],[199.12420382 105.87579618] ; [5.87579618 3.12420382],0
s7,1,0.45134,0.567283,[186 109] ; [4 4],[184.98349835 110.01650165] ; [5.01650165 2.98349835],0
s6,1,0.51616,0.421559,[225  75] ; [6 1],[225.73289902  74.26710098] ; [5.26710098 1.73289902],0
p5,1,0.554875,0.348657,[ 58 249] ; [1 8],[ 57.31962025 249.68037975] ; [1.68037975 7.31962025],0
d1,1,0.566811,0.328048,[199 108] ; [5 4],[198.18987342 108.81012658] ; [5.81012658 3.18987342],0
a3,1,0.600009,0.274983,[227  78] ; [6 3],[226.32165605  78.67834395] ; [6.67834395 2.32165605],0
d4,1,0.600282,0.27457,[257  48] ; [7 2],[256.43312102  48.56687898] ; [7.56687898 1.43312102],0
p7,1,0.610538,0.259392,[254  48] ; [7 2],[253.44694534  48.55305466] ; [7.55305466 1.44694534],0
n4,1,0.614782,0.253269,[258  49] ; [7 2],[257.45253165  49.54746835] ; [7.54746835 1.45253165],0
a2,1,0.624983,0.238926,[ 80 227] ; [3 6],[ 80.63607595 226.36392405] ; [2.36392405 6.63607595],0
n1,1,0.648329,0.208013,[29 33] ; [1 2],[28.61538462 33.38461538] ; [1.38461538 1.61538462],0
b5,1,0.656513,0.197787,[182 125] ; [6 3],[182.64556962 124.35443038] ; [5.35443038 3.64556962],0
v1,1,0.677541,0.172907,[189 114] ; [5 4],[188.40384615 114.59615385] ; [5.59615385 3.40384615],0
a4,1,0.69908,0.149431,[156 150] ; [4 5],[155.42857143 150.57142857] ; [4.57142857 4.42857143],0
s5,1,0.750201,0.101362,[129 162] ; [4 4],[129.44147157 161.55852843] ; [3.55852843 4.44147157],0
s2,1,0.751659,0.100142,[186 120] ; [5 4],[185.54285714 120.45714286] ; [5.45714286 3.54285714],0
n3,1,0.772028,0.083939,[46 16] ; [2 1],[45.78461538 16.21538462] ; [2.21538462 0.78461538],0
p1,1,0.782441,0.076253,[ 44 262] ; [1 8],[ 43.71428571 262.28571429] ; [1.28571429 7.71428571],0
a8,1,0.800522,0.063843,[ 39 238] ; [1 8],[ 38.74125874 238.25874126] ; [1.25874126 7.74125874],0
b2,1,0.852284,0.034672,[ 91 105] ; [3 4],[ 90.75862069 105.24137931] ; [3.24137931 3.75862069],0
b3,1,0.852284,0.034672,[ 91 105] ; [3 4],[ 90.75862069 105.24137931] ; [3.24137931 3.75862069],0
a5,1,0.879133,0.023125,[232  75] ; [7 2],[232.19303797  74.80696203] ; [6.80696203 2.19303797],0
u3,1,0.88355,0.021454,[50 30] ; [2 1],[50.12048193 29.87951807] ; [1.87951807 1.12048193],0
s4,1,0.885717,0.020657,[ 61 240] ; [2 7],[ 61.17096774 239.82903226] ; [1.82903226 7.17096774],0
