Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,61.499601,[40 70] ; [252  75],[73.50114416 36.49885584] ; [218.49885584 108.50114416],1
d3,1,0.0,30.205141,[57 53] ; [259  69],[79.36073059 30.63926941] ; [236.63926941  91.36073059],1
a2,1,7e-06,20.200097,[  7 103] ; [ 88 241],[23.80410023 86.19589977] ; [ 71.19589977 257.80410023],1
b5,1,1e-05,19.50317,[42 68] ; [205 124],[61.89066059 48.10933941] ; [185.10933941 143.89066059],1
u1,1,0.000277,13.219526,[  6 104] ; [ 67 262],[18.29157175 91.70842825] ; [ 54.70842825 274.29157175],1
n2,1,0.010964,6.471218,[11  8] ; [39  6],[14.84375  4.15625] ; [35.15625  9.84375],0
u3,1,0.017257,5.67,[14 22] ; [56 34],[20. 16.] ; [50. 40.],0
b1,1,0.024103,5.087193,[51 59] ; [113 216],[41.09339408 68.90660592] ; [122.90660592 206.09339408],0
s8,1,0.025479,4.991014,[65 45] ; [152 173],[54.87356322 55.12643678] ; [162.12643678 162.87356322],0
s4,1,0.031501,4.625428,[25 85] ; [ 45 277],[17.82407407 92.17592593] ; [ 52.17592593 269.82407407],0
r1,1,0.050157,3.836215,[90 20] ; [292  36],[95.93607306 14.06392694] ; [286.06392694  41.93607306],0
d5,1,0.058816,3.570459,[83 26] ; [276  52],[89.54462243 19.45537757] ; [269.45537757  58.54462243],0
s5,1,0.070043,3.282001,[50 56] ; [118 199],[42.09929078 63.90070922] ; [125.90070922 191.09929078],0
p12,1,0.107039,2.597407,[  7 102] ; [ 39 289],[11.47368421 97.52631579] ; [ 34.52631579 293.47368421],0
d1,1,0.113864,2.49975,[63 47] ; [216 113],[69.90888383 40.09111617] ; [209.09111617 119.90888383],0
b3,1,0.123061,2.377921,[31 37] ; [ 68 126],[25.69465649 42.30534351] ; [ 73.30534351 120.69465649],0
b2,1,0.123061,2.377921,[31 37] ; [ 68 126],[25.69465649 42.30534351] ; [ 73.30534351 120.69465649],0
r2,1,0.16916,1.890368,[103   5] ; [321   7],[105.02752294   2.97247706] ; [318.97247706   9.02752294],0
u4,1,0.178206,1.81252,[  5 105] ; [  7 322],[  3.00683371 106.99316629] ; [  8.99316629 320.00683371],0
b4,1,0.229258,1.445459,[58 52] ; [195 134],[63.39407745 46.60592255] ; [189.60592255 139.39407745],0
p2,1,0.235234,1.408929,[98 12] ; [304  24],[100.95890411   9.04109589] ; [301.04109589  26.95890411],0
v1,1,0.235436,1.407714,[60 49] ; [198 124],[65.24825986 43.75174014] ; [192.75174014 129.24825986],0
a5,1,0.239814,1.381688,[81 29] ; [260  69],[85.44419134 24.55580866] ; [255.55580866  73.44419134],0
a3,1,0.249081,1.328453,[74 36] ; [238  88],[78.71559633 31.28440367] ; [233.28440367  92.71559633],0
s7,1,0.252749,1.308045,[61 45] ; [159 152],[55.92326139 50.07673861] ; [164.07673861 146.92326139],0
n1,1,0.302918,1.061304,[10  9] ; [17 27],[ 8.14285714 10.85714286] ; [18.85714286 25.14285714],0
n4,1,0.318269,0.996045,[92 18] ; [260  68],[88.40182648 21.59817352] ; [263.59817352  64.40182648],0
d4,1,0.353992,0.859097,[89 20] ; [280  48],[92.0389016 16.9610984] ; [276.9610984  51.0389016],0
n3,1,0.360036,0.837766,[12  6] ; [35 10],[13.42857143  4.57142857] ; [33.57142857 11.42857143],0
v2,1,0.368205,0.809715,[60 47] ; [194 124],[63.94823529 43.05176471] ; [190.05176471 127.94823529],0
p6,1,0.374899,0.787362,[57 51] ; [156 170],[53.00460829 54.99539171] ; [159.99539171 166.00460829],0
a8,1,0.412604,0.671285,[14 93] ; [ 48 244],[16.62656642 90.37343358] ; [ 45.37343358 246.62656642],0
s3,1,0.416847,0.659186,[67 43] ; [183 141],[63.3640553 46.6359447] ; [186.6359447 137.3640553],0
p3,1,0.453724,0.561333,[73 37] ; [204 123],[69.72540046 40.27459954] ; [207.27459954 119.72540046],0
n5,1,0.477867,0.503727,[90 20] ; [258  70],[87.39726027 22.60273973] ; [260.60273973  67.39726027],0
p4,1,0.525701,0.402694,[78 32] ; [242  85],[80.54919908 29.45080092] ; [239.45080092  87.54919908],0
p11,1,0.539989,0.37556,[92 18] ; [283  46],[93.96355353 16.03644647] ; [281.03644647  47.96355353],0
v4,1,0.562633,0.335166,[107   3] ; [323   6],[107.74487472   2.25512528] ; [322.25512528   6.74487472],0
v3,1,0.616499,0.250819,[51 58] ; [140 178],[48.75644028 60.24355972] ; [142.24355972 175.75644028],0
u2,1,0.65522,0.199382,[19 17] ; [52 39],[20.12598425 15.87401575] ; [50.87401575 40.12598425],0
p7,1,0.661424,0.191798,[92 18] ; [265  59],[90.48387097 19.51612903] ; [266.51612903  57.48387097],0
p1,1,0.703356,0.145004,[12 98] ; [ 40 286],[13.11926606 96.88073394] ; [ 38.88073394 287.11926606],0
d2,1,0.739757,0.11034,[55 55] ; [158 170],[53.49315068 56.50684932] ; [159.50684932 168.49315068],0
p9,1,0.742065,0.10832,[98 12] ; [294  32],[98.89908257 11.10091743] ; [293.10091743  32.89908257],0
n6,1,0.764451,0.089785,[96 14] ; [288  38],[96.88073394 13.11926606] ; [287.11926606  38.88073394],0
p5,1,0.780628,0.077563,[20 90] ; [ 56 273],[19.04328018 90.95671982] ; [ 56.95671982 272.04328018],0
a1,1,0.805622,0.060554,[  6 104] ; [ 16 313],[  5.51252847 104.48747153] ; [ 16.48747153 312.51252847],0
s2,1,0.822191,0.050503,[56 54] ; [170 156],[57.01834862 52.98165138] ; [168.98165138 157.01834862],0
r3,1,0.867216,0.027955,[107   3] ; [320   8],[107.23744292   2.76255708] ; [319.76255708   8.23744292],0
s6,1,0.871569,0.026136,[76 29] ; [229  91],[75.35294118 29.64705882] ; [229.64705882  90.35294118],0
s1,1,0.874423,0.024977,[  3 107] ; [  8 318],[  2.77522936 107.22477064] ; [  8.22477064 317.77522936],0
p10,1,0.883205,0.021582,[96 14] ; [288  40],[96.43835616 13.56164384] ; [287.56164384  40.43835616],0
a4,1,0.924557,0.008967,[48 62] ; [141 186],[47.57437071 62.42562929] ; [141.42562929 185.57437071],0
