Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.335794,[34 38] ; [14 87],[19.97687861 52.02312139] ; [28.02312139 72.97687861],1
v4,1,0.16612,1.917616,[65  8] ; [83 19],[61.73714286 11.26285714] ; [86.26285714 15.73714286],0
p6,1,0.192787,1.69619,[21 51] ; [21 81],[17.37931034 54.62068966] ; [24.62068966 77.37931034],0
r4,1,0.210833,1.565694,[56 18] ; [69 34],[52.25988701 21.74011299] ; [72.74011299 30.25988701],0
s6,1,0.213753,1.545826,[38 32] ; [46 57],[33.98843931 36.01156069] ; [50.01156069 52.98843931],0
p4,1,0.21823,1.515975,[23 49] ; [24 78],[19.44827586 52.55172414] ; [27.55172414 74.44827586],0
b1,1,0.233403,1.420003,[23 51] ; [41 62],[26.75706215 47.24293785] ; [37.24293785 65.75706215],0
n6,1,0.259658,1.270578,[54 19] ; [68 35],[50.60227273 22.39772727] ; [71.39772727 31.60227273],0
r2,1,0.291,1.114988,[63  9] ; [84 19],[60.48 11.52] ; [86.52 16.48],0
d2,1,0.298221,1.082132,[19 54] ; [20 83],[16.17613636 56.82386364] ; [22.82386364 80.17613636],0
p2,1,0.303242,1.059883,[54 20] ; [67 35],[50.875 23.125] ; [70.125 31.875],0
n3,1,0.362035,0.830821,[16  7] ; [22 16],[14.32786885  8.67213115] ; [23.67213115 14.32786885],0
b4,1,0.36406,0.823838,[46 28] ; [57 46],[43.06214689 30.93785311] ; [59.93785311 43.06214689],0
s2,1,0.368599,0.808383,[33 41] ; [39 64],[30.10169492 43.89830508] ; [41.89830508 61.10169492],0
u2,1,0.417866,0.656309,[18 13] ; [32 33],[16.14583333 14.85416667] ; [33.85416667 31.14583333],0
b3,1,0.422719,0.642744,[ 9 31] ; [17 40],[10.72164948 29.27835052] ; [15.27835052 41.72164948],0
b2,1,0.422719,0.642744,[ 9 31] ; [17 40],[10.72164948 29.27835052] ; [15.27835052 41.72164948],0
p10,1,0.438377,0.600526,[47 24] ; [61 40],[44.58139535 26.41860465] ; [63.41860465 37.58139535],0
p1,1,0.453476,0.561948,[ 2 72] ; [ 5 96],[ 2.96 71.04] ; [ 4.04 96.96],0
p12,1,0.50687,0.440524,[ 1 71] ; [  3 100],[ 1.64571429 70.35428571] ; [  2.35428571 100.64571429],0
s7,1,0.600379,0.274425,[22 48] ; [28 73],[20.46783626 49.53216374] ; [29.53216374 71.46783626],0
p8,1,0.60291,0.270629,[22 50] ; [35 67],[23.5862069 48.4137931] ; [33.4137931 68.5862069],0
s4,1,0.628572,0.234002,[15 58] ; [18 84],[13.76571429 59.23428571] ; [19.23428571 82.76571429],0
a1,1,0.678946,0.171315,[ 3 71] ; [  3 100],[ 2.50847458 71.49152542] ; [ 3.49152542 99.50847458],0
p9,1,0.678986,0.171269,[49 22] ; [66 34],[47.74853801 23.25146199] ; [67.25146199 32.74853801],0
s3,1,0.680682,0.169359,[37 36] ; [48 53],[35.66091954 37.33908046] ; [49.33908046 51.66091954],0
a7,1,0.747287,0.103825,[44 29] ; [59 43],[42.96571429 30.03428571] ; [60.03428571 41.96571429],0
n2,1,0.754859,0.097493,[13  9] ; [24 14],[13.56666667  8.43333333] ; [23.43333333 14.56666667],0
u1,1,0.764067,0.090086,[ 1 73] ; [  2 101],[ 1.25423729 72.74576271] ; [  1.74576271 101.25423729],0
s5,1,0.768064,0.086971,[14 57] ; [22 80],[14.77456647 56.22543353] ; [21.22543353 80.77456647],0
n5,1,0.787514,0.072652,[43 30] ; [58 44],[42.13142857 30.86857143] ; [58.86857143 43.13142857],0
b5,1,0.794278,0.067995,[46 28] ; [66 37],[46.82485876 27.17514124] ; [65.17514124 37.82485876],0
u3,1,0.827217,0.047643,[16 15] ; [32 33],[15.5 15.5] ; [32.5 32.5],0
a8,1,0.869778,0.026876,[ 9 59] ; [12 85],[ 8.65454545 59.34545455] ; [12.34545455 84.65454545],0
