Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,57.684899,[25 58] ; [218  72],[54.07238606 28.92761394] ; [188.92761394 101.07238606],1
p6,1,0.0,25.572835,[23 60] ; [171 118],[43.28494624 39.71505376] ; [150.71505376 138.28494624],1
p2,1,0.000232,13.553427,[69 14] ; [277  14],[76.78609626  6.21390374] ; [269.21390374  21.78609626],1
p5,1,0.000243,13.466206,[ 5 78] ; [ 71 220],[16.86631016 66.13368984] ; [ 59.13368984 231.86631016],1
d4,1,0.000449,12.31471,[59 24] ; [253  37],[69.42627346 13.57372654] ; [242.57372654  47.42627346],1
d1,1,0.000707,11.470214,[39 44] ; [196  95],[52.15240642 30.84759358] ; [182.84759358 108.15240642],1
v1,1,0.00098,10.864947,[38 42] ; [194  93],[50.57220708 29.42779292] ; [181.42779292 105.57220708],1
s6,1,0.001845,9.698087,[47 34] ; [212  68],[58.11357341 22.88642659] ; [200.88642659  79.11357341],0
d3,1,0.003077,8.761242,[47 36] ; [214  77],[57.92245989 25.07754011] ; [203.07754011  87.92245989],0
d5,1,0.003527,8.512596,[58 25] ; [244  46],[67.20107239 15.79892761] ; [234.79892761  55.20107239],0
s8,1,0.005181,7.815196,[33 50] ; [164 123],[44.19189189 38.80810811] ; [152.80810811 134.19189189],0
p7,1,0.007585,7.12889,[59 22] ; [248  42],[67.02695418 13.97304582] ; [239.97304582  50.02695418],0
u2,1,0.016594,5.738861,[10 18] ; [46 28],[15.37254902 12.62745098] ; [40.62745098 33.37254902],0
s7,1,0.029939,4.712768,[37 43] ; [163 109],[45.45454545 34.54545455] ; [154.54545455 117.45454545],0
v3,1,0.032525,4.570592,[29 54] ; [136 146],[37.52054795 45.47945205] ; [127.47945205 154.52054795],0
d2,1,0.048026,3.90906,[34 49] ; [155 136],[41.94385027 41.05614973] ; [147.05614973 143.94385027],0
p12,1,0.048076,3.907311,[ 4 77] ; [ 37 254],[ 8.92741935 72.07258065] ; [ 32.07258065 258.92741935],0
b5,1,0.049589,3.85529,[54 29] ; [154 137],[46.16042781 36.83957219] ; [161.83957219 129.16042781],0
a1,1,0.057192,3.617006,[ 1 82] ; [ 19 272],[ 4.43850267 78.56149733] ; [ 15.56149733 275.43850267],0
v2,1,0.060651,3.519493,[39 38] ; [178 107],[46.15745856 30.84254144] ; [170.84254144 114.15745856],0
s5,1,0.090019,2.874038,[26 55] ; [118 159],[32.58100559 48.41899441] ; [111.41899441 165.58100559],0
p10,1,0.092624,2.828175,[71 12] ; [266  24],[74.98927614  8.01072386] ; [262.01072386  27.98927614],0
a8,1,0.093784,2.808189,[18 59] ; [ 40 223],[13.13529412 63.86470588] ; [ 44.86470588 218.13529412],0
a4,1,0.104108,2.641458,[31 51] ; [139 151],[37.47311828 44.52688172] ; [132.52688172 157.47311828],0
r1,1,0.10448,2.635792,[64 18] ; [248  42],[68.77419355 13.22580645] ; [243.22580645  46.77419355],0
a5,1,0.110098,2.552811,[59 24] ; [231  60],[64.35828877 18.64171123] ; [225.64171123  65.35828877],0
p9,1,0.142179,2.154213,[71 10] ; [269  21],[74.23180593  6.76819407] ; [265.76819407  24.23180593],0
p11,1,0.150855,2.06358,[69 14] ; [259  32],[72.79144385 10.20855615] ; [255.20855615  35.79144385],0
s2,1,0.173286,1.854284,[40 43] ; [162 124],[45.43631436 37.56368564] ; [156.56368564 129.43631436],0
b4,1,0.17737,1.819524,[41 42] ; [168 123],[46.38235294 36.61764706] ; [162.61764706 128.38235294],0
a7,1,0.204877,1.607264,[56 27] ; [216  74],[60.52546917 22.47453083] ; [211.47453083  78.52546917],0
a3,1,0.212751,1.552608,[55 26] ; [217  73],[59.38544474 21.61455526] ; [212.61455526  77.38544474],0
u4,1,0.238672,1.388418,[ 1 82] ; [ 11 279],[ 2.67024129 80.32975871] ; [  9.32975871 280.67024129],0
u1,1,0.259444,1.271721,[12 71] ; [ 58 233],[15.53475936 67.46524064] ; [ 54.46524064 236.53475936],0
n2,1,0.305054,1.051969,[17  2] ; [33  9],[15.57377049  3.42622951] ; [34.42622951  7.57377049],0
s3,1,0.307728,1.040402,[44 37] ; [174 113],[47.98369565 33.01630435] ; [170.01630435 116.98369565],0
n1,1,0.366256,0.816327,[10  8] ; [18 24],[8.4 9.6] ; [19.6 22.4],0
v4,1,0.411839,0.673485,[82  1] ; [280   8],[80.98652291  2.01347709] ; [281.01347709   6.98652291],0
b2,1,0.497409,0.46046,[16 29] ; [ 76 109],[18. 27.] ; [ 74. 111.],0
b3,1,0.497409,0.46046,[16 29] ; [ 76 109],[18. 27.] ; [ 74. 111.],0
u3,1,0.540529,0.374559,[14 14] ; [42 32],[15.37254902 12.62745098] ; [40.62745098 33.37254902],0
r4,1,0.547326,0.362129,[76  7] ; [272  19],[77.22994652  5.77005348] ; [270.77005348  20.22994652],0
s4,1,0.568739,0.324798,[13 69] ; [ 53 232],[14.74659401 67.25340599] ; [ 51.25340599 233.74659401],0
n4,1,0.583967,0.299866,[73 10] ; [262  29],[74.34491979  8.65508021] ; [260.65508021  30.34491979],0
r3,1,0.632247,0.229025,[80  3] ; [274  14],[79.1967655  3.8032345] ; [274.8032345  13.1967655],0
n3,1,0.705277,0.143041,[13  6] ; [26 15],[12.35  6.65] ; [26.65 14.35],0
a2,1,0.728883,0.12014,[19 64] ; [ 72 219],[20.19518717 62.80481283] ; [ 70.80481283 220.19518717],0
b1,1,0.79132,0.070012,[35 48] ; [118 173],[33.95454545 49.04545455] ; [119.04545455 171.95454545],0
s1,1,0.874466,0.02496,[ 2 80] ; [  8 282],[ 2.20430108 79.79569892] ; [  7.79569892 282.20430108],0
p1,1,0.900329,0.015687,[10 72] ; [ 37 254],[10.33243968 71.66756032] ; [ 36.66756032 254.33243968],0
a6,1,0.915041,0.011381,[55 27] ; [197  94],[55.39946381 26.60053619] ; [196.60053619  94.39946381],0
n6,1,0.922599,0.00944,[77  6] ; [269  20],[77.19892473  5.80107527] ; [268.80107527  20.19892473],0
r2,1,0.982512,0.00048,[79  4] ; [273  14],[78.96216216  4.03783784] ; [273.03783784  13.96216216],0
