Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.004976,7.888231,[ 2 13] ; [10  6],[5.80645161 9.19354839] ; [6.19354839 9.80645161],0
p3,1,0.320489,0.986951,[ 4 11] ; [7 9],[5.32258065 9.67741935] ; [ 5.67741935 10.32258065],0
b1,1,0.3785,0.775567,[7 8] ; [ 5 11],[5.80645161 9.19354839] ; [6.19354839 9.80645161],0
p11,1,0.593634,0.284705,[8 7] ; [7 9],[7.25806452 7.74193548] ; [7.74193548 8.25806452],0
