Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000776,11.296641,[ 5 49] ; [4 3],[ 7.96721311 46.03278689] ; [1.03278689 5.96721311],1
s6,1,0.013875,6.053915,[ 9 45] ; [4 3],[11.50819672 42.49180328] ; [1.49180328 5.50819672],0
p8,1,0.016118,5.789923,[14 39] ; [5 2],[16.78333333 36.21666667] ; [2.21666667 4.78333333],0
n6,1,0.035225,4.434217,[23 30] ; [6 1],[25.61666667 27.38333333] ; [3.38333333 3.61666667],0
p3,1,0.052374,3.763783,[12 41] ; [4 3],[14.13333333 38.86666667] ; [1.86666667 5.13333333],0
a7,1,0.10143,2.682915,[21 33] ; [5 2],[23.01639344 30.98360656] ; [2.98360656 4.01639344],0
n1,1,0.113625,2.503066,[13 18] ; [4 1],[14.63888889 16.36111111] ; [2.36111111 2.63888889],0
n2,1,0.148235,2.090323,[14 17] ; [4 1],[15.5 15.5] ; [2.5 2.5],0
n3,1,0.211552,1.560776,[13 18] ; [3 1],[14.17142857 16.82857143] ; [1.82857143 2.17142857],0
p12,1,0.223163,1.483914,[ 2 52] ; [1 6],[ 2.6557377 51.3442623] ; [0.3442623 6.6557377],0
b3,1,0.298512,1.080828,[16 20] ; [1 4],[14.92682927 21.07317073] ; [2.07317073 2.92682927],0
b2,1,0.298512,1.080828,[16 20] ; [1 4],[14.92682927 21.07317073] ; [2.07317073 2.92682927],0
b1,1,0.305583,1.049669,[34 20] ; [3 4],[32.75409836 21.24590164] ; [4.24590164 2.75409836],0
s2,1,0.354971,0.855607,[ 8 46] ; [2 5],[ 8.85245902 45.14754098] ; [1.14754098 5.85245902],0
v2,1,0.404103,0.696084,[10 43] ; [2 4],[10.77966102 42.22033898] ; [1.22033898 4.77966102],0
p11,1,0.410483,0.677402,[15 39] ; [3 4],[15.93442623 38.06557377] ; [2.06557377 4.93442623],0
p9,1,0.423777,0.639817,[21 30] ; [4 3],[21.98275862 29.01724138] ; [3.01724138 3.98275862],0
p4,1,0.42964,0.623797,[15 38] ; [3 4],[15.9 37.1] ; [2.1 4.9],0
d1,1,0.477066,0.505563,[16 38] ; [3 4],[16.81967213 37.18032787] ; [2.18032787 4.81967213],0
n4,1,0.477891,0.503671,[31 23] ; [5 2],[31.86885246 22.13114754] ; [4.13114754 2.86885246],0
d5,1,0.525857,0.402391,[30 24] ; [3 4],[29.21311475 24.78688525] ; [3.78688525 3.21311475],0
s7,1,0.534398,0.386023,[11 39] ; [2 4],[11.60714286 38.39285714] ; [1.39285714 4.60714286],0
v3,1,0.541552,0.372671,[12 42] ; [2 4],[12.6 41.4] ; [1.4 4.6],0
d4,1,0.588738,0.292319,[29 25] ; [3 4],[28.32786885 25.67213115] ; [3.67213115 3.32786885],0
d3,1,0.588738,0.292319,[25 29] ; [4 3],[25.67213115 28.32786885] ; [3.32786885 3.67213115],0
d2,1,0.636288,0.223629,[20 33] ; [2 5],[19.43333333 33.56666667] ; [2.56666667 4.43333333],0
p7,1,0.645599,0.211494,[17 33] ; [3 4],[17.54385965 32.45614035] ; [2.45614035 4.54385965],0
a5,1,0.654244,0.200592,[28 26] ; [3 4],[27.44262295 26.55737705] ; [3.55737705 3.44262295],0
b5,1,0.654244,0.200592,[26 28] ; [4 3],[26.55737705 27.44262295] ; [3.44262295 3.55737705],0
s3,1,0.658925,0.194832,[13 39] ; [2 4],[13.44827586 38.55172414] ; [1.55172414 4.44827586],0
a3,1,0.699194,0.149311,[31 22] ; [4 2],[31.44067797 21.55932203] ; [3.55932203 2.44067797],0
p2,1,0.793379,0.068605,[20 33] ; [3 4],[20.31666667 32.68333333] ; [2.68333333 4.31666667],0
a6,1,0.863594,0.029516,[25 29] ; [3 4],[24.78688525 29.21311475] ; [3.21311475 3.78688525],0
s4,1,0.872807,0.02563,[ 9 45] ; [1 6],[ 8.85245902 45.14754098] ; [1.14754098 5.85245902],0
n5,1,0.875697,0.024469,[37 17] ; [5 2],[37.18032787 16.81967213] ; [4.81967213 2.18032787],0
u3,1,0.918512,0.010467,[ 7 16] ; [1 2],[ 7.07692308 15.92307692] ; [0.92307692 2.07692308],0
p6,1,0.937137,0.00622,[ 7 46] ; [1 6],[ 7.06666667 45.93333333] ; [0.93333333 6.06666667],0
p10,1,0.945805,0.004621,[22 31] ; [3 4],[22.08333333 30.91666667] ; [2.91666667 4.08333333],0
v1,1,0.953942,0.003336,[16 38] ; [2 5],[15.93442623 38.06557377] ; [2.06557377 4.93442623],0
u2,1,0.96042,0.002463,[ 8 15] ; [1 2],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
