Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,33.397001,[42 47] ; [213  56],[63.39385475 25.60614525] ; [191.60614525  77.39385475],1
r4,1,0.0,32.73798,[52 37] ; [233  36],[70.85195531 18.14804469] ; [214.14804469  54.85195531],1
p10,1,0.0,32.150623,[36 50] ; [198  66],[57.49714286 28.50285714] ; [176.50285714  87.49714286],1
v4,1,0.0,30.437997,[64 25] ; [251  17],[78.52941176 10.47058824] ; [236.47058824  31.52941176],1
r3,1,0.0,27.108003,[64 25] ; [248  19],[78. 11.] ; [234.  33.],1
n5,1,0.0,25.553076,[39 49] ; [196  70],[58.4180791 29.5819209] ; [176.5819209  89.4180791],1
p9,1,4e-06,21.145611,[47 40] ; [210  55],[63.51988636 23.48011364] ; [193.48011364  71.51988636],1
n4,1,0.000206,13.778574,[47 42] ; [198  70],[61.07843137 27.92156863] ; [183.92156863  84.07843137],1
p2,1,0.000358,12.740117,[52 35] ; [211  56],[64.63559322 22.36440678] ; [198.36440678  68.63559322],1
p4,1,0.001401,10.204193,[25 62] ; [128 137],[37.81534091 49.18465909] ; [115.18465909 149.81534091],0
s1,1,0.002571,9.089612,[ 7 81] ; [  4 261],[ 2.74220963 85.25779037] ; [  8.25779037 256.74220963],0
r2,1,0.004467,8.083668,[71 17] ; [242  22],[78.25  9.75] ; [234.75  29.25],0
p8,1,0.005589,7.67826,[27 59] ; [128 136],[38.08571429 47.91428571] ; [116.91428571 147.08571429],0
a1,1,0.006055,7.53393,[ 9 80] ; [  8 261],[ 4.22625698 84.77374302] ; [ 12.77374302 256.22625698],0
b1,1,0.012794,6.197347,[45 44] ; [ 96 173],[35.05307263 53.94692737] ; [105.94692737 163.05307263],0
d3,1,0.020224,5.392477,[44 44] ; [172  97],[53.24369748 34.75630252] ; [162.75630252 106.24369748],0
v2,1,0.02222,5.22844,[32 53] ; [134 124],[41.13702624 43.86297376] ; [124.86297376 133.13702624],0
p7,1,0.025834,4.967112,[36 50] ; [147 117],[44.96571429 41.03428571] ; [138.03428571 125.96571429],0
r1,1,0.025954,4.959054,[55 34] ; [198  69],[63.25 25.75] ; [189.75  77.25],0
d1,1,0.027496,4.859397,[34 55] ; [139 130],[43.00837989 45.99162011] ; [129.99162011 139.00837989],0
p3,1,0.031503,4.625341,[23 64] ; [105 163],[31.36901408 55.63098592] ; [ 96.63098592 171.36901408],0
n3,1,0.039781,4.227184,[21 14] ; [50 13],[25.35714286  9.64285714] ; [45.64285714 17.35714286],0
a5,1,0.044613,4.033193,[48 41] ; [177  92],[55.93575419 33.06424581] ; [169.06424581  99.93575419],0
v1,1,0.05827,3.585947,[30 58] ; [120 143],[37.60683761 50.39316239] ; [112.39316239 150.60683761],0
s6,1,0.063665,3.439242,[26 63] ; [105 156],[33.31142857 55.68857143] ; [ 97.68857143 163.31142857],0
d5,1,0.07329,3.207746,[60 29] ; [207  62],[66.37709497 22.62290503] ; [200.62290503  68.37709497],0
d4,1,0.08035,3.057818,[59 30] ; [203  65],[65.31652661 23.68347339] ; [196.68347339  71.31652661],0
n2,1,0.098205,2.734452,[20 16] ; [46 18],[23.76 12.24] ; [42.24 21.76],0
s5,1,0.106736,2.601898,[ 9 76] ; [ 47 214],[13.75722543 71.24277457] ; [ 42.24277457 218.75722543],0
p6,1,0.150288,2.06932,[14 69] ; [ 65 201],[18.78796562 64.21203438] ; [ 60.21203438 205.78796562],0
u1,1,0.175621,1.8343,[ 5 84] ; [ 28 241],[ 8.20391061 80.79608939] ; [ 24.79608939 244.20391061],0
v3,1,0.188522,1.729127,[19 65] ; [ 79 184],[23.72334294 60.27665706] ; [ 74.27665706 188.72334294],0
p12,1,0.225558,1.468658,[ 1 86] ; [ 10 257],[ 2.70338983 84.29661017] ; [  8.29661017 258.70338983],0
a6,1,0.254877,1.296372,[54 35] ; [181  88],[58.42178771 30.57821229] ; [176.57821229  92.42178771],0
a7,1,0.317913,0.997513,[56 33] ; [184  84],[59.83193277 29.16806723] ; [180.16806723  87.83193277],0
u2,1,0.33617,0.924983,[18 16] ; [47 61],[15.56338028 18.43661972] ; [49.43661972 58.56338028],0
a8,1,0.404076,0.696162,[ 7 78] ; [ 28 216],[ 9.04255319 75.95744681] ; [ 25.95744681 218.04255319],0
s8,1,0.480689,0.497299,[10 79] ; [ 38 230],[11.96638655 77.03361345] ; [ 36.03361345 231.96638655],0
u3,1,0.504882,0.444659,[14 20] ; [52 57],[15.69230769 18.30769231] ; [50.30769231 58.69230769],0
p5,1,0.548739,0.359582,[ 4 83] ; [ 17 251],[ 5.14647887 81.85352113] ; [ 15.85352113 252.14647887],0
p1,1,0.580601,0.305264,[ 9 80] ; [ 22 246],[ 7.72829132 81.27170868] ; [ 23.27170868 244.72829132],0
s4,1,0.602019,0.271962,[ 8 81] ; [ 29 236],[ 9.30225989 79.69774011] ; [ 27.69774011 237.30225989],0
a3,1,0.623864,0.240474,[55 33] ; [159 108],[53.04788732 34.95211268] ; [160.95211268 106.04788732],0
b4,1,0.626072,0.237426,[52 37] ; [165 104],[53.94692737 35.05307263] ; [163.05307263 105.94692737],0
b5,1,0.626072,0.237426,[52 37] ; [165 104],[53.94692737 35.05307263] ; [163.05307263 105.94692737],0
a2,1,0.695673,0.153013,[13 76] ; [ 44 225],[14.17039106 74.82960894] ; [ 42.82960894 226.17039106],0
s3,1,0.719221,0.12924,[20 68] ; [ 55 208],[18.8034188 69.1965812] ; [ 56.1965812 206.8034188],0
d2,1,0.729591,0.119487,[39 50] ; [111 155],[37.6056338 51.3943662] ; [112.3943662 153.6056338],0
u4,1,0.733114,0.116272,[ 1 88] ; [  2 267],[ 0.74581006 88.25418994] ; [  2.25418994 266.74581006],0
a4,1,0.783108,0.075774,[34 55] ; [106 160],[35.09859155 53.90140845] ; [104.90140845 161.09859155],0
n1,1,0.923846,0.009138,[12 23] ; [21 42],[11.78571429 23.21428571] ; [21.21428571 41.78571429],0
b2,1,0.926717,0.00846,[18 36] ; [49 95],[18.27272727 35.72727273] ; [48.72727273 95.27272727],0
b3,1,0.926717,0.00846,[18 36] ; [49 95],[18.27272727 35.72727273] ; [48.72727273 95.27272727],0
