Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,76.392281,[162  72] ; [ 3 54],[132.68041237 101.31958763] ; [32.31958763 24.68041237],1
d5,1,0.0,70.013771,[206  28] ; [21 36],[182.53608247  51.46391753] ; [44.46391753 12.53608247],1
d3,1,0.0,58.399339,[187  47] ; [16 41],[163.2371134  70.7628866] ; [39.7628866 17.2371134],1
a3,1,5e-06,20.929125,[167  66] ; [22 34],[152.37716263  80.62283737] ; [36.62283737 19.37716263],1
r1,1,2.1e-05,18.130735,[195  38] ; [33 24],[183.1862069  49.8137931] ; [44.8137931 12.1862069],1
d2,1,2.2e-05,17.997502,[118 116] ; [11 46],[103.73195876 130.26804124] ; [25.26804124 31.73195876],1
r4,1,0.001178,10.524543,[213  21] ; [43 14],[205.8556701  28.1443299] ; [50.1443299  6.8556701],0
a5,1,0.00186,9.68316,[176  58] ; [31 26],[166.45360825  67.54639175] ; [40.54639175 16.45360825],0
s2,1,0.002127,9.436692,[ 96 137] ; [11 46],[ 85.96896552 147.03103448] ; [21.03103448 35.96896552],0
u1,1,0.007838,7.070228,[ 34 200] ; [ 1 56],[ 28.1443299 205.8556701] ; [ 6.8556701 50.1443299],0
r2,1,0.008989,6.825009,[216  13] ; [47  9],[211.32280702  17.67719298] ; [51.67719298  4.32280702],0
r3,1,0.010526,6.543626,[223  11] ; [49  8],[218.72164948  15.27835052] ; [53.27835052  3.72164948],0
a4,1,0.012643,6.218435,[ 96 137] ; [13 43],[ 87.87889273 145.12110727] ; [21.12110727 34.87889273],0
a7,1,0.015476,5.861402,[183  50] ; [36 21],[175.95517241  57.04482759] ; [43.04482759 13.95517241],0
p1,1,0.017004,5.695921,[ 17 216] ; [10 47],[ 21.69310345 211.30689655] ; [ 5.30689655 51.69310345],0
v2,1,0.019469,5.45886,[133  95] ; [22 32],[125.31914894 102.68085106] ; [29.68085106 24.31914894],0
n6,1,0.021228,5.30797,[197  35] ; [41 16],[191.05882353  40.94117647] ; [46.94117647 10.05882353],0
s8,1,0.025037,5.021324,[ 99 134] ; [15 42],[ 91.59310345 141.40689655] ; [22.40689655 34.59310345],0
a2,1,0.025318,5.002027,[ 51 183] ; [ 5 52],[ 45.03092784 188.96907216] ; [10.96907216 46.03092784],0
u3,1,0.041944,4.137479,[38 27] ; [13 22],[33.15 31.85] ; [17.85 17.15],0
p4,1,0.046046,3.979925,[166  66] ; [33 24],[159.75086505  72.24913495] ; [39.24913495 17.75086505],0
p2,1,0.061699,3.491126,[212  21] ; [47 10],[208.09310345  24.90689655] ; [50.90689655  6.09310345],0
s3,1,0.062221,3.477167,[112 119] ; [19 36],[105.80769231 125.19230769] ; [25.19230769 29.80769231],0
p6,1,0.06726,3.34865,[100 132] ; [17 40],[ 93.92387543 138.07612457] ; [23.07612457 33.92387543],0
b2,1,0.076686,3.133767,[46 89] ; [ 6 27],[41.78571429 93.21428571] ; [10.21428571 22.78571429],0
b3,1,0.076686,3.133767,[46 89] ; [ 6 27],[41.78571429 93.21428571] ; [10.21428571 22.78571429],0
v1,1,0.079212,3.080995,[124 105] ; [23 33],[118.11578947 110.88421053] ; [28.88421053 27.11578947],0
a8,1,0.087325,2.922999,[ 31 177] ; [ 3 48],[ 27.30501931 180.69498069] ; [ 6.69498069 44.30501931],0
b1,1,0.096658,2.759846,[ 83 151] ; [27 30],[ 88.45360825 145.54639175] ; [21.54639175 35.45360825],0
v4,1,0.110965,2.54042,[225   9] ; [51  5],[222.70344828  11.29655172] ; [53.29655172  2.70344828],0
s6,1,0.116485,2.463958,[136  95] ; [27 30],[130.73958333 100.26041667] ; [32.26041667 24.73958333],0
s7,1,0.118337,2.439189,[ 98 123] ; [18 37],[ 92.88405797 128.11594203] ; [23.11594203 31.88405797],0
v3,1,0.134161,2.243687,[ 89 137] ; [16 40],[ 84.14893617 141.85106383] ; [20.85106383 35.14893617],0
a6,1,0.147322,2.099765,[163  71] ; [34 23],[158.41237113  75.58762887] ; [38.58762887 18.41237113],0
b4,1,0.159438,1.979545,[135  99] ; [27 30],[130.26804124 103.73195876] ; [31.73195876 25.26804124],0
n4,1,0.164514,1.932239,[180  53] ; [39 18],[175.95517241  57.04482759] ; [43.04482759 13.95517241],0
u2,1,0.170514,1.878421,[42 25] ; [17 18],[38.75490196 28.24509804] ; [20.24509804 14.75490196],0
n3,1,0.197528,1.660554,[21 16] ; [10  3],[22.94 14.06] ; [8.06 4.94],0
p11,1,0.209326,1.576081,[197  37] ; [44 13],[193.79381443  40.20618557] ; [47.20618557  9.79381443],0
n5,1,0.248803,1.33001,[176  56] ; [39 18],[172.59515571  59.40484429] ; [42.40484429 14.59515571],0
p10,1,0.297721,1.084375,[192  39] ; [44 13],[189.29166667  41.70833333] ; [46.70833333 10.29166667],0
p5,1,0.36105,0.834238,[ 21 213] ; [ 3 54],[ 19.29896907 214.70103093] ; [ 4.70103093 52.29896907],0
n2,1,0.438979,0.598951,[27 10] ; [8 5],[25.9 11.1] ; [9.1 3.9],0
p9,1,0.444064,0.585757,[196  35] ; [46 11],[194.10416667  36.89583333] ; [47.89583333  9.10416667],0
p7,1,0.576333,0.3122,[176  52] ; [42 15],[174.4  53.6] ; [43.6 13.4],0
b5,1,0.596251,0.280687,[143  91] ; [37 20],[144.74226804  89.25773196] ; [35.25773196 21.74226804],0
n1,1,0.739167,0.11086,[12 24] ; [5 8],[12.48979592 23.51020408] ; [4.51020408 8.48979592],0
s4,1,0.785105,0.07435,[ 26 206] ; [ 7 49],[ 26.58333333 205.41666667] ; [ 6.41666667 49.58333333],0
s1,1,0.82635,0.04813,[  7 226] ; [ 2 54],[  7.25605536 225.74394464] ; [ 1.74394464 54.25605536],0
p3,1,0.886538,0.020359,[132 102] ; [31 25],[131.52413793 102.47586207] ; [31.47586207 24.52413793],0
p12,1,0.974275,0.00104,[ 16 216] ; [ 4 53],[ 16.05536332 215.94463668] ; [ 3.94463668 53.05536332],0
