Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,53.708668,[70 15] ; [ 9 41],[49.74074074 35.25925926] ; [29.25925926 20.74074074],1
s6,1,5.8e-05,16.17745,[68 14] ; [25 25],[57.77272727 24.22727273] ; [35.22727273 14.77272727],1
s5,1,0.000803,11.234479,[38 43] ; [ 9 41],[29.0610687 51.9389313] ; [17.9389313 32.0610687],1
u2,1,0.0141,6.025521,[13  4] ; [ 5 10],[9.5625 7.4375] ; [8.4375 6.5625],0
s4,1,0.021662,5.272765,[27 58] ; [ 7 43],[21.40740741 63.59259259] ; [12.59259259 37.40740741],0
r1,1,0.041843,4.141551,[72 13] ; [35 15],[67.37037037 17.62962963] ; [39.62962963 10.37037037],0
v1,1,0.043577,4.072871,[32 52] ; [27 21],[37.54545455 46.45454545] ; [21.45454545 26.54545455],0
r3,1,0.057591,3.605422,[81  2] ; [45  5],[78.63157895  4.36842105] ; [47.36842105  2.63157895],0
v4,1,0.119932,2.418204,[78  5] ; [43  7],[75.5112782  7.4887218] ; [45.4887218  4.5112782],0
r2,1,0.120697,2.40825,[81  3] ; [44  5],[78.94736842  5.05263158] ; [46.05263158  2.94736842],0
b4,1,0.123377,2.373916,[54 31] ; [25 25],[49.74074074 35.25925926] ; [29.25925926 20.74074074],0
s1,1,0.140948,2.167583,[ 7 77] ; [ 1 48],[ 5.05263158 78.94736842] ; [ 2.94736842 46.05263158],0
d3,1,0.150591,2.066249,[65 19] ; [33 17],[61.43283582 22.56716418] ; [36.56716418 13.43283582],0
d4,1,0.156086,2.01174,[72 12] ; [38 12],[68.95522388 15.04477612] ; [41.04477612  8.95522388],0
d1,1,0.17542,1.836,[51 34] ; [24 26],[47.22222222 37.77777778] ; [27.77777778 22.22222222],0
u3,1,0.261366,1.261508,[13  5] ; [8 7],[11.45454545  6.54545455] ; [9.54545455 5.45454545],0
d2,1,0.264641,1.244314,[47 37] ; [23 27],[43.88059701 40.11940299] ; [26.11940299 23.88059701],0
a4,1,0.272853,1.202346,[44 41] ; [21 29],[40.92592593 44.07407407] ; [24.07407407 25.92592593],0
r4,1,0.274492,1.194162,[74 11] ; [40 10],[71.77777778 13.22222222] ; [42.22222222  7.77777778],0
b1,1,0.275092,1.191176,[37 48] ; [17 33],[34. 51.] ; [20. 30.],0
a6,1,0.326499,0.962734,[50 34] ; [34 16],[52.65671642 31.34328358] ; [31.34328358 18.65671642],0
a3,1,0.333551,0.935063,[67 18] ; [35 14],[64.70149254 20.29850746] ; [37.29850746 11.70149254],0
n4,1,0.372858,0.794118,[70 15] ; [38 12],[68. 17.] ; [40. 10.],0
n2,1,0.393153,0.729167,[17  3] ; [11  4],[16.  4.] ; [12.  3.],0
v3,1,0.40976,0.679496,[26 56] ; [19 30],[28.16793893 53.83206107] ; [16.83206107 32.16793893],0
p7,1,0.410363,0.67775,[55 27] ; [30 20],[52.8030303 29.1969697] ; [32.1969697 17.8030303],0
n5,1,0.426135,0.633333,[62 22] ; [33 16],[60. 24.] ; [35. 14.],0
u1,1,0.461403,0.542488,[18 67] ; [ 8 42],[16.37037037 68.62962963] ; [ 9.62962963 40.37037037],0
p5,1,0.473963,0.512722,[ 7 78] ; [ 6 44],[ 8.18518519 76.81481481] ; [ 4.81481481 45.18518519],0
n6,1,0.577548,0.310216,[67 17] ; [41  8],[68.21052632 15.78947368] ; [39.78947368  9.21052632],0
a5,1,0.604486,0.268283,[63 22] ; [35 15],[61.7037037 23.2962963] ; [36.2962963 13.7037037],0
