Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2e-06,22.228399,[20 62] ; [187 164],[39.20092379 42.79907621] ; [167.79907621 183.20092379],1
p2,1,3e-06,22.124139,[64 23] ; [323  29],[76.69476082 10.30523918] ; [310.30523918  41.69476082],1
p8,1,5.6e-05,16.222996,[40 45] ; [247 105],[55.82379863 29.17620137] ; [231.17620137 120.82379863],1
n5,1,7.2e-05,15.745229,[54 32] ; [290  62],[67.543379 18.456621] ; [276.456621  75.543379],1
p10,1,0.000151,14.359337,[62 23] ; [313  39],[72.94050343 12.05949657] ; [302.05949657  49.94050343],1
d3,1,0.000173,14.098769,[45 42] ; [257  97],[59.57823129 27.42176871] ; [242.42176871 111.57823129],1
n6,1,0.000204,13.797381,[65 21] ; [319  34],[75.22551253 10.77448747] ; [308.77448747  44.22551253],1
p9,1,0.000412,12.476544,[66 19] ; [322  31],[75.29680365  9.70319635] ; [312.70319635  40.29680365],1
d1,1,0.000728,11.41555,[41 46] ; [236 118],[54.6462585 32.3537415] ; [222.3537415 131.6462585],1
p5,1,0.001021,10.789733,[ 5 82] ; [ 73 278],[15.49315068 71.50684932] ; [ 62.50684932 288.49315068],0
s6,1,0.003932,8.315159,[51 35] ; [260  87],[61.76905312 24.23094688] ; [249.23094688  97.76905312],0
p11,1,0.006915,7.294991,[63 24] ; [300  54],[71.6122449 15.3877551] ; [291.3877551  62.6122449],0
s2,1,0.007771,7.085425,[36 51] ; [201 150],[47.07534247 39.92465753] ; [189.92465753 161.07534247],0
p12,1,0.013608,6.088286,[ 3 83] ; [ 45 308],[ 9.40318907 76.59681093] ; [ 38.59681093 314.40318907],0
d5,1,0.01545,5.864367,[66 21] ; [305  48],[73.35681818 13.64318182] ; [297.64318182  55.35681818],0
a7,1,0.016309,5.769288,[55 32] ; [268  85],[63.86590909 23.13409091] ; [259.13409091  93.86590909],0
n4,1,0.027882,4.835357,[64 22] ; [299  55],[70.95 15.05] ; [292.05  61.95],0
s7,1,0.040433,4.19964,[40 44] ; [198 132],[48.28985507 35.71014493] ; [189.71014493 140.28985507],0
r3,1,0.045356,4.005355,[81  6] ; [344   9],[84.03409091  2.96590909] ; [340.96590909  12.03409091],0
n2,1,0.056991,3.622853,[15  1] ; [41 17],[12.10810811  3.89189189] ; [43.89189189 14.10810811],0
r1,1,0.061408,3.498936,[65 21] ; [297  56],[70.91571754 15.08428246] ; [291.08428246  61.91571754],0
d4,1,0.062206,3.477578,[67 20] ; [301  52],[72.76363636 14.23636364] ; [295.23636364  57.76363636],0
u1,1,0.068315,3.323057,[13 74] ; [ 85 269],[19.33333333 67.66666667] ; [ 78.66666667 275.33333333],0
s3,1,0.100105,2.703866,[44 43] ; [211 139],[50.76659039 36.23340961] ; [204.23340961 145.76659039],0
d2,1,0.11429,2.493875,[38 48] ; [190 164],[44.56363636 41.43636364] ; [183.43636364 170.56363636],0
s5,1,0.217049,1.523779,[28 54] ; [141 198],[32.91686461 49.08313539] ; [136.08313539 202.91686461],0
b5,1,0.218234,1.515945,[55 32] ; [198 156],[49.91156463 37.08843537] ; [203.08843537 150.91156463],0
u2,1,0.225987,1.465942,[ 9 11] ; [55 37],[11.42857143  8.57142857] ; [52.57142857 39.42857143],0
a4,1,0.258061,1.279127,[37 50] ; [174 179],[41.72045455 45.27954545] ; [169.27954545 183.72045455],0
n3,1,0.260645,1.265329,[14  2] ; [43 15],[12.32432432  3.67567568] ; [44.67567568 13.32432432],0
a2,1,0.268605,1.223856,[19 68] ; [ 98 256],[23.08163265 63.91836735] ; [ 93.91836735 260.08163265],0
b1,1,0.275042,1.191427,[42 45] ; [148 206],[37.4829932 49.5170068] ; [152.5170068 201.4829932],0
r4,1,0.284561,1.145176,[80  7] ; [336  18],[82.06802721  4.93197279] ; [333.93197279  20.06802721],0
s4,1,0.290363,1.117936,[12 75] ; [ 65 284],[15.3646789 71.6353211] ; [ 61.6353211 287.3646789],0
a6,1,0.296713,1.088911,[55 31] ; [247 107],[59.02727273 26.97272727] ; [242.97272727 111.02727273],0
b4,1,0.296757,1.088712,[46 41] ; [209 145],[50.30612245 36.69387755] ; [204.69387755 149.30612245],0
a5,1,0.319741,0.990006,[64 23] ; [278  76],[67.46938776 19.53061224] ; [274.53061224  79.46938776],0
s8,1,0.475428,0.509332,[42 44] ; [187 165],[44.96347032 41.03652968] ; [184.03652968 167.96347032],0
v1,1,0.545826,0.364849,[49 36] ; [210 133],[51.43691589 33.56308411] ; [207.56308411 135.43691589],0
u3,1,0.615063,0.252868,[13  9] ; [59 32],[14.01769912  7.98230088] ; [57.98230088 33.01769912],0
a8,1,0.665408,0.187021,[ 9 72] ; [ 41 277],[10.15037594 70.84962406] ; [ 39.84962406 278.15037594],0
p7,1,0.674697,0.176156,[64 22] ; [268  82],[65.48623853 20.51376147] ; [266.51376147  83.48623853],0
v3,1,0.696757,0.151867,[37 48] ; [156 184],[38.6 46.4] ; [154.4 185.6],0
b2,1,0.705538,0.142775,[24 32] ; [ 91 136],[22.75618375 33.24381625] ; [ 92.24381625 134.75618375],0
b3,1,0.705538,0.142775,[24 32] ; [ 91 136],[22.75618375 33.24381625] ; [ 92.24381625 134.75618375],0
v2,1,0.720415,0.128096,[53 32] ; [206 136],[51.55737705 33.44262295] ; [207.44262295 134.55737705],0
s1,1,0.764747,0.089552,[ 3 84] ; [ 10 342],[ 2.57630979 84.42369021] ; [ 10.42369021 341.57630979],0
a3,1,0.795238,0.067348,[65 21] ; [262  91],[64.05922551 21.94077449] ; [262.94077449  90.05922551],0
p1,1,0.862219,0.03012,[11 76] ; [ 42 309],[10.52739726 76.47260274] ; [ 42.47260274 308.52739726],0
n1,1,0.864887,0.028953,[7 9] ; [24 34],[6.7027027 9.2972973] ; [24.2972973 33.7027027],0
a1,1,0.870533,0.026563,[ 5 82] ; [ 22 332],[ 5.32653061 81.67346939] ; [ 21.67346939 332.32653061],0
