Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,4e-06,21.227629,[66  6] ; [28 22],[55.47540984 16.52459016] ; [38.52459016 11.47540984],1
s2,1,0.252716,1.308224,[51 21] ; [40 10],[53.70491803 18.29508197] ; [37.29508197 12.70491803],0
n6,1,0.259519,1.271319,[64  8] ; [40  9],[61.88429752 10.11570248] ; [42.11570248  6.88429752],0
a4,1,0.259982,1.268853,[30 42] ; [26 24],[33.04918033 38.95081967] ; [22.95081967 27.04918033],0
u3,1,0.280077,1.166717,[10  9] ; [6 2],[11.25925926  7.74074074] ; [4.74074074 3.25925926],0
r1,1,0.291959,1.110567,[59 13] ; [37 13],[56.6557377 15.3442623] ; [39.3442623 10.6557377],0
r4,1,0.299045,1.078448,[65  7] ; [42  8],[63.14754098  8.85245902] ; [43.85245902  6.14754098],0
a6,1,0.329196,0.952058,[24 48] ; [21 29],[26.55737705 45.44262295] ; [18.44262295 31.55737705],0
r3,1,0.377293,0.779502,[70  2] ; [47  3],[69.04918033  2.95081967] ; [47.95081967  2.04918033],0
s5,1,0.395042,0.723366,[33 37] ; [18 28],[30.77586207 39.22413793] ; [20.22413793 25.77586207],0
s4,1,0.42466,0.637383,[16 56] ; [ 8 41],[14.28099174 57.71900826] ; [ 9.71900826 39.28099174],0
d2,1,0.429609,0.62388,[38 34] ; [30 20],[40.13114754 31.86885246] ; [27.86885246 22.13114754],0
n1,1,0.521692,0.410547,[7 6] ; [13  7],[7.87878788 5.12121212] ; [12.12121212  7.87878788],0
p1,1,0.57038,0.322047,[ 8 64] ; [ 4 46],[ 7.08196721 64.91803279] ; [ 4.91803279 45.08196721],0
s3,1,0.583949,0.299894,[55 17] ; [36 14],[53.70491803 18.29508197] ; [37.29508197 12.70491803],0
u1,1,0.591661,0.287758,[ 4 68] ; [ 4 46],[ 4.72131148 67.27868852] ; [ 3.27868852 46.72131148],0
a8,1,0.625239,0.238572,[11 59] ; [ 6 42],[10.08474576 59.91525424] ; [ 6.91525424 41.08474576],0
s6,1,0.675384,0.175368,[58 12] ; [42  7],[58.82352941 11.17647059] ; [41.17647059  7.82352941],0
v4,1,0.683534,0.166174,[67  4] ; [48  2],[67.47933884  3.52066116] ; [47.52066116  2.47933884],0
s1,1,0.695973,0.152695,[ 4 68] ; [ 2 48],[ 3.54098361 68.45901639] ; [ 2.45901639 47.54098361],0
b1,1,0.698319,0.150226,[40 32] ; [26 24],[38.95081967 33.04918033] ; [27.04918033 22.95081967],0
v2,1,0.699574,0.148916,[37 32] ; [24 24],[35.97435897 33.02564103] ; [25.02564103 22.97435897],0
a5,1,0.701842,0.146563,[54 18] ; [39 11],[54.8852459 17.1147541] ; [38.1147541 11.8852459],0
s7,1,0.722519,0.126092,[55 15] ; [39  9],[55.76271186 14.23728814] ; [38.23728814  9.76271186],0
a1,1,0.835809,0.042956,[ 5 67] ; [ 3 47],[ 4.72131148 67.27868852] ; [ 3.27868852 46.72131148],0
b2,1,0.843631,0.038908,[25 23] ; [21 21],[24.53333333 23.46666667] ; [21.46666667 20.53333333],0
b3,1,0.843631,0.038908,[25 23] ; [21 21],[24.53333333 23.46666667] ; [21.46666667 20.53333333],0
p12,1,0.853819,0.033947,[ 8 63] ; [ 5 44],[ 7.69166667 63.30833333] ; [ 5.30833333 43.69166667],0
v1,1,0.901184,0.015417,[43 28] ; [29 18],[43.3220339 27.6779661] ; [28.6779661 18.3220339],0
b4,1,0.932577,0.007158,[34 38] ; [24 26],[34.2295082 37.7704918] ; [23.7704918 26.2295082],0
v3,1,0.969487,0.001463,[36 35] ; [24 23],[36.10169492 34.89830508] ; [23.89830508 23.10169492],0
u2,1,0.974213,0.001045,[12  7] ; [5 3],[11.96296296  7.03703704] ; [5.03703704 2.96296296],0
